COD_ZONA,VINCULO_EMPREGATICIO,QTD
436,Funcionário,3942.3479944110468
436,...5,21016.977807877174
436,...6,778.88394236065483
436,Profissional,721.26045754098425
436,Dono de,3585.0672587342333
436,Trabalhador,389.49625930303029
436,...10,55729.5194333353
437,Assalariado...2,43334.330491690373
437,Assalariado...3,5160.7915546725781
437,Funcionário,2064.728654599091
437,...5,22190.273818624715
437,...6,1251.7507152799196
437,Profissional,624.66061286001172
437,Dono de,960.04536115938618
437,Trabalhador,0
437,...10,75586.5812088861
438,Assalariado...2,23305.363284732801
438,Assalariado...3,1912.6834952731124
438,Funcionário,0
438,...5,12468.579671326492
438,...6,96.284124500000004
438,Profissional,0
438,Dono de,2956.6251703982239
438,Trabalhador,0
438,...10,40739.5357462306
439,Assalariado...2,6853.8696914396296
439,Assalariado...3,278.53836536842095
439,Funcionário,559.67712256811114
439,...5,2847.5028862244571
439,...6,0
439,Profissional,0
439,Dono de,446.61835776315797
439,Trabalhador,0
439,...10,10986.2064233638
440,Assalariado...2,21400.039194298686
440,Assalariado...3,2717.3170432467537
440,Funcionário,1600.0093270519483
440,...5,8480.6750543857088
440,...6,402.49087581818179
440,Profissional,507.32092314285723
440,Dono de,1390.3857419999986
440,Trabalhador,0
440,...10,36498.2381599441
441,Assalariado...2,5796.0996989704017
441,Assalariado...3,502.22058649719384
441,Funcionário,681.28529762499966
441,...5,2005.5393008196427
441,...6,0
441,Profissional,0
441,Dono de,809.56621093749891
441,Trabalhador,0
441,...10,9794.71109484974
442,Assalariado...2,2386.6996186401093
442,Assalariado...3,1330.3146184486825
442,Funcionário,1133.7896526744025
442,...5,1231.7794544298049
442,...6,55.435076068965557
442,Profissional,0
442,Dono de,277.68853389333344
442,Trabalhador,0
442,...10,6415.7069541553
443,Assalariado...2,2217.9773009767482
443,Assalariado...3,364.55033848065938
443,Funcionário,449.68153991312602
443,...5,2031.6417897729852
443,...6,0
443,Profissional,0
443,Dono de,0
443,Trabalhador,0
443,...10,5063.85096914352
444,Assalariado...2,4790.4636439831402
444,Assalariado...3,426.18624428125651
444,Funcionário,1034.0668201528483
444,...5,2518.1710808119815
444,...6,0
444,Profissional,62.425329230769222
444,Dono de,394.99362143051019
444,Trabalhador,384.19448209090956
444,...10,9610.50122198142
445,Assalariado...2,30235.082809902775
445,Assalariado...3,416.55041991489361
445,Funcionário,0
445,...5,9900.1317832648165
445,...6,0
445,Profissional,413.1122163404255
445,Dono de,1726.5204709220779
445,Trabalhador,0
445,...10,42691.397700345
446,Assalariado...2,14657.250436670167
446,Assalariado...3,1232.065087271043
446,Funcionário,1072.6388474407402
446,...5,6808.9884587667329
446,...6,686.14568475589192
446,Profissional,44.210643181818178
446,Dono de,686.14568475589192
446,Trabalhador,0
446,...10,25187.4448428423
447,Assalariado...2,10109.207398431672
447,Assalariado...3,231.51956443298951
447,Funcionário,854.9300035070637
447,...5,3566.5728583124019
447,...6,826.31979766666689
447,Profissional,1289.3589265326459
447,Dono de,2607.3512288557386
447,Trabalhador,362.93196340206157
447,...10,19848.1917411412
448,Assalariado...2,11211.392138190537
448,Assalariado...3,2750.7754925602139
448,Funcionário,656.74589667500038
448,...5,2589.176695580265
448,...6,1079.8680354654764
448,Profissional,1074.4691638750007
448,Dono de,739.27866490526367
448,Trabalhador,0
448,...10,20101.7060872518
449,Assalariado...2,17953.701225498371
449,Assalariado...3,3010.5951594888911
449,Funcionário,2742.1359145444444
449,...5,7277.3348273293232
449,...6,334.17173860317445
449,Profissional,972.67442819150369
449,Dono de,1923.4328639740897
449,Trabalhador,974.17192913174642
449,...10,35188.2180867615
450,Assalariado...2,44582.880332821776
450,Assalariado...3,4917.9831662775305
450,Funcionário,3023.6915787393782
450,...5,18552.708396062546
450,...6,137.21860120833341
450,Profissional,732.54037496017418
450,Dono de,2909.6657637152816
450,Trabalhador,160.4658294861112
450,...10,75017.1540432711
451,Assalariado...2,26360.790699713856
451,Assalariado...3,2649.7029221293114
451,Funcionário,1097.1907081532117
451,...5,16527.017376471555
451,...6,1421.1736825959733
451,Profissional,1645.4596527099422
451,Dono de,622.69243759786809
451,Trabalhador,0
451,...10,50324.0274793717
452,Assalariado...2,11657.04555537474
452,Assalariado...3,898.15932077272748
452,Funcionário,413.83760097959203
452,...5,5132.5422970314121
452,...6,0
452,Profissional,0
452,Dono de,1102.7626409795926
452,Trabalhador,0
452,...10,19204.3474151381
453,Assalariado...2,6670.8305308198469
453,Assalariado...3,330.81601348412374
453,Funcionário,1606.0538184196691
453,...5,2748.7053366257055
453,...6,0
453,Profissional,330.81601348412374
453,Dono de,1147.3544497112455
453,Trabalhador,0
453,...10,12834.5761625447
454,Assalariado...2,39024.248463803568
454,Assalariado...3,3410.4853031379948
454,Funcionário,723.94941942451442
454,...5,14833.301011142492
454,...6,333.76864211363653
454,Profissional,457.15800315178706
454,Dono de,5661.5071681331283
454,Trabalhador,0
454,...10,64444.4180109071
455,Assalariado...2,16226.408650059007
455,Assalariado...3,1781.3713938483202
455,Funcionário,1353.4613151816534
455,...5,8692.1694916926954
455,...6,1150.8994509295767
455,Profissional,0
455,Dono de,0
455,Trabalhador,0
455,...10,29204.3103017113
456,Assalariado...2,20693.394224569427
456,Assalariado...3,2575.7435204907379
456,Funcionário,286.38822916666675
456,...5,11832.574102078695
456,...6,442.14690758333347
456,Profissional,356.73447983333341
456,Dono de,2104.4477498888859
456,Trabalhador,0
456,...10,38291.4292136111
457,Assalariado...2,26433.070587921848
457,Assalariado...3,2075.3472984507566
457,Funcionário,860.37658309459334
457,...5,12964.410864185573
457,...6,0
457,Profissional,0
457,Dono de,4868.1715272249476
457,Trabalhador,427.61730259999996
457,...10,47628.9941634777
458,Assalariado...2,18362.109532531329
458,Assalariado...3,3052.4084752112722
458,Funcionário,0
458,...5,7688.1298686851624
458,...6,0
458,Profissional,0
458,Dono de,1873.3276984248841
458,Trabalhador,0
458,...10,30975.9755748526
459,Assalariado...2,15647.332892357725
459,Assalariado...3,1931.3114331032973
459,Funcionário,0
459,...5,5452.054962291676
459,...6,0
459,Profissional,0
459,Dono de,618.6361735364012
459,Trabalhador,148.60322643750004
459,...10,23797.9386877266
460,Assalariado...2,17612.9896143158
460,Assalariado...3,708.21556587134546
460,Funcionário,4380.1474152046812
460,...5,6794.6166413918163
460,...6,0
460,Profissional,0
460,Dono de,0
460,Trabalhador,0
460,...10,29495.9692367836
461,Assalariado...2,15375.340394009361
461,Assalariado...3,1996.6625298315789
461,Funcionário,1683.0823415586756
461,...5,4594.4565819633535
461,...6,0
461,Profissional,0
461,Dono de,0
461,Trabalhador,0
461,...10,23649.541847363
462,Assalariado...2,27385.537227750992
462,Assalariado...3,3061.5704450464018
462,Funcionário,2070.7742258146955
462,...5,11337.500911811632
462,...6,0
462,Profissional,0
462,Dono de,735.72297280274358
462,Trabalhador,0
462,...10,44591.1057832265
463,Assalariado...2,12917.511639777093
463,Assalariado...3,1216.5299413648343
463,Funcionário,1138.7414824585842
463,...5,10309.366837552325
463,...6,876.06188261483385
463,Profissional,0
463,Dono de,1178.4232148906265
463,Trabalhador,0
463,...10,27636.6349986583
464,Assalariado...2,17118.837625481086
464,Assalariado...3,3368.402661860061
464,Funcionário,2899.6377400222214
464,...5,10455.783627489192
464,...6,0
464,Profissional,0
464,Dono de,1340.597488918319
464,Trabalhador,0
464,...10,35183.2591437709
465,Assalariado...2,36423.256322471512
465,Assalariado...3,3380.6428004947497
465,Funcionário,1014.8107255442729
465,...5,5935.4319739653183
465,...6,0
465,Profissional,0
465,Dono de,548.05318050897858
465,Trabalhador,466.75754503529436
465,...10,47768.9525480201
466,Assalariado...2,12367.290179195286
466,Assalariado...3,2295.9977925621138
466,Funcionário,1864.6457264223613
466,...5,7334.2765247594289
466,...6,214.78743956521762
466,Profissional,0
466,Dono de,830.84000266666737
466,Trabalhador,0
466,...10,24907.8376651711
467,Assalariado...2,5436.4033035757275
467,Assalariado...3,945.51828532810475
467,Funcionário,123.86985008148145
467,...5,2733.2229626903054
467,...6,0
467,Profissional,0
467,Dono de,900.19031241028279
467,Trabalhador,0
467,...10,10139.2047140859
468,Assalariado...2,34762.039570661596
468,Assalariado...3,2408.7339760954665
468,Funcionário,3391.6550295459219
468,...5,24745.149417909284
468,...6,461.94299691012372
468,Profissional,698.1526449964731
468,Dono de,3892.5862046517468
468,Trabalhador,0
468,...10,70360.2598407706
469,Assalariado...2,1120.249924828883
469,Assalariado...3,107.60314093933333
469,Funcionário,107.60314093933333
469,...5,834.37744904513636
469,...6,0
469,Profissional,0
469,Dono de,91.842418100507018
469,Trabalhador,0
469,...10,2261.67607385319
470,Assalariado...2,2615.8824204380921
470,Assalariado...3,0
470,Funcionário,287.64816083809507
470,...5,1172.4008701333328
470,...6,0
470,Profissional,0
470,Dono de,387.46727847619013
470,Trabalhador,0
470,...10,4463.39872988571
471,Assalariado...2,2879.0386954090345
471,Assalariado...3,260.10591743520467
471,Funcionário,540.26768203387508
471,...5,2226.5811434133607
471,...6,197.72648120388371
471,Profissional,0
471,Dono de,265.83135942475747
471,Trabalhador,103.54852508737875
471,...10,6473.0998040075
472,Assalariado...2,6300.6613690249624
472,Assalariado...3,2309.7206005435633
472,Funcionário,554.56786613261784
472,...5,6341.425304035135
472,...6,0
472,Profissional,287.36470099462622
472,Dono de,757.04461180386488
472,Trabalhador,0
472,...10,16550.7844525348
473,Assalariado...2,4363.8474178916322
473,Assalariado...3,589.81703706412054
473,Funcionário,230.03568796460209
473,...5,3522.6393392443729
473,...6,266.85673502328837
473,Profissional,0
473,Dono de,266.85673502328837
473,Trabalhador,0
473,...10,9240.0529522113
474,Assalariado...2,908.38844204725626
474,Assalariado...3,522.95028419512198
474,Funcionário,62.939349536585382
474,...5,1298.214748355183
474,...6,0
474,Profissional,0
474,Dono de,62.939349536585382
474,Trabalhador,0
474,...10,2855.43217367073
475,Assalariado...2,4605.8474565930728
475,Assalariado...3,1254.0165558311683
475,Funcionário,1120.6061722943718
475,...5,3554.9969225238074
475,...6,0
475,Profissional,0
475,Dono de,836.46253734632012
475,Trabalhador,101.97037584415578
475,...10,11473.9000204329
476,Assalariado...2,25767.788137627056
476,Assalariado...3,2653.7896135108704
476,Funcionário,2645.4110980878763
476,...5,6597.5298430923276
476,...6,0
476,Profissional,0
476,Dono de,889.44269543244104
476,Trabalhador,0
476,...10,38553.9613877506
477,Assalariado...2,10023.952598673743
477,Assalariado...3,1227.7335451451047
477,Funcionário,773.86390174647988
477,...5,2379.5920048273406
477,...6,2375.9062077695262
477,Profissional,978.90712833802945
477,Dono de,1036.0631123596961
477,Trabalhador,0
477,...10,18796.0184988599
478,Assalariado...2,0
478,Assalariado...3,0
478,Funcionário,0
478,...5,0
478,...6,0
478,Profissional,0
478,Dono de,0
478,Trabalhador,0
478,...10,0
479,Assalariado...2,0
479,Assalariado...3,0
479,Funcionário,0
479,...5,0
479,...6,0
479,Profissional,0
479,Dono de,0
479,Trabalhador,0
479,...10,0
480,Assalariado...2,9462.5361567444452
480,Assalariado...3,767.73604737815003
480,Funcionário,1863.6832623361311
480,...5,4625.8379514637063
480,...6,0
480,Profissional,275.28587072268851
480,Dono de,825.85761216806554
480,Trabalhador,0
480,...10,17820.9369008132
481,Assalariado...2,14352.951896368435
481,Assalariado...3,1453.7482227894752
481,Funcionário,1581.744513289475
481,...5,8995.7316434372588
481,...6,0
481,Profissional,416.48993750000039
481,Dono de,1136.7337670000009
481,Trabalhador,791.62868750000075
481,...10,28729.0286678846
482,Assalariado...2,3843.8530497350475
482,Assalariado...3,118.55888777777776
482,Funcionário,544.02559323076991
482,...5,2416.7350460170974
482,...6,0
482,Profissional,136.00639830769248
482,Dono de,0
482,Trabalhador,0
482,...10,7059.17897506838
483,Assalariado...2,704.98234796666668
483,Assalariado...3,71.438068424999997
483,Funcionário,39.230642250000002
483,...5,275.13055170000001
483,...6,269.28224740000002
483,Profissional,134.37875925
483,Dono de,0
483,Trabalhador,0
483,...10,1494.44261699167
484,Assalariado...2,33924.998241618297
484,Assalariado...3,1896.0300903967623
484,Funcionário,2268.7722928906901
484,...5,15159.608932360925
484,...6,0
484,Profissional,0
484,Dono de,1309.2514510121464
484,Trabalhador,0
484,...10,54558.6610082788
485,Assalariado...2,25167.582908077391
485,Assalariado...3,1582.0764115888114
485,Funcionário,4098.6397678937064
485,...5,11130.120603226773
485,...6,960.16122312727271
485,Profissional,0
485,Dono de,1606.5227766156449
485,Trabalhador,0
485,...10,44545.1036905296
486,Assalariado...2,12839.024605076938
486,Assalariado...3,1711.3164900560919
486,Funcionário,2165.3711765352596
486,...5,9715.0883228125131
486,...6,0
486,Profissional,0
486,Dono de,1425.4042040705144
486,Trabalhador,0
486,...10,27856.2047985513
487,Assalariado...2,9201.6037010291802
487,Assalariado...3,771.54947593067993
487,Funcionário,1000.3743423829794
487,...5,4092.9677279179846
487,...6,440.21478000000002
487,Profissional,0
487,Dono de,0
487,Trabalhador,0
487,...10,15506.7100272608
488,Assalariado...2,8480.277321024505
488,Assalariado...3,1430.7975946761023
488,Funcionário,343.34324633861968
488,...5,6564.7797975915619
488,...6,654.29637761344236
488,Profissional,253.52852195319903
488,Dono de,628.33147350078502
488,Trabalhador,0
488,...10,18355.3543326982
489,Assalariado...2,1417.5966455682003
489,Assalariado...3,145.80421534923218
489,Funcionário,180.16524768581763
489,...5,437.84610012520352
489,...6,66.477551881481574
489,Profissional,56.338526844444516
489,Dono de,98.065534725926057
489,Trabalhador,0
489,...10,2402.29382218031
490,Assalariado...2,3108.5790386310132
490,Assalariado...3,174.52286694117635
490,Funcionário,780.06407168627379
490,...5,1071.8365147058814
490,...6,86.505886392156796
490,Profissional,239.64510187522271
490,Dono de,346.02354556862718
490,Trabalhador,0
490,...10,5807.17702580035
491,Assalariado...2,7367.1959832262819
491,Assalariado...3,1120.8419669191455
491,Funcionário,571.94260533406418
491,...5,4545.3314053859012
491,...6,1427.7185491730986
491,Profissional,131.0485000451647
491,Dono de,393.1455001354941
491,Trabalhador,0
491,...10,15557.2245102192
492,Assalariado...2,12675.405422954773
492,Assalariado...3,1319.1280502412696
492,Funcionário,872.30678968421205
492,...5,4863.960919245993
492,...6,247.41594936842148
492,Profissional,2144.3860680035095
492,Dono de,1488.9792257888885
492,Trabalhador,0
492,...10,23611.5824252871
493,Assalariado...2,7701.8631963616881
493,Assalariado...3,263.63496428163245
493,Funcionário,726.72280517823071
493,...5,2977.5481164839894
493,...6,142.80560840000004
493,Profissional,0
493,Dono de,115.27413295774662
493,Trabalhador,0
493,...10,11927.8488236633
494,Assalariado...2,15451.29343003433
494,Assalariado...3,755.18969478264262
494,Funcionário,1677.0648187241391
494,...5,4848.9497977511346
494,...6,390.30491460000019
494,Profissional,1663.7174412536756
494,Dono de,2829.7602051620715
494,Trabalhador,0
494,...10,27616.280302308
495,Assalariado...2,31233.006860651658
495,Assalariado...3,2375.6132854564576
495,Funcionário,1165.9930624590158
495,...5,10748.623689799579
495,...6,1174.0042884590157
495,Profissional,0
495,Dono de,4596.392176041466
495,Trabalhador,0
495,...10,51293.6333628672
496,Assalariado...2,15277.517722039418
496,Assalariado...3,2386.3319557647028
496,Funcionário,1424.7203169803906
496,...5,8786.2832503590089
496,...6,570.86491749019535
496,Profissional,570.86491749019535
496,Dono de,2258.5598710784307
496,Trabalhador,0
496,...10,31275.1429512023
497,Assalariado...2,3660.8114534666693
497,Assalariado...3,112.50144082623115
497,Funcionário,353.71871184608221
497,...5,1359.3735201133406
497,...6,185.55450244019613
497,Profissional,19.247705032967055
497,Dono de,122.18515041071431
497,Trabalhador,0
497,...10,5813.3924841362
498,Assalariado...2,3139.4180140184258
498,Assalariado...3,390.17551723684284
498,Funcionário,327.37980645789509
498,...5,301.32662370789512
498,...6,185.7511759578951
498,Profissional,0
498,Dono de,501.02254442894821
498,Trabalhador,0
498,...10,4845.0736818079
499,Assalariado...2,29933.449836644926
499,Assalariado...3,2838.504496783426
499,Funcionário,3524.972776839466
499,...5,14534.111907872159
499,...6,223.0005785838494
499,Profissional,297.66160650341789
499,Dono de,1930.5028546095314
499,Trabalhador,127.41071382752078
499,...10,53409.6147716643
500,Assalariado...2,12940.847651880258
500,Assalariado...3,1620.1854742436981
500,Funcionário,403.90411142483686
500,...5,4682.3014642173221
500,...6,831.21862524999995
500,Profissional,0
500,Dono de,1487.67649664706
500,Trabalhador,0
500,...10,21966.1338236632
501,Assalariado...2,12501.267896818537
501,Assalariado...3,1345.829949714285
501,Funcionário,469.13519675675747
501,...5,5576.3018307243301
501,...6,0
501,Profissional,0
501,Dono de,938.27039351351493
501,Trabalhador,469.13519675675747
501,...10,21299.9404642842
502,Assalariado...2,5637.467748795063
502,Assalariado...3,1197.7948180319779
502,Funcionário,363.20750559229691
502,...5,2678.7710101202783
502,...6,344.95217646802354
502,Profissional,0
502,Dono de,203.54443018604684
502,Trabalhador,0
502,...10,10425.7376891937
503,Assalariado...2,1886.1589368239177
503,Assalariado...3,126.82029247491644
503,Funcionário,176.71226624414723
503,...5,632.57131203714209
503,...6,0
503,Profissional,0
503,Dono de,133.9608954533827
503,Trabalhador,0
503,...10,2956.22370303351
504,Assalariado...2,26718.713275884642
504,Assalariado...3,2023.0511741703308
504,Funcionário,3893.5774239304055
504,...5,12762.901031631882
504,...6,0
504,Profissional,0
504,Dono de,6464.4888508461609
504,Trabalhador,0
504,...10,51862.7317564634
505,Assalariado...2,1538.5347098661607
505,Assalariado...3,72.376133941919136
505,Funcionário,314.66456019949476
505,...5,508.61468684343401
505,...6,486.56997953535307
505,Profissional,255.62241403030279
505,Dono de,364.38460016161588
505,Trabalhador,0
505,...10,3540.76708457828
506,Assalariado...2,10042.177362636479
506,Assalariado...3,995.1679001211038
506,Funcionário,900.58323241335597
506,...5,2656.3125714733701
506,...6,252.47412106955923
506,Profissional,564.20390829407813
506,Dono de,1494.0357178247123
506,Trabalhador,311.72978722451887
506,...10,17216.6846010572
507,Assalariado...2,5051.3221145525458
507,Assalariado...3,1257.7607753981711
507,Funcionário,414.30933048221618
507,...5,1774.7868702194528
507,...6,671.89838263865499
507,Profissional,986.41021722624373
507,Dono de,210.15807194117625
507,Trabalhador,0
507,...10,10366.6457624585
508,Assalariado...2,36388.118513480491
508,Assalariado...3,794.66836362934464
508,Funcionário,1717.6735442290624
508,...5,17027.228589657287
508,...6,2341.7244570899579
508,Profissional,361.66794525000017
508,Dono de,1452.1480535438759
508,Trabalhador,0
508,...10,60083.22946688
509,Assalariado...2,692.83032052088618
509,Assalariado...3,298.87129421739121
509,Funcionário,0
509,...5,962.36288795652138
509,...6,0
509,Profissional,0
509,Dono de,322.69906535464605
509,Trabalhador,135.30522556862741
509,...10,2412.06879361807
510,Assalariado...2,0
510,Assalariado...3,0
510,Funcionário,0
510,...5,0
510,...6,0
510,Profissional,0
510,Dono de,0
510,Trabalhador,0
510,...10,0
511,Assalariado...2,7431.4525531494664
511,Assalariado...3,1064.1460878662904
511,Funcionário,744.60221047058917
511,...5,4752.9763130866422
511,...6,308.77888402040787
511,Profissional,0
511,Dono de,1980.6505478449733
511,Trabalhador,0
511,...10,16282.6065964384
512,Assalariado...2,13365.754074426261
512,Assalariado...3,3032.1664530361004
512,Funcionário,917.73622681537313
512,...5,6471.3714102933427
512,...6,0
512,Profissional,467.12461318198052
512,Dono de,0
512,Trabalhador,0
512,...10,24254.1527777531
513,Assalariado...2,686.45106902831583
513,Assalariado...3,10.703504983606551
513,Funcionário,108.64177216045701
513,...5,534.28567375012415
513,...6,17.408102196721302
513,Profissional,56.201697242424252
513,Dono de,186.01319392399404
513,Trabalhador,10.703504983606551
513,...10,1610.40851826925
514,Assalariado...2,23867.677051414812
514,Assalariado...3,0
514,Funcionário,1986.0343457387798
514,...5,13943.254553542267
514,...6,0
514,Profissional,300.92123600000002
514,Dono de,557.24785220408376
514,Trabalhador,0
514,...10,40655.1350388999
515,Assalariado...2,28660.956600226618
515,Assalariado...3,3195.7530868731783
515,Funcionário,6280.0358262534519
515,...5,9087.5168296884749
515,...6,0
515,Profissional,0
515,Dono de,1787.3281564406489
515,Trabalhador,0
515,...10,49011.5904994824
516,Assalariado...2,34703.52335194256
516,Assalariado...3,1639.766304243057
516,Funcionário,3665.5528113729047
516,...5,11211.764951507615
516,...6,3764.8321596960059
516,Profissional,3940.967659987698
516,Dono de,4134.5627335769996
516,Trabalhador,0
516,...10,63060.9699723268
517,Assalariado...2,3221.5696444253263
517,Assalariado...3,320.74178242857147
517,Funcionário,1243.7485070714285
517,...5,1963.0344695714284
517,...6,0
517,Profissional,121.48669172727273
517,Dono de,532.60571449350653
517,Trabalhador,0
517,...10,7403.18680971753
