COD_ZONA,FAIXA_RENDA,QTD
309,1.908 a 3.816,27382.547848886665
309,3.816 a 7.632,14476.809904680182
309,7.632 a 11.448,1577.5688290728058
309,mais de 11.448,0
310,até 1.908,10694.110402855913
310,1.908 a 3.816,13274.012656883684
310,3.816 a 7.632,4326.873308289935
310,7.632 a 11.448,0
310,mais de 11.448,0
311,até 1.908,29013.9958132549
311,1.908 a 3.816,52035.45263256201
311,3.816 a 7.632,7269.964938718948
311,7.632 a 11.448,216.5889647058823
311,mais de 11.448,0
312,até 1.908,7363.008867154067
312,1.908 a 3.816,14228.23598783347
312,3.816 a 7.632,11984.576331484723
312,7.632 a 11.448,3417.2534692442696
312,mais de 11.448,1313.8197436330745
313,até 1.908,5697.237356679586
313,1.908 a 3.816,13296.664671505623
313,3.816 a 7.632,3244.5787606831477
313,7.632 a 11.448,1371.8874109910894
313,mais de 11.448,655.6365129366294
314,até 1.908,12483.886908427357
314,1.908 a 3.816,79609.45626462337
314,3.816 a 7.632,10689.464275706967
314,7.632 a 11.448,0
314,mais de 11.448,2472.208327120881
315,até 1.908,33961.7847431092
315,1.908 a 3.816,64169.955219045645
315,3.816 a 7.632,21640.45014213123
315,7.632 a 11.448,2669.8346814058827
315,mais de 11.448,0
316,até 1.908,0
316,1.908 a 3.816,1037.7393004801743
316,3.816 a 7.632,8830.464336461322
316,7.632 a 11.448,3260.495070685429
316,mais de 11.448,2431.3005145688894
317,até 1.908,6.603856336231852
317,1.908 a 3.816,141.42900985507177
317,3.816 a 7.632,884.8805911362281
317,7.632 a 11.448,795.6763219072428
317,mais de 11.448,2477.4110445217266
318,até 1.908,91.18116163096511
318,1.908 a 3.816,9296.421367480223
318,3.816 a 7.632,10480.4070748252
318,7.632 a 11.448,1437.3013474858276
318,mais de 11.448,1602.6846334373336
319,até 1.908,625.493602808572
319,1.908 a 3.816,2000.1390912942866
319,3.816 a 7.632,2390.8914411628575
319,7.632 a 11.448,623.6576601600032
319,mais de 11.448,3374.8168598400116
320,até 1.908,31594.370687621347
320,1.908 a 3.816,31892.75142225774
320,3.816 a 7.632,5445.984884854521
320,7.632 a 11.448,1222.1428438774522
320,mais de 11.448,3705.7434255856633
321,até 1.908,2461.6107624374995
321,1.908 a 3.816,2976.8243764924787
321,3.816 a 7.632,7775.502481914158
321,7.632 a 11.448,7931.734129883811
321,mais de 11.448,21649.332575609933
322,até 1.908,1698.369817139849
322,1.908 a 3.816,9595.50356424452
322,3.816 a 7.632,15216.711098143125
322,7.632 a 11.448,9417.097810108602
322,mais de 11.448,3512.3111144771915
323,até 1.908,5658.361553909093
323,1.908 a 3.816,29589.015103567464
323,3.816 a 7.632,24031.6810428524
323,7.632 a 11.448,2891.55192445673
323,mais de 11.448,539.4039615384613
324,até 1.908,22442.75720486041
324,1.908 a 3.816,35757.16193717439
324,3.816 a 7.632,13151.068944984188
324,7.632 a 11.448,0
324,mais de 11.448,0
325,até 1.908,5007.216925763501
325,1.908 a 3.816,20270.452140777634
325,3.816 a 7.632,13406.361615657213
325,7.632 a 11.448,1372.9593151692313
325,mais de 11.448,0
326,até 1.908,11385.641116085655
326,1.908 a 3.816,18685.13967783073
326,3.816 a 7.632,18242.88703877295
326,7.632 a 11.448,2741.344477903009
326,mais de 11.448,0
327,até 1.908,2922.1649459007926
327,1.908 a 3.816,5757.308190240444
327,3.816 a 7.632,2664.7695272741676
327,7.632 a 11.448,3482.367339264109
327,mais de 11.448,4896.387553997997
328,até 1.908,325.3687453712205
328,1.908 a 3.816,6055.617582259095
328,3.816 a 7.632,6257.87544825256
328,7.632 a 11.448,5815.29731043626
328,mais de 11.448,4202.844603118597
329,até 1.908,2806.1610124797107
329,1.908 a 3.816,10686.073849866394
329,3.816 a 7.632,10254.616923632015
329,7.632 a 11.448,4203.8432419982855
329,mais de 11.448,6455.30421910356
330,até 1.908,6817.088938985858
330,1.908 a 3.816,19619.176641677783
330,3.816 a 7.632,13174.727579017024
330,7.632 a 11.448,1918.8031313492052
330,mais de 11.448,752.2077856637804
331,até 1.908,1519.239096026608
331,1.908 a 3.816,27745.87926598367
331,3.816 a 7.632,9130.597484562257
331,7.632 a 11.448,1988.1283318017972
331,mais de 11.448,1793.1640814967902
332,até 1.908,15547.514410304382
332,1.908 a 3.816,16895.880026839506
332,3.816 a 7.632,10689.279286955209
332,7.632 a 11.448,152.17874414814816
332,mais de 11.448,447.16090781481483
333,até 1.908,2764.1477930164
333,1.908 a 3.816,11549.922283525702
333,3.816 a 7.632,5308.279409843085
333,7.632 a 11.448,342.6496765319151
333,mais de 11.448,0
334,até 1.908,4199.963352317647
334,1.908 a 3.816,21275.022173461177
334,3.816 a 7.632,9329.772498796481
334,7.632 a 11.448,290.9896228
334,mais de 11.448,1587.255075
335,até 1.908,7686.408514569869
335,1.908 a 3.816,14024.123783122435
335,3.816 a 7.632,13714.22662715705
335,7.632 a 11.448,2589.273813374998
335,mais de 11.448,2363.9762671474346
336,até 1.908,906.7476429375
336,1.908 a 3.816,35269.48655227268
336,3.816 a 7.632,6297.486777065178
336,7.632 a 11.448,2070.966172000001
336,mais de 11.448,1040.3049043661986
337,até 1.908,2016.9988390984274
337,1.908 a 3.816,8638.8054484145
337,3.816 a 7.632,7902.874135993845
337,7.632 a 11.448,1721.9412504116626
337,mais de 11.448,2256.3768516243417
338,até 1.908,11718.223457990374
338,1.908 a 3.816,9240.029009426591
338,3.816 a 7.632,8033.629369658529
338,7.632 a 11.448,1167.4960284617139
338,mais de 11.448,1384.6294348671718
339,até 1.908,0
339,1.908 a 3.816,0
339,3.816 a 7.632,0
339,7.632 a 11.448,0
339,mais de 11.448,0
340,até 1.908,339.38603861058783
340,1.908 a 3.816,1735.9943178773558
340,3.816 a 7.632,1908.1009220840438
340,7.632 a 11.448,1353.9441139375408
340,mais de 11.448,2400.572015547576
341,até 1.908,110.588670612527
341,1.908 a 3.816,2710.232350404135
341,3.816 a 7.632,4299.1871628335
341,7.632 a 11.448,1923.2911221488441
341,mais de 11.448,1497.701137878318
342,até 1.908,1816.598264994063
342,1.908 a 3.816,8387.91229723466
342,3.816 a 7.632,19361.25346808767
342,7.632 a 11.448,4288.750705024759
342,mais de 11.448,1852.4799210900346
343,até 1.908,510.23732378947386
343,1.908 a 3.816,1953.1970423494158
343,3.816 a 7.632,1069.097216657895
343,7.632 a 11.448,44.468250000000005
343,mais de 11.448,0
344,até 1.908,5721.37574082609
344,1.908 a 3.816,26399.707833654255
344,3.816 a 7.632,18497.60900294617
344,7.632 a 11.448,1776.7314452173923
344,mais de 11.448,294.5723269565218
345,até 1.908,5305.67480714285
345,1.908 a 3.816,28616.102092344987
345,3.816 a 7.632,7224.216084548509
345,7.632 a 11.448,0
345,mais de 11.448,0
346,até 1.908,0
346,1.908 a 3.816,0
346,3.816 a 7.632,0
346,7.632 a 11.448,0
346,mais de 11.448,0
347,até 1.908,13972.496271665334
347,1.908 a 3.816,33637.43126550116
347,3.816 a 7.632,20717.005313611797
347,7.632 a 11.448,995.6123606399998
347,mais de 11.448,244.4747219444444
348,até 1.908,1763.0841834222888
348,1.908 a 3.816,2371.291850805335
348,3.816 a 7.632,668.1204749999988
348,7.632 a 11.448,150.6516396428571
348,mais de 11.448,57.85338214285713
349,até 1.908,0
349,1.908 a 3.816,0
349,3.816 a 7.632,0
349,7.632 a 11.448,0
349,mais de 11.448,0
350,até 1.908,23541.31309274357
350,1.908 a 3.816,35530.99835985221
350,3.816 a 7.632,12871.682488372484
350,7.632 a 11.448,0
350,mais de 11.448,0
351,até 1.908,19377.82331483429
351,1.908 a 3.816,48020.56217190625
351,3.816 a 7.632,8018.423629848488
351,7.632 a 11.448,264.20034300000015
351,mais de 11.448,0
352,até 1.908,0
352,1.908 a 3.816,0
352,3.816 a 7.632,0
352,7.632 a 11.448,0
352,mais de 11.448,0
353,até 1.908,0
353,1.908 a 3.816,0
353,3.816 a 7.632,0
353,7.632 a 11.448,0
353,mais de 11.448,0
354,até 1.908,0
354,1.908 a 3.816,0
354,3.816 a 7.632,0
354,7.632 a 11.448,0
354,mais de 11.448,0
355,até 1.908,14280.617767960772
355,1.908 a 3.816,33767.10304110868
355,3.816 a 7.632,10576.274894952758
355,7.632 a 11.448,0
355,mais de 11.448,0
356,até 1.908,44983.83494100224
356,1.908 a 3.816,54351.65437769184
356,3.816 a 7.632,5476.272264283525
356,7.632 a 11.448,1012.2595710121929
356,mais de 11.448,0
357,até 1.908,1225.7518626744177
357,1.908 a 3.816,3900.5586913023217
357,3.816 a 7.632,95.68811016279065
357,7.632 a 11.448,0
357,mais de 11.448,0
358,até 1.908,15940.235304527356
358,1.908 a 3.816,19916.710532811478
358,3.816 a 7.632,3881.135784331576
358,7.632 a 11.448,2499.8610963571427
358,mais de 11.448,1666.0514945361992
359,até 1.908,7019.330261638887
359,1.908 a 3.816,6493.381206054912
359,3.816 a 7.632,3227.6276579459236
359,7.632 a 11.448,447.4169492787239
359,mais de 11.448,617.2393199844041
360,até 1.908,6421.10305746518
360,1.908 a 3.816,7657.239007707935
360,3.816 a 7.632,3999.660900262931
360,7.632 a 11.448,0
360,mais de 11.448,0
361,até 1.908,6787.356737540481
361,1.908 a 3.816,6918.730989028095
361,3.816 a 7.632,669.4050613651036
361,7.632 a 11.448,530.5080948060528
361,mais de 11.448,0
362,até 1.908,1309.6939176153437
362,1.908 a 3.816,2064.8705384145746
362,3.816 a 7.632,8613.083875664648
362,7.632 a 11.448,1005.6354670074078
362,mais de 11.448,291.7162450909093
363,até 1.908,2858.8009921798243
363,1.908 a 3.816,21466.96502694518
363,3.816 a 7.632,12591.678374500008
363,7.632 a 11.448,2805.2757126666665
363,mais de 11.448,1802.2806760000003
364,até 1.908,6831.353847811753
364,1.908 a 3.816,5656.549557100833
364,3.816 a 7.632,654.3645116067219
364,7.632 a 11.448,276.7349219142858
364,mais de 11.448,0
365,até 1.908,762.7311435533957
365,1.908 a 3.816,1784.366686303373
365,3.816 a 7.632,1340.18531524788
365,7.632 a 11.448,821.7181935817063
365,mais de 11.448,0
366,até 1.908,2682.695856207971
366,1.908 a 3.816,18755.79566658136
366,3.816 a 7.632,6756.888889886922
366,7.632 a 11.448,3329.61356117968
366,mais de 11.448,0
367,até 1.908,4439.416306501924
367,1.908 a 3.816,8044.825266888115
367,3.816 a 7.632,8349.639507707416
367,7.632 a 11.448,5834.421994484831
367,mais de 11.448,1115.6942835140187
368,até 1.908,6400.973594859064
368,1.908 a 3.816,25541.386223762227
368,3.816 a 7.632,19262.263188997185
368,7.632 a 11.448,212.33434382978734
368,mais de 11.448,640.053961382979
369,até 1.908,7997.456343150793
369,1.908 a 3.816,21037.932137989694
369,3.816 a 7.632,20928.329600889712
369,7.632 a 11.448,4163.766858861583
369,mais de 11.448,1855.5080164727037
370,até 1.908,11836.440824888896
370,1.908 a 3.816,41076.912354840286
370,3.816 a 7.632,29571.935494384266
370,7.632 a 11.448,2724.822946944444
370,mais de 11.448,575.898310111111
371,até 1.908,10547.503610240436
371,1.908 a 3.816,38860.70778160007
371,3.816 a 7.632,21968.440896572243
371,7.632 a 11.448,2224.888819999999
371,mais de 11.448,1894.4619150909073
372,até 1.908,25109.735093281102
372,1.908 a 3.816,15742.927883705652
372,3.816 a 7.632,19918.33749078307
372,7.632 a 11.448,5740.357060872118
372,mais de 11.448,226.6371972
373,até 1.908,13187.23554441256
373,1.908 a 3.816,34941.189087243685
373,3.816 a 7.632,21709.268816630774
373,7.632 a 11.448,841.3179682857143
373,mais de 11.448,0
374,até 1.908,0
374,1.908 a 3.816,0
374,3.816 a 7.632,0
374,7.632 a 11.448,0
374,mais de 11.448,0
375,até 1.908,18813.603920116122
375,1.908 a 3.816,43702.849899479894
375,3.816 a 7.632,25172.534225199797
375,7.632 a 11.448,0
375,mais de 11.448,0
376,até 1.908,13463.664210268318
376,1.908 a 3.816,19461.00549647306
376,3.816 a 7.632,6832.115132520982
376,7.632 a 11.448,695.2061448679245
376,mais de 11.448,0
377,até 1.908,48475.7819308671
377,1.908 a 3.816,89000.94052186883
377,3.816 a 7.632,40311.885901123445
377,7.632 a 11.448,7563.737649205909
377,mais de 11.448,2258.6541655294186
378,até 1.908,20662.780116931375
378,1.908 a 3.816,62791.7129637629
378,3.816 a 7.632,15184.489940800366
378,7.632 a 11.448,0
378,mais de 11.448,0
379,até 1.908,9401.2369400857
379,1.908 a 3.816,34334.687726476746
379,3.816 a 7.632,15991.381138086883
379,7.632 a 11.448,388.69068243750013
379,mais de 11.448,0
380,até 1.908,22567.63302339839
380,1.908 a 3.816,52067.09276570684
380,3.816 a 7.632,30013.286863223984
380,7.632 a 11.448,0
380,mais de 11.448,0
381,até 1.908,0
381,1.908 a 3.816,0
381,3.816 a 7.632,0
381,7.632 a 11.448,0
381,mais de 11.448,0
382,até 1.908,38844.193959887074
382,1.908 a 3.816,45948.90699869605
382,3.816 a 7.632,11443.505635993253
382,7.632 a 11.448,2534.359906285717
382,mais de 11.448,0
383,até 1.908,29355.65500207076
383,1.908 a 3.816,30356.240342118967
383,3.816 a 7.632,16110.476065778974
383,7.632 a 11.448,978.6230810256412
383,mais de 11.448,0
384,até 1.908,13081.959346390471
384,1.908 a 3.816,11212.851776011923
384,3.816 a 7.632,4589.184088453056
384,7.632 a 11.448,0
384,mais de 11.448,0
385,até 1.908,0
385,1.908 a 3.816,0
385,3.816 a 7.632,0
385,7.632 a 11.448,0
385,mais de 11.448,0
386,até 1.908,1682.5464534999983
386,1.908 a 3.816,1622.7631231428556
386,3.816 a 7.632,588.6899597857138
386,7.632 a 11.448,0
386,mais de 11.448,0
387,até 1.908,13563.023106675711
387,1.908 a 3.816,50987.94189933646
387,3.816 a 7.632,9621.444618011226
387,7.632 a 11.448,0
387,mais de 11.448,1918.5918268130254
388,até 1.908,2272.257116037544
388,1.908 a 3.816,2858.404954529476
388,3.816 a 7.632,1263.3381359649125
388,7.632 a 11.448,0
388,mais de 11.448,0
389,até 1.908,14111.29502809574
389,1.908 a 3.816,15069.705886695665
389,3.816 a 7.632,7848.387080296348
389,7.632 a 11.448,1012.932321571428
389,mais de 11.448,2434.673598787233
390,até 1.908,5467.296078793065
390,1.908 a 3.816,5703.354443947807
390,3.816 a 7.632,2308.65071990053
390,7.632 a 11.448,0
390,mais de 11.448,123.69933554875917
391,até 1.908,31423.578361782773
391,1.908 a 3.816,39504.72669076348
391,3.816 a 7.632,9372.339818571863
391,7.632 a 11.448,2315.348571438891
391,mais de 11.448,0
392,até 1.908,0
392,1.908 a 3.816,0
392,3.816 a 7.632,0
392,7.632 a 11.448,0
392,mais de 11.448,0
393,até 1.908,34725.16915823138
393,1.908 a 3.816,46435.79118291131
393,3.816 a 7.632,23643.0408152165
393,7.632 a 11.448,0
393,mais de 11.448,0
394,até 1.908,6619.0303345869315
394,1.908 a 3.816,10155.153857727404
394,3.816 a 7.632,3264.8150163905125
394,7.632 a 11.448,0
394,mais de 11.448,0
395,até 1.908,26251.51576385109
395,1.908 a 3.816,47782.458228731564
395,3.816 a 7.632,18731.239984274707
395,7.632 a 11.448,689.7689888372088
395,mais de 11.448,0
396,até 1.908,28307.988224463315
396,1.908 a 3.816,56328.68255788977
396,3.816 a 7.632,18303.346341283708
396,7.632 a 11.448,1016.5352683022545
396,mais de 11.448,2666.4469446697676
397,até 1.908,17068.778204367463
397,1.908 a 3.816,52758.50187653339
397,3.816 a 7.632,1770.7185396325633
397,7.632 a 11.448,0
397,mais de 11.448,0
398,até 1.908,38286.14599003664
398,1.908 a 3.816,63190.90379765439
398,3.816 a 7.632,8025.244553049486
398,7.632 a 11.448,519.5026911223522
398,mais de 11.448,411.1931007793137
399,até 1.908,28911.609475142177
399,1.908 a 3.816,37427.35135837057
399,3.816 a 7.632,4224.027006844534
399,7.632 a 11.448,0
399,mais de 11.448,0
400,até 1.908,37914.97584707261
400,1.908 a 3.816,48923.040161266035
400,3.816 a 7.632,25109.970666468686
400,7.632 a 11.448,0
400,mais de 11.448,0
401,até 1.908,43616.419916069324
401,1.908 a 3.816,72167.58499161534
401,3.816 a 7.632,14051.15550100605
401,7.632 a 11.448,5692.360384296373
401,mais de 11.448,580.4814861052638
402,até 1.908,7033.427956085265
402,1.908 a 3.816,8184.330005503867
402,3.816 a 7.632,5537.246730400511
402,7.632 a 11.448,0
402,mais de 11.448,0
403,até 1.908,5384.787790914393
403,1.908 a 3.816,7754.467864155413
403,3.816 a 7.632,2457.5305275371347
403,7.632 a 11.448,0
403,mais de 11.448,140.2154019
404,até 1.908,20662.68162077887
404,1.908 a 3.816,39536.66444783365
404,3.816 a 7.632,25359.294452820686
404,7.632 a 11.448,393.8220655544795
404,mais de 11.448,1695.5459849502663
405,até 1.908,4940.254114725605
405,1.908 a 3.816,13079.978965390233
405,3.816 a 7.632,11518.719046500002
405,7.632 a 11.448,1732.2562560000013
405,mais de 11.448,2620.7953274817073
406,até 1.908,4557.27034211178
406,1.908 a 3.816,7892.731548408566
406,3.816 a 7.632,18038.214472141008
406,7.632 a 11.448,1968.2334972380545
406,mais de 11.448,2661.542310836786
407,até 1.908,25347.157165762274
407,1.908 a 3.816,60012.27441674567
407,3.816 a 7.632,26750.313936722952
407,7.632 a 11.448,1887.2279463529408
407,mais de 11.448,0
408,até 1.908,19909.305625064168
408,1.908 a 3.816,23675.97685084839
408,3.816 a 7.632,3975.720675394128
408,7.632 a 11.448,0
408,mais de 11.448,0
409,até 1.908,7449.904274458696
409,1.908 a 3.816,6768.32577977154
409,3.816 a 7.632,2575.767221701076
409,7.632 a 11.448,0
409,mais de 11.448,0
410,até 1.908,6131.375264837574
410,1.908 a 3.816,2879.6375441550226
410,3.816 a 7.632,380.9875974935064
410,7.632 a 11.448,0
410,mais de 11.448,0
411,até 1.908,4029.831247001891
411,1.908 a 3.816,6243.8487257065035
411,3.816 a 7.632,5091.320418307326
411,7.632 a 11.448,0
411,mais de 11.448,0
412,até 1.908,7284.1531927326005
412,1.908 a 3.816,19401.314029575085
412,3.816 a 7.632,8251.199099576927
412,7.632 a 11.448,998.3653092857141
412,mais de 11.448,394.968574714286
413,até 1.908,8649.634629416665
413,1.908 a 3.816,6538.9904783388865
413,3.816 a 7.632,9294.688575407401
413,7.632 a 11.448,1626.0508645500004
413,mais de 11.448,595.6374127407404
414,até 1.908,13217.05976753692
414,1.908 a 3.816,13535.696915828348
414,3.816 a 7.632,3435.0549983528444
414,7.632 a 11.448,1289.1861320506332
414,mais de 11.448,0
415,até 1.908,5597.214962821567
415,1.908 a 3.816,10257.287074628752
415,3.816 a 7.632,704.50172835010585
415,7.632 a 11.448,0
415,mais de 11.448,0
416,até 1.908,3619.349476660015
416,1.908 a 3.816,19985.802858840598
416,3.816 a 7.632,4246.724522003364
416,7.632 a 11.448,749.1265753684208
416,mais de 11.448,0
417,até 1.908,4216.849506868422
417,1.908 a 3.816,17165.314373628302
417,3.816 a 7.632,16812.20630277961
417,7.632 a 11.448,2969.367575368422
417,mais de 11.448,2605.2639583125
418,até 1.908,10569.089275338878
418,1.908 a 3.816,21623.92004792515
418,3.816 a 7.632,13841.667748532225
418,7.632 a 11.448,1198.6849658544702
418,mais de 11.448,3254.6460003783786
419,até 1.908,7742.486868320512
419,1.908 a 3.816,11008.040027764508
419,3.816 a 7.632,15981.446358692649
419,7.632 a 11.448,2081.239499410256
419,mais de 11.448,597.7856665762707
420,até 1.908,593.6936428673835
420,1.908 a 3.816,2135.0746468817188
420,3.816 a 7.632,1025.0322325089603
420,7.632 a 11.448,73.0119288888889
420,mais de 11.448,633.1885351971323
421,até 1.908,1431.1664413822987
421,1.908 a 3.816,7754.589574369483
421,3.816 a 7.632,4413.929029096415
421,7.632 a 11.448,502.37161722222174
421,mais de 11.448,725.9449818333329
422,até 1.908,599.4755430117642
422,1.908 a 3.816,13061.76239901731
422,3.816 a 7.632,23803.66891392843
422,7.632 a 11.448,10590.587954185281
422,mais de 11.448,7703.505248941166
423,até 1.908,717.3915536696409
423,1.908 a 3.816,11777.700995269168
423,3.816 a 7.632,14922.752962513041
423,7.632 a 11.448,3330.409480297774
423,mais de 11.448,702.7437901842674
424,até 1.908,1251.4964063263162
424,1.908 a 3.816,12253.969853419909
424,3.816 a 7.632,9299.523390363354
424,7.632 a 11.448,477.5660699136844
424,mais de 11.448,519.4412295978948
425,até 1.908,6942.813926228228
425,1.908 a 3.816,11719.814102431703
425,3.816 a 7.632,8180.373638312511
425,7.632 a 11.448,0
425,mais de 11.448,0
426,até 1.908,649.0844571626556
426,1.908 a 3.816,4768.551003101602
426,3.816 a 7.632,9838.071296410955
426,7.632 a 11.448,3934.9619770909067
426,mais de 11.448,451.3305828502671
427,até 1.908,2697.437483359815
427,1.908 a 3.816,16364.438734411404
427,3.816 a 7.632,21958.6604528831
427,7.632 a 11.448,418.675600733333
427,mais de 11.448,486.7991914666663
428,até 1.908,7170.479089731103
428,1.908 a 3.816,26752.22416239028
428,3.816 a 7.632,14399.005807271644
428,7.632 a 11.448,3669.2958808570747
428,mais de 11.448,0
429,até 1.908,3250.5745157415467
429,1.908 a 3.816,22821.476407378796
429,3.816 a 7.632,30084.824061086623
429,7.632 a 11.448,1997.4268309333359
429,mais de 11.448,1557.7135242666686
430,até 1.908,5808.173163014832
430,1.908 a 3.816,21448.00351806591
430,3.816 a 7.632,10600.300545907194
430,7.632 a 11.448,3013.518771081197
430,mais de 11.448,0
431,até 1.908,18592.85529524697
431,1.908 a 3.816,53548.0997049462
431,3.816 a 7.632,29494.777348672174
431,7.632 a 11.448,4122.261264478261
431,mais de 11.448,0
432,até 1.908,9522.65373801575
432,1.908 a 3.816,51460.92621638525
432,3.816 a 7.632,35529.04475777656
432,7.632 a 11.448,6982.1586892570485
432,mais de 11.448,7947.230957863651
433,até 1.908,26461.336320831906
433,1.908 a 3.816,67599.03435514789
433,3.816 a 7.632,23844.654756510936
433,7.632 a 11.448,0
433,mais de 11.448,0
434,até 1.908,1269.3217387117504
434,1.908 a 3.816,1701.2138571396886
434,3.816 a 7.632,68.46329943902433
434,7.632 a 11.448,0
434,mais de 11.448,0
435,até 1.908,6413.201538764206
435,1.908 a 3.816,12736.81699155206
435,3.816 a 7.632,13870.174009534949
435,7.632 a 11.448,1143.8039643328327
435,mais de 11.448,0
436,até 1.908,18573.410050871207
436,1.908 a 3.816,68889.94171609986
436,3.816 a 7.632,40419.670380478055
436,7.632 a 11.448,0
436,mais de 11.448,0
437,até 1.908,55310.95840101706
437,1.908 a 3.816,82303.1900935477
437,3.816 a 7.632,30241.905363181988
437,7.632 a 11.448,0
437,mais de 11.448,0
438,até 1.908,31663.75298670065
438,1.908 a 3.816,50478.41550490729
438,3.816 a 7.632,13618.805435095792
438,7.632 a 11.448,0
438,mais de 11.448,0
439,até 1.908,6981.825373421054
439,1.908 a 3.816,12255.041714540253
439,3.816 a 7.632,5260.200568174921
439,7.632 a 11.448,774.931243411764
439,mais de 11.448,0
440,até 1.908,12812.203386414276
440,1.908 a 3.816,41896.641154710356
440,3.816 a 7.632,18028.787666824675
440,7.632 a 11.448,8497.387400961035
440,mais de 11.448,0
441,até 1.908,7157.658052726265
441,1.908 a 3.816,8471.891621455348
441,3.816 a 7.632,6664.9072815892805
441,7.632 a 11.448,529.5449218749993
441,mais de 11.448,0
442,até 1.908,2656.628875536688
442,1.908 a 3.816,6127.429152562815
442,3.816 a 7.632,4458.159728719112
442,7.632 a 11.448,485.78024000000005
442,mais de 11.448,0
443,até 1.908,3105.833336879517
443,1.908 a 3.816,6178.643813832169
443,3.816 a 7.632,3628.522844429927
443,7.632 a 11.448,0
443,mais de 11.448,0
444,até 1.908,10233.278405867772
444,1.908 a 3.816,22684.025228357536
444,3.816 a 7.632,1996.7702377569317
444,7.632 a 11.448,677.9179865064943
444,mais de 11.448,0
445,até 1.908,9643.453019800992
445,1.908 a 3.816,35806.40101798623
445,3.816 a 7.632,44752.86459375312
445,7.632 a 11.448,2053.1712524255317
445,mais de 11.448,3226.078393838231
446,até 1.908,4847.805224027674
446,1.908 a 3.816,20873.850173719376
446,3.816 a 7.632,24560.032975218437
446,7.632 a 11.448,2605.0745762828274
446,mais de 11.448,2101.22706621212
447,até 1.908,953.9208320777875
447,1.908 a 3.816,9143.439814090214
447,3.816 a 7.632,23840.33267161023
447,7.632 a 11.448,7830.458312854524
447,mais de 11.448,2705.841219900725
448,até 1.908,2210.754823005327
448,1.908 a 3.816,13849.342257621187
448,3.816 a 7.632,19785.150654117864
448,7.632 a 11.448,5810.323615315793
448,mais de 11.448,3818.439793200004
449,até 1.908,2779.343715471804
449,1.908 a 3.816,13794.732847322974
449,3.816 a 7.632,38103.57686720214
449,7.632 a 11.448,8447.243123465087
449,mais de 11.448,4080.118013215877
450,até 1.908,36450.41440518435
450,1.908 a 3.816,82405.50564626597
450,3.816 a 7.632,43088.609731371114
450,7.632 a 11.448,8201.357164665205
450,mais de 11.448,2114.1043031892577
451,até 1.908,12049.272054916288
451,1.908 a 3.816,65792.60022299357
451,3.816 a 7.632,18007.510387641225
451,7.632 a 11.448,4720.952593291877
451,mais de 11.448,1600.666921431063
452,até 1.908,11026.625023389875
452,1.908 a 3.816,21500.454484071277
452,3.816 a 7.632,14609.9152578598
452,7.632 a 11.448,0
452,mais de 11.448,0
453,até 1.908,7377.888252315136
453,1.908 a 3.816,11134.998213820838
453,3.816 a 7.632,12107.102851723312
453,7.632 a 11.448,0
453,mais de 11.448,0
454,até 1.908,30597.18017246786
454,1.908 a 3.816,61595.413092554925
454,3.816 a 7.632,47659.73694156616
454,7.632 a 11.448,3076.6486797410807
454,mais de 11.448,0
455,até 1.908,16913.55941050453
455,1.908 a 3.816,15697.23217833534
455,3.816 a 7.632,19936.638898002187
455,7.632 a 11.448,944.4923850277772
455,mais de 11.448,3934.0813597308265
456,até 1.908,24244.876138958312
456,1.908 a 3.816,62953.21655505549
456,3.816 a 7.632,9396.389464791659
456,7.632 a 11.448,0
456,mais de 11.448,3011.530554814811
457,até 1.908,19758.58574734466
457,1.908 a 3.816,61180.14706405714
457,3.816 a 7.632,22458.673465649266
457,7.632 a 11.448,4557.5763941837795
457,mais de 11.448,0
458,até 1.908,8112.966382641948
458,1.908 a 3.816,37916.77742128196
458,3.816 a 7.632,15213.265009218287
458,7.632 a 11.448,0
458,mais de 11.448,0
459,até 1.908,18981.557858465578
459,1.908 a 3.816,47438.74244902294
459,3.816 a 7.632,7965.956716421486
459,7.632 a 11.448,0
459,mais de 11.448,130.75685662500004
460,até 1.908,6262.247501988308
460,1.908 a 3.816,27144.5727610468
460,3.816 a 7.632,19550.708230812877
460,7.632 a 11.448,5174.0460870000015
460,mais de 11.448,1003.4124296842115
461,até 1.908,5441.267321726121
461,1.908 a 3.816,27015.132341383418
461,3.816 a 7.632,14091.15717275283
461,7.632 a 11.448,1531.442580954192
461,mais de 11.448,0
462,até 1.908,22288.027507679206
462,1.908 a 3.816,57477.4574524392
462,3.816 a 7.632,18341.472377260427
462,7.632 a 11.448,2864.024084181933
462,mais de 11.448,0
463,até 1.908,18329.55538145989
463,1.908 a 3.816,40070.45176150052
463,3.816 a 7.632,8433.995584118979
463,7.632 a 11.448,0
463,mais de 11.448,0
464,até 1.908,21708.877932449563
464,1.908 a 3.816,31037.867557304504
464,3.816 a 7.632,18243.582398019826
464,7.632 a 11.448,1707.6582872666663
464,mais de 11.448,0
465,até 1.908,28083.18610928805
465,1.908 a 3.816,56096.76990518432
465,3.816 a 7.632,30036.222628356416
465,7.632 a 11.448,1809.8478896941187
465,mais de 11.448,0
466,até 1.908,16561.481238173234
466,1.908 a 3.816,31334.94343643002
466,3.816 a 7.632,7829.581254309363
466,7.632 a 11.448,0
466,mais de 11.448,0
467,até 1.908,4917.448173447156
467,1.908 a 3.816,11237.023437464297
