COD_ZONA,MODO_PRINCIPAL,QTD
195,Trem,580.6496410579541
195,Ônibus,9579.798919085117
195,Transporte fretado,316.96588895245554
195,Transporte escolar,2519.7098272069093
195,Dirigindo automóvel,6089.94879109986
195,Passageiro de automóvel,1850.1576926629784
195,Táxi convencional,0
195,Táxi não convencional,0
195,Dirigindo moto,1279.8464653039573
195,Passageiro de moto,0
195,Bicicleta,0
195,A pé,19545.379791443593
195,Outros,60.13305771339229
196,Metrô,4986.74938981994
196,Trem,1769.5172059868419
196,Ônibus,11099.030077403013
196,Transporte fretado,0
196,Transporte escolar,3637.759692998854
196,Dirigindo automóvel,4596.966270623965
196,Passageiro de automóvel,3481.6194181821766
196,Táxi convencional,0
196,Táxi não convencional,0
196,Dirigindo moto,776.8111353455533
196,Passageiro de moto,0
196,Bicicleta,979.8761574475717
196,A pé,19627.539354626868
196,Outros,0
197,Metrô,3760.1803900392133
197,Trem,2773.017421614148
197,Ônibus,9657.420105475698
197,Transporte fretado,0
197,Transporte escolar,2574.2315815851634
197,Dirigindo automóvel,10314.261529225285
197,Passageiro de automóvel,3004.3861246678252
197,Táxi convencional,0
197,Táxi não convencional,0
197,Dirigindo moto,558.2794881869676
197,Passageiro de moto,333.4045254270312
197,Bicicleta,137.2566901658766
197,A pé,16737.80471676809
197,Outros,391.3628045260523
198,Metrô,5590.075123752522
198,Trem,4801.397481779316
198,Ônibus,33174.43468901918
198,Transporte fretado,245.86968303761387
198,Transporte escolar,2708.7363856852553
198,Dirigindo automóvel,17612.037910060197
198,Passageiro de automóvel,8007.179669810776
198,Táxi convencional,0
198,Táxi não convencional,129.40049327717588
198,Dirigindo moto,1213.0916901017279
198,Passageiro de moto,0
198,Bicicleta,137.2566901658766
198,A pé,26504.324609289175
198,Outros,1397.8191946599045
199,Metrô,8622.13540325243
199,Trem,5642.346463540489
199,Ônibus,17289.846831806415
199,Transporte fretado,0
199,Transporte escolar,6753.80981851711
199,Dirigindo automóvel,16791.12986472745
199,Passageiro de automóvel,15628.155156125096
199,Táxi convencional,0
199,Táxi não convencional,2218.0902798779007
199,Dirigindo moto,1440.9999209544462
199,Passageiro de moto,0
199,Bicicleta,7516.236713348054
199,A pé,82859.6312071414
199,Outros,681.8983314379464
200,Metrô,4405.199728477497
200,Trem,3285.7829290705445
200,Ônibus,5379.865661542466
200,Transporte fretado,0
200,Transporte escolar,565.1154541914987
200,Dirigindo automóvel,5934.490886266481
200,Passageiro de automóvel,3620.1309995664665
200,Táxi convencional,0
200,Táxi não convencional,0
200,Dirigindo moto,1051.0615248521196
200,Passageiro de moto,108.8684319421708
200,Bicicleta,1270.495946355439
200,A pé,27102.088231361617
200,Outros,0
201,Metrô,6590.927562803347
201,Trem,8327.163124270293
201,Ônibus,19321.49568143789
201,Transporte fretado,602.9997890506705
201,Transporte escolar,4407.504482232733
201,Dirigindo automóvel,19388.776528451683
201,Passageiro de automóvel,11161.873561497116
201,Táxi convencional,0
201,Táxi não convencional,0
201,Dirigindo moto,1541.4425201546549
201,Passageiro de moto,0
201,Bicicleta,1532.7248111313181
201,A pé,66547.86789022264
201,Outros,333.0331337746153
202,Metrô,11708.971459962451
202,Trem,10634.289048710487
202,Ônibus,15134.864383352111
202,Transporte fretado,451.0789542049592
202,Transporte escolar,13388.501128379574
202,Dirigindo automóvel,13387.081181828029
202,Passageiro de automóvel,3138.542998794295
202,Táxi convencional,0
202,Táxi não convencional,0
202,Dirigindo moto,1209.8173219806558
202,Passageiro de moto,0
202,Bicicleta,489.93807872378585
202,A pé,25057.803324265922
202,Outros,589.2552851064347
203,Metrô,9983.704156251242
203,Trem,3303.510475033699
203,Ônibus,12830.492404935158
203,Transporte fretado,0
203,Transporte escolar,2887.066890277943
203,Dirigindo automóvel,5369.8940265042465
203,Passageiro de automóvel,3249.956547580019
203,Táxi convencional,0
203,Táxi não convencional,484.78905841968674
203,Dirigindo moto,678.1864935828022
203,Passageiro de moto,0
203,Bicicleta,0
203,A pé,31450.552005962007
203,Outros,0
204,Metrô,10852.084151233452
204,Trem,10561.985503319027
204,Ônibus,27118.117594701467
204,Transporte fretado,758.3716742655637
204,Transporte escolar,3205.144131519249
204,Dirigindo automóvel,12790.310635689892
204,Passageiro de automóvel,10068.368931547106
204,Táxi convencional,0
204,Táxi não convencional,5770.309763536587
204,Dirigindo moto,2872.4531032129266
204,Passageiro de moto,0
204,Bicicleta,3561.938028475339
204,A pé,81267.75501312
204,Outros,0
205,Metrô,17752.32540184948
205,Trem,5555.950303391345
205,Ônibus,18778.031482654478
205,Transporte fretado,768.5654841875293
205,Transporte escolar,3261.9547655685556
205,Dirigindo automóvel,18364.666889764652
205,Passageiro de automóvel,8255.632138609524
205,Táxi convencional,0
205,Táxi não convencional,0
205,Dirigindo moto,1152.8482262812938
205,Passageiro de moto,591.6409550257223
205,Bicicleta,906.7326368323845
205,A pé,71310.13205404325
205,Outros,0
206,Metrô,6004.302542380164
206,Trem,4866.625664368567
206,Ônibus,18078.83871312281
206,Transporte fretado,0
206,Transporte escolar,12561.573666988497
206,Dirigindo automóvel,17743.82147397419
206,Passageiro de automóvel,10205.782339293779
206,Táxi convencional,0
206,Táxi não convencional,0
206,Dirigindo moto,1152.4600097933483
206,Passageiro de moto,975.9236971194869
206,Bicicleta,479.35622670522446
206,A pé,29415.3540827077
206,Outros,0
207,Metrô,5066.769123420235
207,Trem,8574.953899067987
207,Ônibus,16232.854107765497
207,Transporte fretado,924.0373642134953
207,Transporte escolar,4484.671967825419
207,Dirigindo automóvel,13002.841918646984
207,Passageiro de automóvel,8540.185783387942
207,Táxi convencional,0
207,Táxi não convencional,843.4259958467298
207,Dirigindo moto,1120.74434373717
207,Passageiro de moto,0
207,Bicicleta,157.91249501512607
207,A pé,71634.34331408895
207,Outros,97.37974003108765
208,Metrô,7324.372104572938
208,Trem,2762.7084543729757
208,Ônibus,21744.380285727497
208,Transporte fretado,268.43388726247423
208,Transporte escolar,4885.583584919407
208,Dirigindo automóvel,25656.003490349434
208,Passageiro de automóvel,9770.887082823008
208,Táxi convencional,0
208,Táxi não convencional,620.4834837278676
208,Dirigindo moto,809.2860503616971
208,Passageiro de moto,0
208,Bicicleta,752.4821263286223
208,A pé,25377.190137243877
208,Outros,0
209,Metrô,7242.406471227903
209,Trem,0
209,Ônibus,14410.059096537287
209,Transporte fretado,0
209,Transporte escolar,4283.512000077964
209,Dirigindo automóvel,18530.212121338052
209,Passageiro de automóvel,12785.83726497903
209,Táxi convencional,0
209,Táxi não convencional,0
209,Dirigindo moto,998.3371292140248
209,Passageiro de moto,601.7909877620984
209,Bicicleta,0
209,A pé,21368.862424117353
209,Outros,887.5243272359926
210,Metrô,8795.75191063846
210,Trem,1966.4002583946565
210,Ônibus,17915.383212452518
210,Transporte fretado,0
210,Transporte escolar,1113.7026913101563
210,Dirigindo automóvel,24237.454187609503
210,Passageiro de automóvel,12337.951247769979
210,Táxi convencional,481.515619480041
210,Táxi não convencional,3219.6305666319126
210,Dirigindo moto,1554.9466137500622
210,Passageiro de moto,0
210,Bicicleta,1505.1881534625147
210,A pé,19034.57437728983
210,Outros,0
211,Metrô,4119.401838908657
211,Trem,0
211,Ônibus,36873.84838744347
211,Transporte fretado,0
211,Transporte escolar,3228.926421857036
211,Dirigindo automóvel,28397.93827562103
211,Passageiro de automóvel,10177.468404987834
211,Táxi convencional,370.72729520739057
211,Táxi não convencional,0
211,Dirigindo moto,2150.4910881176847
211,Passageiro de moto,621.7214347385684
211,Bicicleta,1620.6014933085053
211,A pé,22543.19679206218
211,Outros,0
212,Metrô,3027.806524772977
212,Trem,0
212,Ônibus,11162.631592416896
212,Transporte fretado,0
212,Transporte escolar,351.2627618678591
212,Dirigindo automóvel,8796.15153723107
212,Passageiro de automóvel,5290.890559268287
212,Táxi convencional,0
212,Táxi não convencional,0
212,Dirigindo moto,1609.284015575435
212,Passageiro de moto,0
212,Bicicleta,0
212,A pé,23751.093164430793
212,Outros,330.6544138465368
213,Metrô,4725.068834839718
213,Trem,319.53313564932375
213,Ônibus,23321.835261892298
213,Transporte fretado,0
213,Transporte escolar,6872.109537764249
213,Dirigindo automóvel,14146.365495245635
213,Passageiro de automóvel,9374.018382243028
213,Táxi convencional,0
213,Táxi não convencional,887.8703065242792
213,Dirigindo moto,1704.8254077623194
213,Passageiro de moto,601.7909877620984
213,Bicicleta,0
213,A pé,24270.032244294383
213,Outros,0
214,Metrô,8366.20661671189
214,Trem,0
214,Ônibus,10855.344382535874
214,Transporte fretado,0
214,Transporte escolar,3855.269204960137
214,Dirigindo automóvel,7618.435477294031
214,Passageiro de automóvel,1926.1588330072236
214,Táxi convencional,0
214,Táxi não convencional,0
214,Dirigindo moto,1556.6834285142354
214,Passageiro de moto,0
214,Bicicleta,434.1125801975444
214,A pé,16461.882404169126
214,Outros,0
215,Metrô,7931.487364819832
215,Trem,0
215,Ônibus,9088.69971841862
215,Transporte fretado,455.9829424101007
215,Transporte escolar,3549.701545512503
215,Dirigindo automóvel,21177.324961139057
215,Passageiro de automóvel,8784.699306595066
215,Táxi convencional,173.34331640075257
215,Táxi não convencional,193.34156146563114
215,Dirigindo moto,1465.0736969982422
215,Passageiro de moto,0
215,Bicicleta,0
215,A pé,20290.15325283908
215,Outros,371.77970459172786
216,Metrô,11576.10769838196
216,Trem,539.9647067936213
216,Ônibus,6938.787285814888
216,Transporte fretado,0
216,Transporte escolar,4275.197113785749
216,Dirigindo automóvel,15136.688827588201
216,Passageiro de automóvel,8200.548341601716
216,Táxi convencional,0
216,Táxi não convencional,949.3649870250008
216,Dirigindo moto,26.937736286017095
216,Passageiro de moto,0
216,Bicicleta,0
216,A pé,21932.46663212675
216,Outros,0
217,Metrô,7889.104163559428
217,Trem,446.9966775189347
217,Ônibus,5755.440681885164
217,Transporte fretado,364.1864694179334
217,Transporte escolar,4306.723556539269
217,Dirigindo automóvel,11908.43079800166
217,Passageiro de automóvel,6506.856259257648
217,Táxi convencional,0
217,Táxi não convencional,97.37974003108765
217,Dirigindo moto,1045.6798332014478
217,Passageiro de moto,0
217,Bicicleta,0
217,A pé,25693.509249366572
217,Outros,0
218,Metrô,20210.470347827893
218,Trem,0
218,Ônibus,23488.808634807323
218,Transporte fretado,0
218,Transporte escolar,6841.722945742875
218,Dirigindo automóvel,19452.34207589815
218,Passageiro de automóvel,12429.324052218599
218,Táxi convencional,164.35242241340723
218,Táxi não convencional,0
218,Dirigindo moto,349.99419210222027
218,Passageiro de moto,0
218,Bicicleta,0
218,A pé,51980.77906177354
218,Outros,639.0220935520491
219,Metrô,8169.166880583126
219,Trem,0
219,Ônibus,16156.127489167944
219,Transporte fretado,0
219,Transporte escolar,4724.486876271758
219,Dirigindo automóvel,19288.45802775991
219,Passageiro de automóvel,10348.502793239502
219,Táxi convencional,0
219,Táxi não convencional,0
219,Dirigindo moto,686.8376228684331
219,Passageiro de moto,0
219,Bicicleta,3447.522569086353
219,A pé,28016.047929686698
219,Outros,1720.5828827500604
220,Metrô,4323.687252517242
220,Trem,945.4413854279578
220,Ônibus,16176.227360617937
220,Transporte fretado,357.73456321005546
220,Transporte escolar,1645.0934960740135
220,Dirigindo automóvel,8629.698879818558
220,Passageiro de automóvel,5677.221322437525
220,Táxi convencional,0
220,Táxi não convencional,0
220,Dirigindo moto,904.6673122165662
220,Passageiro de moto,0
220,Bicicleta,267.1533153219716
220,A pé,24241.741920878834
220,Outros,61.61427448576313
221,Metrô,6218.0455283638685
221,Trem,0
221,Ônibus,18860.848073745383
221,Transporte fretado,363.66329518469854
221,Transporte escolar,7299.6026938841505
221,Dirigindo automóvel,18484.03649552633
221,Passageiro de automóvel,14611.86699669634
221,Táxi convencional,0
221,Táxi não convencional,222.51842912143906
221,Dirigindo moto,1291.151600937223
221,Passageiro de moto,0
221,Bicicleta,527.4897163811668
221,A pé,21592.428828663924
221,Outros,61.61427448576313
222,Metrô,7687.375446976324
222,Trem,1467.0762341480781
222,Ônibus,14034.283178645766
222,Transporte fretado,0
222,Transporte escolar,2034.9983934777047
222,Dirigindo automóvel,20462.11685721973
222,Passageiro de automóvel,10281.492365184346
222,Táxi convencional,0
222,Táxi não convencional,0
222,Dirigindo moto,1886.3045356172386
222,Passageiro de moto,0
222,Bicicleta,0
222,A pé,20251.47436753176
222,Outros,0
223,Metrô,4494.357172476684
223,Trem,210.22376706893428
223,Ônibus,7904.516824552064
223,Transporte fretado,0
223,Transporte escolar,3742.4440852603607
223,Dirigindo automóvel,9633.4846373215
223,Passageiro de automóvel,4588.224640343402
223,Táxi convencional,0
223,Táxi não convencional,0
223,Dirigindo moto,1953.8006586697743
223,Passageiro de moto,0
223,Bicicleta,0
223,A pé,8980.521297509198
223,Outros,548.2363473582127
224,Metrô,576.6452628104323
224,Trem,0
224,Ônibus,3707.27611248278
224,Transporte fretado,1534.6090912647817
224,Transporte escolar,0
224,Dirigindo automóvel,1706.3390531030454
224,Passageiro de automóvel,1742.8871615837984
224,Táxi convencional,0
224,Táxi não convencional,0
224,Dirigindo moto,0
224,Passageiro de moto,0
224,Bicicleta,0
224,A pé,3404.009053911479
224,Outros,0
225,Metrô,4191.595272775517
225,Trem,1180.1822413036625
225,Ônibus,13136.01846387112
225,Transporte fretado,0
225,Transporte escolar,2973.9217950949237
225,Dirigindo automóvel,7059.7386105695605
225,Passageiro de automóvel,2949.2316194266646
225,Táxi convencional,0
225,Táxi não convencional,0
225,Dirigindo moto,708.0555666720397
225,Passageiro de moto,0
225,Bicicleta,0
225,A pé,20239.208055169707
225,Outros,0
226,Metrô,21207.83381280469
226,Trem,8687.393366454702
226,Ônibus,20068.84738665692
226,Transporte fretado,0
226,Transporte escolar,8289.204353860028
226,Dirigindo automóvel,26427.98632749008
226,Passageiro de automóvel,17056.22887926206
226,Táxi convencional,0
226,Táxi não convencional,0
226,Dirigindo moto,2051.8962942363623
226,Passageiro de moto,520.8989978825961
226,Bicicleta,0
226,A pé,71489.91492004962
226,Outros,0
227,Metrô,8320.198182032074
227,Trem,6528.437501431862
227,Ônibus,20401.700553734896
227,Transporte fretado,897.3875046824933
227,Transporte escolar,9409.151621347537
227,Dirigindo automóvel,16051.471247143876
227,Passageiro de automóvel,10727.670875204403
227,Táxi convencional,0
227,Táxi não convencional,1348.3873401928026
227,Dirigindo moto,239.7833396339433
227,Passageiro de moto,0
227,Bicicleta,0
227,A pé,17442.963295501133
227,Outros,0
228,Metrô,6374.311307844464
228,Trem,3642.971587797097
228,Ônibus,10131.893452432825
228,Transporte fretado,0
228,Transporte escolar,2305.894171777699
228,Dirigindo automóvel,7898.842105747652
228,Passageiro de automóvel,5724.247308616549
228,Táxi convencional,0
228,Táxi não convencional,0
228,Dirigindo moto,909.9212768938588
228,Passageiro de moto,0
228,Bicicleta,659.9155353775252
228,A pé,21752.324535897955
228,Outros,0
229,Metrô,20907.830458867025
229,Trem,8776.108724831553
229,Ônibus,64368.73869221806
229,Transporte fretado,602.9997890506705
229,Transporte escolar,16860.908105601782
229,Dirigindo automóvel,23437.123151530413
229,Passageiro de automóvel,13688.812001688268
229,Táxi convencional,0
229,Táxi não convencional,0
229,Dirigindo moto,562.6045182932579
229,Passageiro de moto,365.37023043072725
229,Bicicleta,659.9155353775252
229,A pé,95438.75716768307
229,Outros,0
230,Metrô,12577.519683890356
230,Trem,7167.736731577568
230,Ônibus,22313.645298001633
230,Transporte fretado,0
230,Transporte escolar,11967.262581418196
230,Dirigindo automóvel,12825.343554877958
230,Passageiro de automóvel,4778.018803613338
230,Táxi convencional,0
230,Táxi não convencional,1737.0026638356244
230,Dirigindo moto,917.5097881291833
230,Passageiro de moto,271.9867963366186
230,Bicicleta,0
230,A pé,46637.5514147452
230,Outros,0
231,Metrô,3753.864696154262
231,Trem,362.62522434057973
231,Ônibus,17343.482913052187
231,Transporte fretado,1118.2336737216992
231,Transporte escolar,3774.2016970684617
231,Dirigindo automóvel,3952.4697885039336
231,Passageiro de automóvel,1366.692515500538
231,Táxi convencional,0
231,Táxi não convencional,0
231,Dirigindo moto,843.254520604866
231,Passageiro de moto,185.91518372594186
