COD_ZONA,VIAGENS_ATRAIDAS_MODO_PRINCIPAL,QTD
398,Passageiro de moto,2359.8731982423
398,Bicicleta,1464.1949279448
398,A pé,72551.7940891721
398,Outros,1468.26548466107
399,Metrô,5117.63651463824
399,Trem,5234.38644482823
399,Ônibus,8688.25915355817
399,Transporte fretado,992.895633703131
399,Transporte escolar,9672.1174001612
399,Dirigindo automóvel,7136.90825331251
399,Passageiro de automóvel,3269.79068372875
399,Táxi convencional,0
399,Táxi não convencional,0
399,Dirigindo moto,1193.2710384302
399,Passageiro de moto,0
399,Bicicleta,756.008363475992
399,A pé,35730.0921249878
399,Outros,86.8782473275173
400,Metrô,5552.44175868862
400,Trem,11479.0420941924
400,Ônibus,18551.8242997067
400,Transporte fretado,5069.31908030555
400,Transporte escolar,9676.18033001696
400,Dirigindo automóvel,19762.3655054938
400,Passageiro de automóvel,7738.55709145762
400,Táxi convencional,0
400,Táxi não convencional,1038.52400480957
400,Dirigindo moto,2954.81402051206
400,Passageiro de moto,0
400,Bicicleta,3771.61197211758
400,A pé,78174.5336668769
400,Outros,1662.54073601707
401,Metrô,4277.29328130688
401,Trem,11759.993676421
401,Ônibus,42220.8010087256
401,Transporte fretado,5112.70669230006
401,Transporte escolar,19276.1693134062
401,Dirigindo automóvel,48735.4458805546
401,Passageiro de automóvel,26539.5690413147
401,Táxi convencional,0
401,Táxi não convencional,1437.64852993106
401,Dirigindo moto,1351.95693063512
401,Passageiro de moto,307.670852307397
401,Bicicleta,11295.3859217794
401,A pé,129960.715863186
401,Outros,1071.55300535409
402,Metrô,263.841525725344
402,Trem,1401.07502356799
402,Ônibus,5251.02100717342
402,Transporte fretado,315.336351100334
402,Transporte escolar,2578.51906897521
402,Dirigindo automóvel,4165.32633427952
402,Passageiro de automóvel,2250.02522440077
402,Táxi convencional,0
402,Táxi não convencional,53.5297242100986
402,Dirigindo moto,0
402,Passageiro de moto,0
402,Bicicleta,2131.68613841958
402,A pé,11085.6331559605
402,Outros,0
403,Metrô,223.478675257567
403,Trem,990.306205529011
403,Ônibus,3002.62090630243
403,Transporte fretado,1722.7592510687
403,Transporte escolar,2524.22690229149
403,Dirigindo automóvel,2182.70651631665
403,Passageiro de automóvel,1630.82659746275
403,Táxi convencional,0
403,Táxi não convencional,0
403,Dirigindo moto,0
403,Passageiro de moto,0
403,Bicicleta,2115.54330455707
403,A pé,8763.18544388825
403,Outros,0
404,Metrô,4422.51039840312
404,Trem,6068.13854285336
404,Ônibus,30186.2235351353
404,Transporte fretado,2259.83195979037
404,Transporte escolar,1235.98178845935
404,Dirigindo automóvel,66121.1631093081
404,Passageiro de automóvel,38714.1005773979
404,Táxi convencional,2084.94907487955
404,Táxi não convencional,487.007806109338
404,Dirigindo moto,4369.31567690311
404,Passageiro de moto,0
404,Bicicleta,3897.54319004002
404,A pé,85746.0353465925
404,Outros,148.729326186807
405,Metrô,2015.14529383428
405,Trem,5685.09615057636
405,Ônibus,18580.5047806648
405,Transporte fretado,2163.50623867549
405,Transporte escolar,1839.80272050876
405,Dirigindo automóvel,16996.9191911901
405,Passageiro de automóvel,7089.44071632997
405,Táxi convencional,0
405,Táxi não convencional,1070.54771799361
405,Dirigindo moto,3253.19802139417
405,Passageiro de moto,105.68935274158
405,Bicicleta,2148.77077805955
405,A pé,17557.0694722617
405,Outros,0
406,Metrô,1093.65440689674
406,Trem,6873.472217159
406,Ônibus,24646.8778650029
406,Transporte fretado,3499.12697501119
406,Transporte escolar,397.731643620745
406,Dirigindo automóvel,22934.7470995732
406,Passageiro de automóvel,10230.2906975129
406,Táxi convencional,0
406,Táxi não convencional,487.007806109338
406,Dirigindo moto,1638.88706811142
406,Passageiro de moto,0
406,Bicicleta,1336.66594389854
406,A pé,18636.5592513122
406,Outros,487.007806109338
407,Metrô,1927.56151277639
407,Trem,5229.72004489413
407,Ônibus,38026.4014493934
407,Transporte fretado,2412.69675598196
407,Transporte escolar,2877.38511462937
407,Dirigindo automóvel,36434.7014736974
407,Passageiro de automóvel,20911.2834905688
407,Táxi convencional,0
407,Táxi não convencional,0
407,Dirigindo moto,5816.33288339175
407,Passageiro de moto,487.0754253281
407,Bicicleta,3031.1093903449
407,A pé,76949.0083049676
407,Outros,0
408,Metrô,2578.34664116405
408,Trem,5778.97713306394
408,Ônibus,10660.8263852927
408,Transporte fretado,279.322870522668
408,Transporte escolar,3261.78101038123
408,Dirigindo automóvel,7317.43855098294
408,Passageiro de automóvel,4136.62074170403
408,Táxi convencional,0
408,Táxi não convencional,0
408,Dirigindo moto,1035.27437014194
408,Passageiro de moto,242.580882358521
408,Bicicleta,1055.58291856043
408,A pé,29859.9744842179
408,Outros,0
409,Metrô,951.083347877535
409,Trem,565.548947266146
409,Ônibus,3853.93093285251
409,Transporte fretado,155.319820126521
409,Transporte escolar,1774.82038368357
409,Dirigindo automóvel,3819.68414527767
409,Passageiro de automóvel,2692.45459742328
409,Táxi convencional,0
409,Táxi não convencional,0
409,Dirigindo moto,548.164119148986
409,Passageiro de moto,69.4232259410399
409,Bicicleta,0
409,A pé,10320.3618979649
409,Outros,0
410,Metrô,83.9865825006754
410,Trem,84.0199846474906
410,Ônibus,3506.22436967176
410,Transporte fretado,0
410,Transporte escolar,1652.0948315631
410,Dirigindo automóvel,4203.1446352901
410,Passageiro de automóvel,1317.15683116739
410,Táxi convencional,0
410,Táxi não convencional,0
410,Dirigindo moto,1415.92144890451
410,Passageiro de moto,453.959587841681
410,Bicicleta,363.206325887722
410,A pé,3442.35918182361
410,Outros,0
411,Metrô,103.733441032918
411,Trem,343.891173637684
411,Ônibus,4829.11016624885
411,Transporte fretado,480.987705726469
411,Transporte escolar,1218.94428269575
411,Dirigindo automóvel,4801.94001709522
411,Passageiro de automóvel,4027.06087470347
411,Táxi convencional,0
411,Táxi não convencional,1070.54771799361
411,Dirigindo moto,930.203137054668
411,Passageiro de moto,0
411,Bicicleta,234.917698985901
411,A pé,6564.72250626202
411,Outros,0
412,Metrô,406.78067246081
412,Trem,732.548370913666
412,Ônibus,13136.1227555251
412,Transporte fretado,576.654225488262
412,Transporte escolar,694.201301728824
412,Dirigindo automóvel,12024.4181955615
412,Passageiro de automóvel,5827.39308767107
412,Táxi convencional,0
412,Táxi não convencional,0
412,Dirigindo moto,2320.35272118138
412,Passageiro de moto,273.150314272569
412,Bicicleta,103.982336267162
412,A pé,19196.4843451507
412,Outros,0
413,Metrô,0
413,Trem,1652.94275982139
413,Ônibus,6029.77704396961
413,Transporte fretado,0
413,Transporte escolar,5297.57103585229
413,Dirigindo automóvel,4029.24396080622
413,Passageiro de automóvel,3420.7526696493
413,Táxi convencional,0
413,Táxi não convencional,0
413,Dirigindo moto,541.617054992425
413,Passageiro de moto,471.952734637795
413,Bicicleta,576.721564825963
413,A pé,14448.1521460461
413,Outros,0
414,Metrô,0
414,Trem,319.533135649324
414,Ônibus,3455.03206243241
414,Transporte fretado,408.242372902829
414,Transporte escolar,4513.07051452367
414,Dirigindo automóvel,10623.9247957955
414,Passageiro de automóvel,3170.61689966509
414,Táxi convencional,1557.07828029614
414,Táxi não convencional,0
414,Dirigindo moto,802.798693840513
414,Passageiro de moto,0
414,Bicicleta,2658.14400569274
414,A pé,27476.4910832958
414,Outros,148.729326186807
415,Metrô,0
415,Trem,0
415,Ônibus,1996.00725021678
415,Transporte fretado,2031.39273369444
415,Transporte escolar,1771.33901605824
415,Dirigindo automóvel,4145.54127593648
415,Passageiro de automóvel,2339.85374914264
415,Táxi convencional,0
415,Táxi não convencional,239.115520590963
415,Dirigindo moto,32.4391303518257
415,Passageiro de moto,0
415,Bicicleta,902.661118739464
415,A pé,18473.5970578832
415,Outros,246.279195718394
416,Metrô,210.196234516515
416,Trem,0
416,Ônibus,1304.74001169365
416,Transporte fretado,420.39246903303
416,Transporte escolar,4267.41057212564
416,Dirigindo automóvel,8749.08697301594
416,Passageiro de automóvel,4362.51415797218
416,Táxi convencional,0
416,Táxi não convencional,0
416,Dirigindo moto,1287.26820663565
416,Passageiro de moto,233.189914431818
416,Bicicleta,5694.23529925908
416,A pé,19998.5164160003
416,Outros,246.279195718394
417,Metrô,2291.04709272353
417,Trem,2958.98759931306
417,Ônibus,7382.61335484258
417,Transporte fretado,0
417,Transporte escolar,5258.58687504655
417,Dirigindo automóvel,26725.9496679164
417,Passageiro de automóvel,13401.6024414749
417,Táxi convencional,0
417,Táxi não convencional,964.395302382377
417,Dirigindo moto,5405.04644646759
417,Passageiro de moto,1019.65722454645
417,Bicicleta,1047.2319996033
417,A pé,43823.0067040261
417,Outros,488.227164060984
418,Metrô,4386.8560725601
418,Trem,1089.6507419826
418,Ônibus,8583.71923198066
418,Transporte fretado,391.885565773105
418,Transporte escolar,2773.20365575101
418,Dirigindo automóvel,27721.7994315982
418,Passageiro de automóvel,8087.6574573627
418,Táxi convencional,0
418,Táxi não convencional,2484.13033049415
418,Dirigindo moto,4626.18527624581
418,Passageiro de moto,1308.33470456998
418,Bicicleta,0
418,A pé,30030.2449170095
418,Outros,488.227164060984
419,Metrô,3197.72000946771
419,Trem,1770.48026622587
419,Ônibus,8670.49524391153
419,Transporte fretado,0
419,Transporte escolar,7029.65335410347
419,Dirigindo automóvel,20041.6589296881
419,Passageiro de automóvel,8600.20858630631
419,Táxi convencional,40.4949990115474
419,Táxi não convencional,161.746769909348
419,Dirigindo moto,10330.8566257247
419,Passageiro de moto,387.249163497182
419,Bicicleta,97.6649764272703
419,A pé,34568.0571124671
419,Outros,0
420,Metrô,324.157792640248
420,Trem,28.1507445555226
420,Ônibus,4420.28080163309
420,Transporte fretado,0
420,Transporte escolar,163.329229605337
420,Dirigindo automóvel,8052.30229575421
420,Passageiro de automóvel,1384.88414543335
420,Táxi convencional,0
420,Táxi não convencional,179.780010389738
420,Dirigindo moto,286.293180503968
420,Passageiro de moto,0
420,Bicicleta,461.07944455297
420,A pé,3901.98244078541
420,Outros,0
421,Metrô,5018.19338445444
421,Trem,10284.0741751749
421,Ônibus,10726.7153901195
421,Transporte fretado,3254.76413483422
421,Transporte escolar,764.439632469693
421,Dirigindo automóvel,20866.7875611876
421,Passageiro de automóvel,2542.12806955752
421,Táxi convencional,0
421,Táxi não convencional,147.745881543332
421,Dirigindo moto,2163.52259659325
421,Passageiro de moto,43.5185824714528
421,Bicicleta,320.787857655237
421,A pé,21972.738436753
421,Outros,1396.79788618629
422,Metrô,12032.3248080422
422,Trem,18167.5355046956
422,Ônibus,86361.8547718032
422,Transporte fretado,3090.62131782909
422,Transporte escolar,8833.40758953455
422,Dirigindo automóvel,97520.3919873456
422,Passageiro de automóvel,45058.6458268208
422,Táxi convencional,266.307070681924
422,Táxi não convencional,5861.68858803964
422,Dirigindo moto,5990.90872504209
422,Passageiro de moto,0
422,Bicicleta,850.521600116835
422,A pé,51126.2065314651
422,Outros,903.238473792124
423,Metrô,684.749367752919
423,Trem,1853.7059565984
423,Ônibus,4648.51124494113
423,Transporte fretado,182.339313705221
423,Transporte escolar,3623.95981480436
423,Dirigindo automóvel,19832.565748183
423,Passageiro de automóvel,9382.84883009059
423,Táxi convencional,1015.21716846659
423,Táxi não convencional,14.9597758341285
423,Dirigindo moto,995.710876238375
423,Passageiro de moto,0
423,Bicicleta,0
423,A pé,6804.88976036851
423,Outros,0
424,Metrô,1698.41239832868
424,Trem,1221.41446642005
424,Ônibus,11258.4951157047
424,Transporte fretado,498.304224796328
424,Transporte escolar,901.911769895342
424,Dirigindo automóvel,12693.661548325
424,Passageiro de automóvel,5207.89445117966
424,Táxi convencional,708.744337163508
424,Táxi não convencional,1221.70370439601
424,Dirigindo moto,537.671643055963
424,Passageiro de moto,0
424,Bicicleta,0
424,A pé,11302.3998515496
424,Outros,0
425,Metrô,1092.01041768194
425,Trem,0
425,Ônibus,4314.94076028276
425,Transporte fretado,587.691027268547
425,Transporte escolar,564.395925233277
425,Dirigindo automóvel,6601.83612193336
425,Passageiro de automóvel,6519.61192792235
425,Táxi convencional,296.727647995109
425,Táxi não convencional,1671.77793234134
425,Dirigindo moto,453.167229758714
425,Passageiro de moto,0
425,Bicicleta,844.078533316383
425,A pé,14282.7495289031
425,Outros,0
426,Metrô,942.236180298466
426,Trem,2972.22862593004
426,Ônibus,6884.0621811021
426,Transporte fretado,902.20216838153
426,Transporte escolar,4561.79161132428
426,Dirigindo automóvel,17268.5681280518
426,Passageiro de automóvel,3528.1749212813
426,Táxi convencional,44.7409896585295
426,Táxi não convencional,1009.01513579126
426,Dirigindo moto,253.645292339246
426,Passageiro de moto,0
426,Bicicleta,2288.11682368251
426,A pé,9504.37676774103
426,Outros,0
427,Metrô,4006.69298318244
427,Trem,5573.33786568969
427,Ônibus,3966.67704157722
427,Transporte fretado,1715.22649181074
427,Transporte escolar,1691.38436601682
427,Dirigindo automóvel,17239.8452728952
427,Passageiro de automóvel,11551.3523972933
427,Táxi convencional,0
427,Táxi não convencional,1167.88285389852
427,Dirigindo moto,1159.76856855236
427,Passageiro de moto,0
427,Bicicleta,207.910447371086
427,A pé,24091.1324058068
427,Outros,0
428,Metrô,858.091951114917
428,Trem,4774.26450410022
428,Ônibus,10878.3773561748
428,Transporte fretado,1071.31674165009
428,Transporte escolar,3065.53425648877
428,Dirigindo automóvel,25107.6775911899
428,Passageiro de automóvel,15449.5248237919
428,Táxi convencional,0
428,Táxi não convencional,809.555611805863
428,Dirigindo moto,231.655842735898
428,Passageiro de moto,0
428,Bicicleta,314.077630798712
428,A pé,27391.7071238527
428,Outros,838.96125882731
429,Metrô,2742.89375828709
429,Trem,2104.88904468515
429,Ônibus,9948.13191295164
429,Transporte fretado,789.80558347289
429,Transporte escolar,6976.85864804968
429,Dirigindo automóvel,32587.2265430918
429,Passageiro de automóvel,7789.04830058474
429,Táxi convencional,0
429,Táxi não convencional,0
429,Dirigindo moto,1739.5834180894
429,Passageiro de moto,0
429,Bicicleta,0
429,A pé,35528.6146783976
429,Outros,838.96125882731
430,Metrô,2125.31687091357
430,Trem,5674.12947516643
430,Ônibus,10387.8982755848
430,Transporte fretado,814.346453811429
430,Transporte escolar,2658.51893234073
430,Dirigindo automóvel,14305.099060293
430,Passageiro de automóvel,10239.0029386286
430,Táxi convencional,0
430,Táxi não convencional,0
430,Dirigindo moto,2063.41363849049
430,Passageiro de moto,427.693692256709
430,Bicicleta,0
430,A pé,19445.9992015147
430,Outros,0
431,Metrô,4313.98002153051
431,Trem,1961.07583399321
431,Ônibus,31272.7659876777
431,Transporte fretado,9399.47530299234
431,Transporte escolar,3362.97388536878
431,Dirigindo automóvel,43243.205466396
431,Passageiro de automóvel,30511.5773372291
431,Táxi convencional,0
431,Táxi não convencional,0
431,Dirigindo moto,4441.1265547603
431,Passageiro de moto,0
431,Bicicleta,1545.65266434682
431,A pé,52283.0851865937
431,Outros,0
432,Metrô,6388.26878020591
432,Trem,4406.63246892386
432,Ônibus,26291.441429045
432,Transporte fretado,1454.83015626608
432,Transporte escolar,2989.5382659646
432,Dirigindo automóvel,56096.9652085066
432,Passageiro de automóvel,39610.6058247119
432,Táxi convencional,0
432,Táxi não convencional,3053.37532841073
432,Dirigindo moto,3572.45391471086
432,Passageiro de moto,0
432,Bicicleta,0
432,A pé,38516.5478026763
432,Outros,0
433,Metrô,1089.47973649806
433,Trem,1312.06117336845
433,Ônibus,35916.3405220295
433,Transporte fretado,2131.21554286833
433,Transporte escolar,5539.01701093851
433,Dirigindo automóvel,30241.8252449007
433,Passageiro de automóvel,11794.1903807951
433,Táxi convencional,0
433,Táxi não convencional,0
433,Dirigindo moto,6884.15362894004
433,Passageiro de moto,427.693692256709
433,Bicicleta,2285.94979189188
433,A pé,41416.8615560941
433,Outros,0
434,Metrô,20.8813689436496
434,Trem,521.934257192251
434,Ônibus,885.293278435929
434,Transporte fretado,41.2937999166138
434,Transporte escolar,442.38263454739
434,Dirigindo automóvel,885.136558685477
434,Passageiro de automóvel,2619.64910555382
434,Táxi convencional,0
434,Táxi não convencional,0
434,Dirigindo moto,63.2049303090936
434,Passageiro de moto,0
434,Bicicleta,81.2337653001646
434,A pé,664.743509504015
434,Outros,0
435,Metrô,1044.54685229309
435,Trem,4583.10958447866
435,Ônibus,14345.9450337749
435,Transporte fretado,7268.85974921912
435,Transporte escolar,5915.23488318289
435,Dirigindo automóvel,20698.5746640038
435,Passageiro de automóvel,4775.17473307587
435,Táxi convencional,0
435,Táxi não convencional,216.982423013628
435,Dirigindo moto,2164.56989213611
435,Passageiro de moto,0
435,Bicicleta,0
435,A pé,15217.8080067938
435,Outros,0
436,Metrô,4922.77867882113
436,Trem,14815.449855951
436,Ônibus,39636.4852824681
436,Transporte fretado,1744.45306858083
436,Transporte escolar,23830.6857680498
436,Dirigindo automóvel,57840.1736492797
436,Passageiro de automóvel,21795.5018041323
436,Táxi convencional,322.17755911798
436,Táxi não convencional,4246.1945423763
436,Dirigindo moto,1945.37857497251
436,Passageiro de moto,0
436,Bicicleta,0
436,A pé,90198.065845174
436,Outros,1535.72883849398
437,Metrô,6757.64236912578
437,Trem,16385.1422232384
437,Ônibus,33927.2095787324
437,Transporte fretado,7731.14391991981
437,Transporte escolar,8152.4217088014
437,Dirigindo automóvel,33357.9631809225
437,Passageiro de automóvel,16023.8170463759
437,Táxi convencional,0
437,Táxi não convencional,73.2501376185197
437,Dirigindo moto,1882.43634447278
437,Passageiro de moto,661.081428740597
437,Bicicleta,0
437,A pé,108370.357432039
437,Outros,0
438,Metrô,3879.77798370462
438,Trem,8172.28629272858
438,Ônibus,21912.5175710178
438,Transporte fretado,2901.34919472609
438,Transporte escolar,5809.86570428831
438,Dirigindo automóvel,21528.6091765873
438,Passageiro de automóvel,7265.91156711033
438,Táxi convencional,0
438,Táxi não convencional,0
438,Dirigindo moto,351.683719238089
438,Passageiro de moto,0
438,Bicicleta,0
438,A pé,50570.6365957092
438,Outros,0
439,Metrô,808.271040675361
439,Trem,1507.80748259885
439,Ônibus,4859.75266896352
439,Transporte fretado,945.865535912279
439,Transporte escolar,752.119242951521
439,Dirigindo automóvel,5607.11739265689
439,Passageiro de automóvel,2903.33099801327
439,Táxi convencional,0
439,Táxi não convencional,0
439,Dirigindo moto,1104.80777820721
439,Passageiro de moto,188.216790151832
439,Bicicleta,0
439,A pé,7813.34449353293
439,Outros,0
440,Metrô,11030.4004343768
440,Trem,12260.2432371262
440,Ônibus,25198.0449612206
440,Transporte fretado,2467.84651505788
440,Transporte escolar,14940.889972907
440,Dirigindo automóvel,40739.6229221986
440,Passageiro de automóvel,21956.8104285869
440,Táxi convencional,0
440,Táxi não convencional,386.301351237274
440,Dirigindo moto,1860.84140286535
440,Passageiro de moto,0
440,Bicicleta,7916.83464003941
440,A pé,36403.2909344999
440,Outros,1233.47963434444
441,Metrô,607.841158928552
441,Trem,1977.33004879
441,Ônibus,5826.87506387172
441,Transporte fretado,467.769786776718
441,Transporte escolar,4012.28562299775
441,Dirigindo automóvel,4876.40221104971
441,Passageiro de automóvel,2084.6227188559
441,Táxi convencional,0
441,Táxi não convencional,158.263675992039
441,Dirigindo moto,0
441,Passageiro de moto,0
441,Bicicleta,339.246249889831
441,A pé,6541.5393246152
441,Outros,0
442,Metrô,708.070082528307
442,Trem,1775.10946608142
442,Ônibus,2883.10380794541
442,Transporte fretado,267.79995170963
442,Transporte escolar,2301.94347695933
442,Dirigindo automóvel,4079.55580827203
442,Passageiro de automóvel,2184.19687353638
442,Táxi convencional,0
442,Táxi não convencional,73.2501376185197
442,Dirigindo moto,0
442,Passageiro de moto,0
442,Bicicleta,541.143304984755
442,A pé,3807.33509851325
442,Outros,0
443,Metrô,387.210245451551
443,Trem,2071.93778338727
443,Ônibus,1416.54951689782
443,Transporte fretado,0
443,Transporte escolar,2614.94150706338
443,Dirigindo automóvel,1656.47358805183
443,Passageiro de automóvel,718.571053818282
443,Táxi convencional,0
443,Táxi não convencional,0
443,Dirigindo moto,446.224847674572
443,Passageiro de moto,0
443,Bicicleta,0
443,A pé,5167.08270695722
443,Outros,0
444,Metrô,571.100863415117
444,Trem,5832.54847081862
444,Ônibus,1979.91604274085
444,Transporte fretado,0
444,Transporte escolar,7356.38076521572
444,Dirigindo automóvel,4462.94093818026
444,Passageiro de automóvel,1663.20847808919
444,Táxi convencional,0
444,Táxi não convencional,114.752425177104
444,Dirigindo moto,945.353655081604
444,Passageiro de moto,0
444,Bicicleta,0
444,A pé,24538.7016031429
444,Outros,0
445,Metrô,2228.44243056506
445,Trem,0
445,Ônibus,34040.4033496487
445,Transporte fretado,2832.51548344924
445,Transporte escolar,15376.2133688038
445,Dirigindo automóvel,47379.7167216987
445,Passageiro de automóvel,19632.8164704526
445,Táxi convencional,0
445,Táxi não convencional,2355.30205742033
445,Dirigindo moto,7761.43915401471
445,Passageiro de moto,2486.26549130522
445,Bicicleta,0
445,A pé,43684.9487367743
445,Outros,0
446,Metrô,2349.3103447456
446,Trem,0
446,Ônibus,15466.354045505
446,Transporte fretado,6957.06165512826
446,Transporte escolar,4800.15948745736
446,Dirigindo automóvel,32627.7936632732
446,Passageiro de automóvel,11945.8062327873
446,Táxi convencional,0
446,Táxi não convencional,808.231746186802
446,Dirigindo moto,3433.42047595439
446,Passageiro de moto,0
446,Bicicleta,1201.54022561473
446,A pé,37547.8914477669
446,Outros,138.88294155958
447,Metrô,717.059825895594
447,Trem,324.17690642734
447,Ônibus,18909.5608701385
447,Transporte fretado,2017.1589807662
447,Transporte escolar,3837.47077172146
447,Dirigindo automóvel,30744.2098998035
447,Passageiro de automóvel,16128.9606564742
447,Táxi convencional,0
447,Táxi não convencional,627.606804269639
447,Dirigindo moto,4747.70534261731
447,Passageiro de moto,338.655231525614
447,Bicicleta,439.149439906248
447,A pé,25769.3139919295
447,Outros,436.162792620849
448,Metrô,3585.72898868314
448,Trem,889.98023982807
448,Ônibus,32064.4356360861
448,Transporte fretado,0
448,Transporte escolar,7306.63654908742
448,Dirigindo automóvel,34616.5851848143
448,Passageiro de automóvel,14502.398403268
448,Táxi convencional,140.162958214704
448,Táxi não convencional,0
448,Dirigindo moto,6603.6727802551
448,Passageiro de moto,0
448,Bicicleta,1551.39209216726
448,A pé,37277.0343387052
448,Outros,1211.83608175439
449,Metrô,3307.32355063393
449,Trem,4783.35478330267
449,Ônibus,64111.3086755139
449,Transporte fretado,2587.56557008628
449,Transporte escolar,12278.3533528492
449,Dirigindo automóvel,74866.6336401931
449,Passageiro de automóvel,31705.0222535436
449,Táxi convencional,0
449,Táxi não convencional,5167.77766582736
449,Dirigindo moto,8518.50679439787
449,Passageiro de moto,323.13916544167
449,Bicicleta,549.243349263568
449,A pé,44156.1505187406
449,Outros,0
450,Metrô,1659.69966574571
450,Trem,0
450,Ônibus,52383.4474421236
450,Transporte fretado,3759.98931962354
450,Transporte escolar,11269.4468394078
450,Dirigindo automóvel,42660.0726702846
450,Passageiro de automóvel,20020.0646390136
450,Táxi convencional,0
450,Táxi não convencional,3514.19753624544
450,Dirigindo moto,7225.88245435435
450,Passageiro de moto,707.914602479816
450,Bicicleta,3401.61643702642
450,A pé,103335.405033195
450,Outros,0
451,Metrô,1492.27849263013
451,Trem,0
451,Ônibus,35134.7356329112
451,Transporte fretado,2195.03668851533
451,Transporte escolar,13030.981749451
451,Dirigindo automóvel,39052.8577076348
451,Passageiro de automóvel,16402.6192611241
451,Táxi convencional,0
451,Táxi não convencional,1610.37758702035
451,Dirigindo moto,4656.92455558895
451,Passageiro de moto,226.911913658738
451,Bicicleta,0
451,A pé,52282.5239300993
451,Outros,0
452,Metrô,1172.48384086283
452,Trem,133.479698082041
452,Ônibus,10805.3226818235
452,Transporte fretado,435.630233170733
452,Transporte escolar,3932.22078337347
452,Dirigindo automóvel,10485.7453679614
452,Passageiro de automóvel,3454.76603576736
452,Táxi convencional,0
452,Táxi não convencional,0
452,Dirigindo moto,2250.30760121773
452,Passageiro de moto,226.911913658738
452,Bicicleta,835.873991605417
452,A pé,27255.9459367673
452,Outros,0
453,Metrô,809.305019702758
453,Trem,0
453,Ônibus,5873.617926261
453,Transporte fretado,374.858259807578
453,Transporte escolar,6106.67685521058
453,Dirigindo automóvel,6961.75760362316
453,Passageiro de automóvel,1515.67018065009
453,Táxi convencional,0
453,Táxi não convencional,0
453,Dirigindo moto,2286.27828067122
453,Passageiro de moto,0
453,Bicicleta,0
453,A pé,10628.8447182938
453,Outros,0
454,Metrô,1346.15936632282
454,Trem,591.640880504106
454,Ônibus,48514.7980781224
454,Transporte fretado,2702.82592071144
454,Transporte escolar,13186.0662455563
454,Dirigindo automóvel,35263.2560313568
454,Passageiro de automóvel,12673.7027569895
454,Táxi convencional,0
454,Táxi não convencional,1234.87963964022
454,Dirigindo moto,6512.99164194149
454,Passageiro de moto,750.995746230326
454,Bicicleta,3741.98326303682
454,A pé,98778.545830491
454,Outros,45.6642805145879
455,Metrô,8217.22618673789
455,Trem,1697.99553775238
455,Ônibus,32611.2211387915
455,Transporte fretado,974.920365315108
455,Transporte escolar,7861.96452545186
455,Dirigindo automóvel,34836.268664108
455,Passageiro de automóvel,15811.9946038669
455,Táxi convencional,0
455,Táxi não convencional,2649.07055186959
455,Dirigindo moto,3641.36869059338
455,Passageiro de moto,0
455,Bicicleta,880.548165528802
455,A pé,70135.1682391482
455,Outros,0
456,Metrô,5268.58941850877
456,Trem,1080.8662394616
456,Ônibus,29750.7584989473
456,Transporte fretado,3118.92735359994
456,Transporte escolar,6312.38747627505
456,Dirigindo automóvel,24762.9885208346
456,Passageiro de automóvel,14230.2399483908
456,Táxi convencional,0
456,Táxi não convencional,794.872466088748
456,Dirigindo moto,9686.74571912595
456,Passageiro de moto,1093.81265908487
456,Bicicleta,2305.9080047295
456,A pé,68633.907912634
456,Outros,0
457,Metrô,3732.38608330131
457,Trem,509.401271585785
457,Ônibus,21284.7075664176
457,Transporte fretado,2924.76109594532
457,Transporte escolar,2822.00646826195
457,Dirigindo automóvel,34814.5254613543
457,Passageiro de automóvel,11755.0747464068
457,Táxi convencional,0
457,Táxi não convencional,1403.8114107111
457,Dirigindo moto,6581.64072614501
457,Passageiro de moto,1786.20965241044
457,Bicicleta,1393.45774427881
457,A pé,94793.5958672121
457,Outros,0
458,Metrô,4650.94439802061
458,Trem,0
458,Ônibus,18713.9361617271
458,Transporte fretado,1191.46653150217
458,Transporte escolar,2817.23361380487
458,Dirigindo automóvel,13212.9298288176
458,Passageiro de automóvel,6157.72162263056
458,Táxi convencional,0
458,Táxi não convencional,1401.26807262917
458,Dirigindo moto,6208.68581031451
458,Passageiro de moto,0
458,Bicicleta,1132.46044993269
458,A pé,36812.2102215399
458,Outros,0
459,Metrô,1989.36807216498
459,Trem,0
459,Ônibus,19640.2404662294
459,Transporte fretado,266.304721385831
459,Transporte escolar,7579.58570659283
459,Dirigindo automóvel,7857.52737582788
459,Passageiro de automóvel,3937.03791094407
459,Táxi convencional,0
459,Táxi não convencional,0
459,Dirigindo moto,1433.15751295388
459,Passageiro de moto,369.259370954202
459,Bicicleta,0
459,A pé,39511.0752102924
459,Outros,0
460,Metrô,6835.86627756688
460,Trem,307.654662482759
460,Ônibus,29936.1894356612
460,Transporte fretado,1374.11074388127
460,Transporte escolar,7183.15023799828
460,Dirigindo automóvel,27744.4181838153
460,Passageiro de automóvel,8140.62728352598
460,Táxi convencional,0
460,Táxi não convencional,676.194483973947
460,Dirigindo moto,5546.05360142541
460,Passageiro de moto,0
460,Bicicleta,488.487492119852
460,A pé,35725.0301050495
460,Outros,802.50182509352
461,Metrô,4691.75730814348
461,Trem,311.927037118202
461,Ônibus,10442.2193057928
461,Transporte fretado,243.382552664147
461,Transporte escolar,3112.55934154744
461,Dirigindo automóvel,15837.2646439543
461,Passageiro de automóvel,8300.75483438588
461,Táxi convencional,0
461,Táxi não convencional,969.890637746372
