COD_ZONA,ENDERECO_EMPREGOS,QTD
366,Empregos na Própria Residência,1269.0866532105329
366,Empregos Sem Endereço Fixo(**),1745.6835182103882
367,Empregos em Endereço Fixo(*),7999.119031989733
367,Empregos na Própria Residência,1462.1504927353144
367,Empregos Sem Endereço Fixo(**),1929.622897621208
368,Empregos em Endereço Fixo(*),20613.047636742696
368,Empregos na Própria Residência,212.33434382978734
368,Empregos Sem Endereço Fixo(**),0
369,Empregos em Endereço Fixo(*),17407.56926887289
369,Empregos na Própria Residência,1506.0362313066455
369,Empregos Sem Endereço Fixo(**),2271.130473774114
370,Empregos em Endereço Fixo(*),24200.12489137064
370,Empregos na Própria Residência,1342.4656026087964
370,Empregos Sem Endereço Fixo(**),6918.564515328706
371,Empregos em Endereço Fixo(*),7354.1629921142685
371,Empregos na Própria Residência,1003.5551084401707
371,Empregos Sem Endereço Fixo(**),1619.0076473675206
372,Empregos em Endereço Fixo(*),11332.581890231124
372,Empregos na Própria Residência,1628.7573976814515
372,Empregos Sem Endereço Fixo(**),954.7356247177415
373,Empregos em Endereço Fixo(*),14581.402809925425
373,Empregos na Própria Residência,2463.987337102609
373,Empregos Sem Endereço Fixo(**),3541.353866373198
374,Empregos em Endereço Fixo(*),17785.794545867277
374,Empregos na Própria Residência,0
374,Empregos Sem Endereço Fixo(**),0
375,Empregos em Endereço Fixo(*),23203.120327586767
375,Empregos na Própria Residência,3162.614983548353
375,Empregos Sem Endereço Fixo(**),5413.905863951114
376,Empregos em Endereço Fixo(*),15123.076135702544
376,Empregos na Própria Residência,2062.415844627823
376,Empregos Sem Endereço Fixo(**),2632.9484255922384
377,Empregos em Endereço Fixo(*),43557.701771361506
377,Empregos na Própria Residência,7775.662077446746
377,Empregos Sem Endereço Fixo(**),5653.02982292116
378,Empregos em Endereço Fixo(*),30991.63377346222
378,Empregos na Própria Residência,2111.475083205883
378,Empregos Sem Endereço Fixo(**),5565.051313725492
379,Empregos em Endereço Fixo(*),9517.06320579404
379,Empregos na Própria Residência,3071.815620570235
379,Empregos Sem Endereço Fixo(**),647.4605501999997
380,Empregos em Endereço Fixo(*),9551.546406229712
380,Empregos na Própria Residência,2043.7866864637704
380,Empregos Sem Endereço Fixo(**),5891.781573401924
381,Empregos em Endereço Fixo(*),0
381,Empregos na Própria Residência,0
381,Empregos Sem Endereço Fixo(**),0
382,Empregos em Endereço Fixo(*),11752.57098162734
382,Empregos na Própria Residência,4450.050124795685
382,Empregos Sem Endereço Fixo(**),2341.975550967887
383,Empregos em Endereço Fixo(*),11059.812343544367
383,Empregos na Própria Residência,1292.6586731030768
383,Empregos Sem Endereço Fixo(**),2405.4069604399997
384,Empregos em Endereço Fixo(*),5350.018720879887
384,Empregos na Própria Residência,585.3053299672133
384,Empregos Sem Endereço Fixo(**),3102.469612530552
385,Empregos em Endereço Fixo(*),452.0472590649344
385,Empregos na Própria Residência,0
385,Empregos Sem Endereço Fixo(**),0
386,Empregos em Endereço Fixo(*),3350.844492457318
386,Empregos na Própria Residência,562.7852638571422
386,Empregos Sem Endereço Fixo(**),245.1640612142855
387,Empregos em Endereço Fixo(*),24765.663422304286
387,Empregos na Própria Residência,1927.1519973722352
387,Empregos Sem Endereço Fixo(**),3849.4196293645996
388,Empregos em Endereço Fixo(*),2329.6596057352876
388,Empregos na Própria Residência,183.03915729333337
388,Empregos Sem Endereço Fixo(**),668.0151801831579
389,Empregos em Endereço Fixo(*),11768.609141664805
389,Empregos na Própria Residência,2579.860751814588
389,Empregos Sem Endereço Fixo(**),2557.780050162613
390,Empregos em Endereço Fixo(*),1027.1989005825267
390,Empregos na Própria Residência,383.2346764417812
390,Empregos Sem Endereço Fixo(**),1309.8284450038423
391,Empregos em Endereço Fixo(*),11999.412208325126
391,Empregos na Própria Residência,974.8530578857627
391,Empregos Sem Endereço Fixo(**),6132.7008404363805
392,Empregos em Endereço Fixo(*),485.3672969497492
392,Empregos na Própria Residência,0
392,Empregos Sem Endereço Fixo(**),0
393,Empregos em Endereço Fixo(*),15947.098167441796
393,Empregos na Própria Residência,1196.3044215473114
393,Empregos Sem Endereço Fixo(**),7638.744255429612
394,Empregos em Endereço Fixo(*),1739.1495546834667
394,Empregos na Própria Residência,789.3657473715366
394,Empregos Sem Endereço Fixo(**),1490.8286039543502
395,Empregos em Endereço Fixo(*),26551.51822917934
395,Empregos na Própria Residência,2163.824943050843
395,Empregos Sem Endereço Fixo(**),1775.9712498163815
396,Empregos em Endereço Fixo(*),16152.88588389753
396,Empregos na Própria Residência,4239.112303753877
396,Empregos Sem Endereço Fixo(**),9064.957758266584
397,Empregos em Endereço Fixo(*),18989.796256337184
397,Empregos na Própria Residência,1724.0055236961264
397,Empregos Sem Endereço Fixo(**),3445.6864195751964
398,Empregos em Endereço Fixo(*),16790.830127304318
398,Empregos na Própria Residência,2703.9730392458096
398,Empregos Sem Endereço Fixo(**),3920.361194040127
399,Empregos em Endereço Fixo(*),6250.91250820503
399,Empregos na Própria Residência,728.3865318788045
399,Empregos Sem Endereço Fixo(**),4869.965247031825
400,Empregos em Endereço Fixo(*),22038.023735418257
400,Empregos na Própria Residência,1884.4480537743038
400,Empregos Sem Endereço Fixo(**),7827.78803026547
401,Empregos em Endereço Fixo(*),38777.044335411745
401,Empregos na Própria Residência,6424.643224270385
401,Empregos Sem Endereço Fixo(**),9513.596050602844
402,Empregos em Endereço Fixo(*),2955.5050794686417
402,Empregos na Própria Residência,596.6655583720919
402,Empregos Sem Endereço Fixo(**),1828.1144904134349
403,Empregos em Endereço Fixo(*),1843.3779537087873
403,Empregos na Própria Residência,941.6310774772486
403,Empregos Sem Endereço Fixo(**),1123.2618480952121
404,Empregos em Endereço Fixo(*),41412.05653798796
404,Empregos na Própria Residência,4956.896875978294
404,Empregos Sem Endereço Fixo(**),4364.325222964143
405,Empregos em Endereço Fixo(*),16384.931390846774
405,Empregos na Própria Residência,1657.3785749268288
405,Empregos Sem Endereço Fixo(**),1137.4047829756087
406,Empregos em Endereço Fixo(*),18005.218681482365
406,Empregos na Própria Residência,1979.535235219571
406,Empregos Sem Endereço Fixo(**),2465.9400880828075
407,Empregos em Endereço Fixo(*),16769.099542959328
407,Empregos na Própria Residência,4102.479710430397
407,Empregos Sem Endereço Fixo(**),7884.846306476078
408,Empregos em Endereço Fixo(*),10141.326913809888
408,Empregos na Própria Residência,3783.2905712849047
408,Empregos Sem Endereço Fixo(**),2352.824888026928
409,Empregos em Endereço Fixo(*),2109.8837293238844
409,Empregos na Própria Residência,622.2249503675721
409,Empregos Sem Endereço Fixo(**),1249.1750493920642
410,Empregos em Endereço Fixo(*),5034.684910847552
410,Empregos na Própria Residência,557.0515565457578
410,Empregos Sem Endereço Fixo(**),717.033723104762
411,Empregos em Endereço Fixo(*),3944.1255013858827
411,Empregos na Própria Residência,567.3146490104341
411,Empregos Sem Endereço Fixo(**),755.0289456496653
412,Empregos em Endereço Fixo(*),8614.09085966768
412,Empregos na Própria Residência,1563.2901820494512
412,Empregos Sem Endereço Fixo(**),1036.3127680494508
413,Empregos em Endereço Fixo(*),2676.3419151653193
413,Empregos na Própria Residência,1820.3924288083324
413,Empregos Sem Endereço Fixo(**),1672.6012837138883
414,Empregos em Endereço Fixo(*),5110.1022760748065
414,Empregos na Própria Residência,3063.359370835309
414,Empregos Sem Endereço Fixo(**),1019.092244161787
415,Empregos em Endereço Fixo(*),2619.654252169135
415,Empregos na Própria Residência,656.6842405818184
415,Empregos Sem Endereço Fixo(**),523.2495342680761
416,Empregos em Endereço Fixo(*),7197.808970399688
416,Empregos na Própria Residência,1209.2422505794043
416,Empregos Sem Endereço Fixo(**),1793.67686838677
417,Empregos em Endereço Fixo(*),19430.332978594215
417,Empregos na Própria Residência,2303.306679907896
417,Empregos Sem Endereço Fixo(**),2495.4810300000013
418,Empregos em Endereço Fixo(*),11065.140679020322
418,Empregos na Própria Residência,1684.690329846154
418,Empregos Sem Endereço Fixo(**),1428.0676860207905
419,Empregos em Endereço Fixo(*),14276.741497587513
419,Empregos na Própria Residência,1685.5280024636718
419,Empregos Sem Endereço Fixo(**),1952.6620147508024
420,Empregos em Endereço Fixo(*),8695.488632141469
420,Empregos na Própria Residência,249.0616736559139
420,Empregos Sem Endereço Fixo(**),161.33958709677418
421,Empregos em Endereço Fixo(*),37136.2371539361
421,Empregos na Própria Residência,1007.4270166415324
421,Empregos Sem Endereço Fixo(**),1262.057338132414
422,Empregos em Endereço Fixo(*),76975.99364847678
422,Empregos na Própria Residência,3087.671507464046
422,Empregos Sem Endereço Fixo(**),2628.723924618853
423,Empregos em Endereço Fixo(*),7271.640530050365
423,Empregos na Própria Residência,882.4722035826703
423,Empregos Sem Endereço Fixo(**),1536.3720235826704
424,Empregos em Endereço Fixo(*),8648.536784099822
424,Empregos na Própria Residência,1208.5850264231583
424,Empregos Sem Endereço Fixo(**),1043.4716065115792
425,Empregos em Endereço Fixo(*),4240.977860281812
425,Empregos na Própria Residência,994.9516526305215
425,Empregos Sem Endereço Fixo(**),1644.9878564982564
426,Empregos em Endereço Fixo(*),14483.6280192132
426,Empregos na Própria Residência,661.2871914502671
426,Empregos Sem Endereço Fixo(**),1044.9582207887697
427,Empregos em Endereço Fixo(*),12939.219158890055
427,Empregos na Própria Residência,1623.3337032666655
427,Empregos Sem Endereço Fixo(**),1947.9791449333325
428,Empregos em Endereço Fixo(*),11051.512985679918
428,Empregos na Própria Residência,204.43850545945912
428,Empregos Sem Endereço Fixo(**),918.8791058314245
429,Empregos em Endereço Fixo(*),9409.964864572328
429,Empregos na Própria Residência,2218.295907616699
429,Empregos Sem Endereço Fixo(**),4430.269995480585
430,Empregos em Endereço Fixo(*),8945.509267490215
430,Empregos na Própria Residência,1039.6816102745101
430,Empregos Sem Endereço Fixo(**),2543.4117730148328
431,Empregos em Endereço Fixo(*),22429.471119004742
431,Empregos na Própria Residência,5699.853445154459
431,Empregos Sem Endereço Fixo(**),4371.309617556062
432,Empregos em Endereço Fixo(*),26019.132275867472
432,Empregos na Própria Residência,1230.224526127662
432,Empregos Sem Endereço Fixo(**),8514.26432211325
433,Empregos em Endereço Fixo(*),8316.012524972588
433,Empregos na Própria Residência,1901.8854178364327
433,Empregos Sem Endereço Fixo(**),9730.027248914776
434,Empregos em Endereço Fixo(*),994.9388604494732
434,Empregos na Própria Residência,93.54374939689575
434,Empregos Sem Endereço Fixo(**),205.1617577937915
435,Empregos em Endereço Fixo(*),29270.245084523205
435,Empregos na Própria Residência,2073.1712891706943
435,Empregos Sem Endereço Fixo(**),1440.5651538098623
436,Empregos em Endereço Fixo(*),39808.93466563375
436,Empregos na Própria Residência,5645.671205330856
436,Empregos Sem Endereço Fixo(**),11679.500982354848
437,Empregos em Endereço Fixo(*),15522.887124361727
437,Empregos na Própria Residência,5284.122422017993
437,Empregos Sem Endereço Fixo(**),16363.990592984594
438,Empregos em Endereço Fixo(*),12017.617858707748
438,Empregos na Própria Residência,3647.4048176492147
438,Empregos Sem Endereço Fixo(**),4696.883292508993
439,Empregos em Endereço Fixo(*),1524.521227860962
439,Empregos na Própria Residência,315.6867224024766
439,Empregos Sem Endereço Fixo(**),1051.6235925000003
440,Empregos em Endereço Fixo(*),24052.021602159373
440,Empregos na Própria Residência,2950.7079358142846
440,Empregos Sem Endereço Fixo(**),5147.507332714283
441,Empregos em Endereço Fixo(*),2338.724011169588
441,Empregos na Própria Residência,346.0740964451529
441,Empregos Sem Endereço Fixo(**),698.8414794841833
442,Empregos em Endereço Fixo(*),2040.8914154934848
442,Empregos na Própria Residência,926.0027733600007
442,Empregos Sem Endereço Fixo(**),713.4599951277355
443,Empregos em Endereço Fixo(*),1584.5955706942145
443,Empregos na Própria Residência,252.7826836613823
443,Empregos Sem Endereço Fixo(**),1011.1307346455291
444,Empregos em Endereço Fixo(*),2756.6196514094718
444,Empregos na Própria Residência,596.5150386612795
444,Empregos Sem Endereço Fixo(**),2277.804875797056
445,Empregos em Endereço Fixo(*),30865.480868742554
445,Empregos na Própria Residência,4821.406552458932
445,Empregos Sem Endereço Fixo(**),1970.9054999652383
446,Empregos em Endereço Fixo(*),30523.285505295236
446,Empregos na Própria Residência,2732.8253469040387
446,Empregos Sem Endereço Fixo(**),3519.765316646463
447,Empregos em Endereço Fixo(*),22771.0344459528
447,Empregos na Própria Residência,1924.567103580443
447,Empregos Sem Endereço Fixo(**),368.23481143298955
448,Empregos em Endereço Fixo(*),29021.057985205487
448,Empregos na Própria Residência,656.7458966750004
448,Empregos Sem Endereço Fixo(**),1808.7356425052644
449,Empregos em Endereço Fixo(*),65492.50054814754
449,Empregos na Própria Residência,3171.5087013296
449,Empregos Sem Endereço Fixo(**),2996.5719482171353
450,Empregos em Endereço Fixo(*),31045.424347788165
450,Empregos na Própria Residência,2362.7420299285986
450,Empregos Sem Endereço Fixo(**),9128.000879971192
451,Empregos em Endereço Fixo(*),27751.518031739986
451,Empregos na Própria Residência,4655.846814455514
451,Empregos Sem Endereço Fixo(**),7716.307542931984
452,Empregos em Endereço Fixo(*),8503.407095524328
452,Empregos na Própria Residência,1678.207528152006
452,Empregos Sem Endereço Fixo(**),1179.7927258478667
453,Empregos em Endereço Fixo(*),4506.131512298838
453,Empregos na Própria Residência,1452.4321564444144
453,Empregos Sem Endereço Fixo(**),330.81601348412374
454,Empregos em Endereço Fixo(*),31905.352998114173
454,Empregos na Própria Residência,7709.149975483782
454,Empregos Sem Endereço Fixo(**),7514.721835187114
455,Empregos em Endereço Fixo(*),36589.644792632396
455,Empregos na Própria Residência,3297.375644036503
455,Empregos Sem Endereço Fixo(**),5543.486876753184
456,Empregos em Endereço Fixo(*),22387.59376719546
456,Empregos na Própria Residência,5381.6738536759185
456,Empregos Sem Endereço Fixo(**),4178.497524013886
457,Empregos em Endereço Fixo(*),40141.34090541443
457,Empregos na Própria Residência,4801.406861596253
457,Empregos Sem Endereço Fixo(**),5705.969615156972
458,Empregos em Endereço Fixo(*),13808.381150222118
458,Empregos na Própria Residência,3670.7600173051155
458,Empregos Sem Endereço Fixo(**),1947.7711275259178
459,Empregos em Endereço Fixo(*),8543.493397478202
459,Empregos na Própria Residência,2034.4096940203026
459,Empregos Sem Endereço Fixo(**),2522.8169514591764
460,Empregos em Endereço Fixo(*),26899.18662274378
460,Empregos na Própria Residência,3143.009649017545
460,Empregos Sem Endereço Fixo(**),3308.8215288138854
461,Empregos em Endereço Fixo(*),9469.561570551305
461,Empregos na Própria Residência,337.5584489629632
461,Empregos Sem Endereço Fixo(**),5081.784610210721
462,Empregos em Endereço Fixo(*),11437.190606156559
462,Empregos na Própria Residência,1335.051253011952
462,Empregos Sem Endereço Fixo(**),5020.863246049987
463,Empregos em Endereço Fixo(*),13450.933010896044
463,Empregos na Própria Residência,613.3822827710836
463,Empregos Sem Endereço Fixo(**),4327.88055427447
464,Empregos em Endereço Fixo(*),7698.878076877884
464,Empregos na Própria Residência,4338.68451986006
464,Empregos Sem Endereço Fixo(**),4469.1641569699705
465,Empregos em Endereço Fixo(*),12300.78769244652
465,Empregos na Própria Residência,668.6441629189178
465,Empregos Sem Endereço Fixo(**),3192.4273843468122
466,Empregos em Endereço Fixo(*),35093.829341582066
466,Empregos na Própria Residência,214.78743956521762
466,Empregos Sem Endereço Fixo(**),3174.191446695655
467,Empregos em Endereço Fixo(*),7695.788846014033
467,Empregos na Própria Residência,960.5449747503268
467,Empregos Sem Endereço Fixo(**),2130.598641901797
468,Empregos em Endereço Fixo(*),28695.314212735622
468,Empregos na Própria Residência,7287.781044838646
468,Empregos Sem Endereço Fixo(**),11818.073437222001
469,Empregos em Endereço Fixo(*),633.825345855581
469,Empregos na Própria Residência,307.0486999791737
469,Empregos Sem Endereço Fixo(**),411.8428991562996
470,Empregos em Endereço Fixo(*),3633.164995102007
470,Empregos na Própria Residência,635.8054518285709
470,Empregos Sem Endereço Fixo(**),725.0249981333327
471,Empregos em Endereço Fixo(*),3143.9762233949614
471,Empregos na Própria Residência,661.3069956990291
471,Empregos Sem Endereço Fixo(**),1561.4655106778184
472,Empregos em Endereço Fixo(*),7480.744568818588
472,Empregos na Própria Residência,1779.7832510247026
472,Empregos Sem Endereço Fixo(**),4748.901709733897
473,Empregos em Endereço Fixo(*),1326.9902016349456
473,Empregos na Própria Residência,871.5496041437672
473,Empregos Sem Endereço Fixo(**),1643.0435117623047
474,Empregos em Endereço Fixo(*),1381.9786014627493
474,Empregos na Própria Residência,229.1709660625
474,Empregos Sem Endereço Fixo(**),682.1345633185977
475,Empregos em Endereço Fixo(*),5772.033571271858
475,Empregos na Própria Residência,1253.5198028658
475,Empregos Sem Endereço Fixo(**),2394.6571869870118
476,Empregos em Endereço Fixo(*),45127.68266815026
476,Empregos na Própria Residência,1257.3390877090894
476,Empregos Sem Endereço Fixo(**),3329.7870177356585
477,Empregos em Endereço Fixo(*),28886.048253360037
477,Empregos na Própria Residência,942.383329131095
477,Empregos Sem Endereço Fixo(**),997.0895700454627
478,Empregos em Endereço Fixo(*),83650.19146954105
478,Empregos na Própria Residência,0
478,Empregos Sem Endereço Fixo(**),119.2167308181818
479,Empregos em Endereço Fixo(*),6748.619071231975
479,Empregos na Própria Residência,0
479,Empregos Sem Endereço Fixo(**),0
480,Empregos em Endereço Fixo(*),4790.108345353335
480,Empregos na Própria Residência,2042.9696895630211
480,Empregos Sem Endereço Fixo(**),1696.2923010679879
481,Empregos em Endereço Fixo(*),11928.602828427302
481,Empregos na Própria Residência,747.797777384616
481,Empregos Sem Endereço Fixo(**),6942.313783736849
482,Empregos em Endereço Fixo(*),9008.914373633017
482,Empregos na Própria Residência,927.7831700940183
482,Empregos Sem Endereço Fixo(**),1201.1214427604045
483,Empregos em Endereço Fixo(*),5137.31283799475
483,Empregos na Própria Residência,0
483,Empregos Sem Endereço Fixo(**),342.319931325
484,Empregos em Endereço Fixo(*),7901.75379383307
484,Empregos na Própria Residência,4851.765771751305
484,Empregos Sem Endereço Fixo(**),6976.4257247070955
485,Empregos em Endereço Fixo(*),20950.564497304265
485,Empregos na Própria Residência,1473.137866871394
485,Empregos Sem Endereço Fixo(**),3863.6677487664338
486,Empregos em Endereço Fixo(*),10220.437019076091
486,Empregos na Própria Residência,1396.5094399166683
486,Empregos Sem Endereço Fixo(**),7334.781494979176
487,Empregos em Endereço Fixo(*),4504.945638283572
487,Empregos na Própria Residência,499.13754025531955
487,Empregos Sem Endereço Fixo(**),2845.1631875686357
488,Empregos em Endereço Fixo(*),4122.12522180293
488,Empregos na Própria Residência,2412.282289253088
488,Empregos Sem Endereço Fixo(**),1998.3625184444595
489,Empregos em Endereço Fixo(*),23443.92136950526
489,Empregos na Própria Residência,131.40075549683837
489,Empregos Sem Endereço Fixo(**),198.83314235356812
490,Empregos em Endereço Fixo(*),25563.119774515024
490,Empregos na Própria Residência,724.9145422281633
490,Empregos Sem Endereço Fixo(**),500.061187960784
491,Empregos em Endereço Fixo(*),12151.884026910735
491,Empregos na Própria Residência,496.23960465450034
491,Empregos Sem Endereço Fixo(**),3232.42361271763
492,Empregos em Endereço Fixo(*),29770.569462965585
492,Empregos na Própria Residência,908.1423426795325
492,Empregos Sem Endereço Fixo(**),4383.5309841410635
493,Empregos em Endereço Fixo(*),3184.328743828237
493,Empregos na Própria Residência,1241.6824431434316
493,Empregos Sem Endereço Fixo(**),1164.7244160195457
494,Empregos em Endereço Fixo(*),4765.7815037661285
494,Empregos na Própria Residência,854.1527605340425
494,Empregos Sem Endereço Fixo(**),2664.267991734993
495,Empregos em Endereço Fixo(*),14536.605744553559
495,Empregos na Própria Residência,3684.944982209902
495,Empregos Sem Endereço Fixo(**),6693.941113385567
496,Empregos em Endereço Fixo(*),7254.301314925761
496,Empregos na Própria Residência,570.8649174901954
496,Empregos Sem Endereço Fixo(**),8076.877993071968
497,Empregos em Endereço Fixo(*),3990.982880401928
497,Empregos na Própria Residência,315.96278664470645
497,Empregos Sem Endereço Fixo(**),553.5450002734108
498,Empregos em Endereço Fixo(*),16927.565024810672
498,Empregos na Própria Residência,100.95733151578966
498,Empregos Sem Endereço Fixo(**),286.7085074736848
499,Empregos em Endereço Fixo(*),12286.21307304734
499,Empregos na Própria Residência,3745.230647899802
499,Empregos Sem Endereço Fixo(**),4844.858226306018
500,Empregos em Endereço Fixo(*),12739.846769876685
500,Empregos na Própria Residência,705.2614399999999
500,Empregos Sem Endereço Fixo(**),2583.0214754526155
501,Empregos em Endereço Fixo(*),10638.99134444374
501,Empregos na Própria Residência,469.13519675675747
501,Empregos Sem Endereço Fixo(**),3261.532209372977
502,Empregos em Endereço Fixo(*),20735.309016036234
502,Empregos na Própria Residência,253.8258711279074
502,Empregos Sem Endereço Fixo(**),957.162981811047
503,Empregos em Endereço Fixo(*),9350.610999696086
503,Empregos na Própria Residência,124.51132930892459
503,Empregos Sem Endereço Fixo(**),244.4300605909173
504,Empregos em Endereço Fixo(*),10563.033421780978
504,Empregos na Própria Residência,7947.718215597078
504,Empregos Sem Endereço Fixo(**),3625.7372307435935
505,Empregos em Endereço Fixo(*),707.128466269727
505,Empregos na Própria Residência,371.5257053257573
505,Empregos Sem Endereço Fixo(**),284.12055481818163
506,Empregos em Endereço Fixo(*),25635.175774129984
506,Empregos na Própria Residência,1671.5975173828997
506,Empregos Sem Endereço Fixo(**),1222.5917336946509
507,Empregos em Endereço Fixo(*),24044.00851316102
507,Empregos na Própria Residência,1452.02447547285
507,Empregos Sem Endereço Fixo(**),516.5734659162824
508,Empregos em Endereço Fixo(*),34804.11248853957
508,Empregos na Própria Residência,4415.472139645301
508,Empregos Sem Endereço Fixo(**),8291.404916753996
509,Empregos em Endereço Fixo(*),556.3959999725489
509,Empregos na Própria Residência,300.56580798550704
509,Empregos Sem Endereço Fixo(**),755.7029448550722
510,Empregos em Endereço Fixo(*),52.08861421739127
510,Empregos na Própria Residência,0
510,Empregos Sem Endereço Fixo(**),0
511,Empregos em Endereço Fixo(*),7558.628012987721
511,Empregos na Própria Residência,1277.8175193277316
511,Empregos Sem Endereço Fixo(**),2336.317107943494
512,Empregos em Endereço Fixo(*),12690.707488543
512,Empregos na Própria Residência,1231.4886137993574
512,Empregos Sem Endereço Fixo(**),3884.448331410524
513,Empregos em Endereço Fixo(*),129.8114966815698
513,Empregos na Própria Residência,73.60979943914555
513,Empregos Sem Endereço Fixo(**),330.86437762940886
514,Empregos em Endereço Fixo(*),15015.263279003704
514,Empregos na Própria Residência,2744.6705947083283
514,Empregos Sem Endereço Fixo(**),8744.873792683231
515,Empregos em Endereço Fixo(*),16239.771346565365
515,Empregos na Própria Residência,2425.5724694210303
515,Empregos Sem Endereço Fixo(**),6496.609784533024
516,Empregos em Endereço Fixo(*),36320.15383369943
516,Empregos na Própria Residência,5272.3476149695525
516,Empregos Sem Endereço Fixo(**),6655.22945581216
517,Empregos em Endereço Fixo(*),2822.8471250107905
517,Empregos na Própria Residência,797.975445262987
517,Empregos Sem Endereço Fixo(**),1521.8672163571432
