COD_ZONA,MOTIVO_VIAGEM,QTD
164,Trabalho Comércio,4371.44559988841
164,Trabalho Serviços,7849.9008757723495
164,Educação,5144.008039484944
164,Compras,1390.812080885411
164,Saúde,442.7124136858255
164,Lazer,3031.457112559349
164,Procurar Emprego,175.27603150538667
164,Assuntos Pessoais,1246.273951856357
164,Refeição,328.3017575208954
165,Trabalho Indústria,1420.0887240441343
165,Trabalho Comércio,9319.11843795469
165,Trabalho Serviços,10366.842235782424
165,Educação,6136.184887265122
165,Compras,2622.9196574390216
165,Saúde,264.6613214381326
165,Lazer,2752.360973015059
165,Procurar Emprego,351.90339333183414
165,Assuntos Pessoais,1746.0901193557315
165,Refeição,2196.099941781376
166,Trabalho Indústria,4436.140789117935
166,Trabalho Comércio,12255.06811259593
166,Trabalho Serviços,43261.913337893886
166,Educação,34244.012756298784
166,Compras,2815.7747252201148
166,Saúde,9757.521916440883
166,Lazer,4491.662100131056
166,Procurar Emprego,1449.3120538530557
166,Assuntos Pessoais,4807.093561295663
166,Refeição,2617.4890171653087
167,Trabalho Indústria,5376.199630126973
167,Trabalho Comércio,18251.57208595946
167,Trabalho Serviços,38270.32025488052
167,Educação,21762.011509281507
167,Compras,5043.901012759593
167,Saúde,8744.312669557621
167,Lazer,7994.573223892097
167,Procurar Emprego,465.173845917273
167,Assuntos Pessoais,7027.629707894989
167,Refeição,4025.9283762561026
168,Trabalho Indústria,2725.321812536885
168,Trabalho Comércio,5293.176817297155
168,Trabalho Serviços,29620.382045935465
168,Educação,18360.89421056662
168,Compras,3093.145903288956
168,Saúde,3495.780691651572
168,Lazer,3043.4893860472107
168,Procurar Emprego,2584.3114277132518
168,Assuntos Pessoais,4046.4294830309227
168,Refeição,1870.8438879135176
169,Trabalho Indústria,4584.472520157959
169,Trabalho Comércio,4597.45735773635
169,Trabalho Serviços,21677.023362327436
169,Educação,43264.33830684252
169,Compras,2599.259568880032
169,Saúde,2719.9541302602606
169,Lazer,1032.546938533299
169,Procurar Emprego,0
169,Assuntos Pessoais,3620.646994416601
169,Refeição,1926.194761916969
170,Trabalho Indústria,5851.364899349408
170,Trabalho Comércio,5363.215196664467
170,Trabalho Serviços,25811.299363847702
170,Educação,26855.012304944245
170,Compras,5916.121453850122
170,Saúde,10044.470676242638
170,Lazer,3546.565778811226
170,Procurar Emprego,840.4422797349631
170,Assuntos Pessoais,12841.725985069843
170,Refeição,630.302773385137
171,Trabalho Indústria,3189.427672952673
171,Trabalho Comércio,7873.576808920813
171,Trabalho Serviços,19872.733307336257
171,Educação,26271.852960740074
171,Compras,8152.52415136083
171,Saúde,5497.010898938557
171,Lazer,4520.060820322229
171,Procurar Emprego,0
171,Assuntos Pessoais,5795.542298621099
171,Refeição,108.61832694719033
172,Trabalho Indústria,2280.577777234444
172,Trabalho Comércio,6820.4647234526055
172,Trabalho Serviços,9164.219848866736
172,Educação,17596.092645188954
172,Compras,6505.673227481977
172,Saúde,2401.9490189484945
172,Lazer,3273.0687073222357
172,Procurar Emprego,0
172,Assuntos Pessoais,4030.1063357163166
172,Refeição,495.3151536666226
173,Trabalho Indústria,4797.706756318621
173,Trabalho Comércio,3730.953602812354
173,Trabalho Serviços,13984.163966039803
173,Educação,17382.375619339942
173,Compras,2104.069807273892
173,Saúde,651.5895243733808
173,Lazer,712.1837774884036
173,Procurar Emprego,271.76032025957846
173,Assuntos Pessoais,1643.3423104505423
173,Refeição,281.1655195207597
174,Trabalho Indústria,4222.377418087624
174,Trabalho Comércio,4695.182161907665
174,Trabalho Serviços,21141.13131927631
174,Educação,44827.150207401886
174,Compras,2447.961766979502
174,Saúde,963.2970588415697
174,Lazer,5134.86552312651
174,Procurar Emprego,0
174,Assuntos Pessoais,2806.906722325868
174,Refeição,0
175,Trabalho Indústria,8597.564292113797
175,Trabalho Comércio,3553.19898538447
175,Trabalho Serviços,9248.617091210213
175,Educação,19049.686334715818
175,Compras,5073.693494403532
175,Saúde,3244.142344641709
175,Lazer,6048.703409775294
175,Procurar Emprego,229.7546461295434
175,Assuntos Pessoais,5248.123730863435
175,Refeição,241.35045646455652
176,Trabalho Indústria,2164.1667500596345
176,Trabalho Comércio,4343.640367698719
176,Trabalho Serviços,14288.382713419995
176,Educação,24598.66149303545
176,Compras,2050.982565435964
176,Saúde,7207.198677373468
176,Lazer,1097.5700025515903
176,Procurar Emprego,0
176,Assuntos Pessoais,2632.905344337447
176,Refeição,0
177,Trabalho Indústria,2284.4397873390053
177,Trabalho Comércio,2097.366286205865
177,Trabalho Serviços,2536.4357149190337
177,Educação,3829.9771323515947
177,Compras,830.5518784845359
177,Saúde,658.073414143206
177,Lazer,468.09807102051997
177,Procurar Emprego,47.53312634812058
177,Assuntos Pessoais,1594.9124505206155
177,Refeição,0
178,Trabalho Indústria,308.3930743037642
178,Trabalho Comércio,0
178,Trabalho Serviços,1432.664999291325
178,Educação,2006.7800398859283
178,Compras,0
178,Saúde,0
178,Lazer,0
178,Procurar Emprego,0
178,Assuntos Pessoais,141.4134054017905
178,Refeição,0
179,Trabalho Indústria,0
179,Trabalho Comércio,0
179,Trabalho Serviços,0
179,Educação,0
179,Compras,0
179,Saúde,0
179,Lazer,0
179,Procurar Emprego,0
179,Assuntos Pessoais,0
179,Refeição,0
180,Trabalho Indústria,8517.339560582055
180,Trabalho Comércio,9417.998022478567
180,Trabalho Serviços,29060.738599280066
180,Educação,53180.699675948024
180,Compras,5060.916976202724
180,Saúde,5115.753613029349
180,Lazer,5909.335514389712
180,Procurar Emprego,0
180,Assuntos Pessoais,4012.0460518402306
180,Refeição,94.62785468939626
181,Trabalho Indústria,1580.54533884053
181,Trabalho Comércio,5853.10485462623
181,Trabalho Serviços,20459.957183072187
181,Educação,34430.22034668605
181,Compras,2498.277816769343
181,Saúde,7924.209928660068
181,Lazer,2464.681389434426
181,Procurar Emprego,79.60802095609263
181,Assuntos Pessoais,4510.612456954735
181,Refeição,104.67172055956668
182,Trabalho Indústria,4060.9446549324857
182,Trabalho Comércio,8455.805321021055
182,Trabalho Serviços,15734.221005414587
182,Educação,21980.144509791353
182,Compras,3997.6631137182662
182,Saúde,1305.3793488691115
182,Lazer,173.44428704733724
182,Procurar Emprego,229.7546461295434
182,Assuntos Pessoais,7063.2672118271275
182,Refeição,921.4328808682278
183,Trabalho Indústria,4177.450550377044
183,Trabalho Comércio,2855.97876757112
183,Trabalho Serviços,14759.246864199327
183,Educação,30749.766438973358
183,Compras,2025.3185623461566
183,Saúde,1132.5482259169937
183,Lazer,5000.076460315188
183,Procurar Emprego,0
183,Assuntos Pessoais,7414.317507873599
183,Refeição,0
184,Trabalho Indústria,5448.342529618701
184,Trabalho Comércio,4386.188668435634
184,Trabalho Serviços,7871.393753311841
184,Educação,15090.400946434635
184,Compras,2413.5840387228186
184,Saúde,967.3785713641514
184,Lazer,3452.5326607090797
184,Procurar Emprego,0
184,Assuntos Pessoais,2477.829327371553
184,Refeição,847.5824948230621
185,Trabalho Indústria,1153.1549102308438
185,Trabalho Comércio,3196.3499385648756
185,Trabalho Serviços,8003.985149616666
185,Educação,14391.501004637423
185,Compras,917.0768089236749
185,Saúde,759.261899647604
185,Lazer,0
185,Procurar Emprego,319.2953647876027
185,Assuntos Pessoais,1061.632721957216
185,Refeição,0
186,Trabalho Indústria,717.0689191292114
186,Trabalho Comércio,1059.848102494377
186,Trabalho Serviços,4694.236435794632
186,Educação,6692.247976699615
186,Compras,805.8937441923571
186,Saúde,35.137165540386555
186,Lazer,2345.0880936463936
186,Procurar Emprego,230.43601335092654
186,Assuntos Pessoais,1133.883912732184
186,Refeição,0
187,Trabalho Indústria,6837.806514523962
187,Trabalho Comércio,6935.541009835383
187,Trabalho Serviços,12382.213324184773
187,Educação,27838.70485368895
187,Compras,2495.302612238996
187,Saúde,2885.7111175031273
187,Lazer,778.508508448693
187,Procurar Emprego,141.22132364146765
187,Assuntos Pessoais,2649.18090187618
187,Refeição,0
188,Trabalho Indústria,2274.087229673087
188,Trabalho Comércio,2777.436664037397
188,Trabalho Serviços,11352.195271842098
188,Educação,45212.026733127066
188,Compras,1590.5195606918817
188,Saúde,1676.3137901752357
188,Lazer,7198.059540154034
188,Procurar Emprego,0
188,Assuntos Pessoais,4577.807744248921
188,Refeição,291.22100721007604
189,Trabalho Indústria,4110.5267946687245
189,Trabalho Comércio,2853.775460373139
189,Trabalho Serviços,19111.990305291532
189,Educação,35309.825551765796
189,Compras,4278.406149593254
189,Saúde,4833.618645737662
189,Lazer,2811.737507135844
189,Procurar Emprego,1117.0263218884163
189,Assuntos Pessoais,15363.22997802917
189,Refeição,715.0064945139159
190,Trabalho Indústria,6157.234853041371
190,Trabalho Comércio,5899.951904849595
190,Trabalho Serviços,22262.46575864083
190,Educação,26959.81697063448
190,Compras,3177.245032158165
190,Saúde,5045.283714112575
190,Lazer,4382.25041326592
190,Procurar Emprego,1374.702521565113
190,Assuntos Pessoais,8833.942243553853
190,Refeição,537.7459733066896
191,Trabalho Indústria,1439.595385326029
191,Trabalho Comércio,2996.4506331039643
191,Trabalho Serviços,7070.0012149279555
191,Educação,2308.5351750742384
191,Compras,2012.64738051611
191,Saúde,280.38785082639015
191,Lazer,3816.691394111936
191,Procurar Emprego,1283.1101886938527
191,Assuntos Pessoais,7197.940664350783
191,Refeição,56.153590955522446
192,Trabalho Indústria,1243.2993159561147
192,Trabalho Comércio,4496.357394048835
192,Trabalho Serviços,12223.883035252988
192,Educação,24326.35218208501
192,Compras,3059.9064767959217
192,Saúde,1442.594907382793
192,Lazer,3317.8206976885326
192,Procurar Emprego,0
192,Assuntos Pessoais,1608.2819326582667
192,Refeição,0
193,Trabalho Indústria,1165.7382758113527
193,Trabalho Comércio,2212.8292688204265
193,Trabalho Serviços,10790.639953482696
193,Educação,13513.077363771032
193,Compras,3721.8212269747014
193,Saúde,2749.739325057562
193,Lazer,857.7504984274602
193,Procurar Emprego,0
193,Assuntos Pessoais,2163.59583071585
193,Refeição,79.948305504799265
194,Trabalho Indústria,856.303932786783
194,Trabalho Comércio,5183.682483988695
194,Trabalho Serviços,5384.259082830187
194,Educação,18300.177042428324
194,Compras,1622.649194217281
194,Saúde,451.3417505881224
194,Lazer,0
194,Procurar Emprego,545.8026096150522
194,Assuntos Pessoais,967.6985416051953
194,Refeição,629.9734803249326
195,Trabalho Indústria,1744.7012865678341
195,Trabalho Comércio,3336.6435057257254
195,Trabalho Serviços,14955.565571507146
195,Educação,20886.11578975024
195,Compras,597.633145406913
195,Saúde,1383.499176971631
195,Lazer,633.9317779049111
195,Procurar Emprego,316.96588895245554
195,Assuntos Pessoais,4389.40542606997
195,Refeição,73.64376187070066
196,Trabalho Indústria,3188.746925753624
196,Trabalho Comércio,4792.787564850217
196,Trabalho Serviços,15849.380829448792
196,Educação,18665.655746138793
196,Compras,204.9245356158005
196,Saúde,2372.302954810412
196,Lazer,1906.1743044542081
196,Procurar Emprego,638.5907295752054
196,Assuntos Pessoais,3337.305111787735
196,Refeição,0
197,Trabalho Indústria,1867.354989708669
197,Trabalho Comércio,4191.785193767988
197,Trabalho Serviços,14149.539348284143
197,Educação,22598.534546665967
197,Compras,2337.980789990627
197,Saúde,717.6174958137407
197,Lazer,1001.6967269364025
197,Procurar Emprego,0
197,Assuntos Pessoais,2870.553782558671
197,Refeição,506.54250395513805
198,Trabalho Indústria,2227.728696979692
198,Trabalho Comércio,11290.98206036455
198,Trabalho Serviços,34848.25184657012
198,Educação,24732.206751879934
198,Compras,8955.22195256308
198,Saúde,6668.536873580092
198,Lazer,1431.3781722154438
198,Procurar Emprego,318.3657591007294
198,Assuntos Pessoais,9626.011223189342
198,Refeição,1422.9402841957522
199,Trabalho Indústria,29664.529702737836
199,Trabalho Comércio,11336.684568917537
199,Trabalho Serviços,38233.46488371726
199,Educação,64723.705801448865
199,Compras,4591.032375636279
199,Saúde,5127.999636827441
199,Lazer,6019.107042212885
199,Procurar Emprego,1531.0373740738682
199,Assuntos Pessoais,3991.489082331584
199,Refeição,225.2295228251778
200,Trabalho Indústria,3613.2967601158402
200,Trabalho Comércio,4088.259297199537
200,Trabalho Serviços,10275.797390854103
200,Educação,20185.6158740636
200,Compras,2373.044778744157
200,Saúde,2403.537368105976
200,Lazer,2669.2863946676352
200,Procurar Emprego,435.4737277686832
200,Assuntos Pessoais,6678.788202106782
200,Refeição,0
201,Trabalho Indústria,9709.156370866327
201,Trabalho Comércio,11036.911080696422
201,Trabalho Serviços,24876.002902737342
201,Educação,61201.22503185763
201,Compras,7772.830722155158
201,Saúde,3617.9987343040234
201,Lazer,13027.20132499609
201,Procurar Emprego,424.3363409455107
201,Assuntos Pessoais,7457.540441407538
201,Refeição,632.6061350609233
202,Trabalho Indústria,3896.1362040098584
202,Trabalho Comércio,8307.707922311398
202,Trabalho Serviços,33767.86664908492
202,Educação,34893.53771095768
202,Compras,953.1699275270016
202,Saúde,3643.9973074915006
202,Lazer,4718.169618095779
202,Procurar Emprego,1304.7669997327666
202,Assuntos Pessoais,3704.790826097792
202,Refeição,0
203,Trabalho Indústria,4401.943898863488
203,Trabalho Comércio,4756.2447355419245
203,Trabalho Serviços,18628.45516284944
203,Educação,31809.173738733625
203,Compras,1955.2857926884785
203,Saúde,2416.7437560133744
203,Lazer,1464.2713748731383
203,Procurar Emprego,0
203,Assuntos Pessoais,4806.033598983319
203,Refeição,0
204,Trabalho Indústria,11998.136201671905
204,Trabalho Comércio,12154.97520266638
204,Trabalho Serviços,38031.161991096444
204,Educação,69642.7809317363
204,Compras,10936.238276870998
204,Saúde,7153.282285635364
204,Lazer,10103.688122177246
204,Procurar Emprego,1641.0914064182352
204,Assuntos Pessoais,6678.9609060149705
204,Refeição,486.52320633279294
205,Trabalho Indústria,10722.181834217432
205,Trabalho Comércio,14510.761962583558
205,Trabalho Serviços,31579.587258276595
205,Educação,67712.47320211935
205,Compras,6695.483588047256
205,Saúde,1440.5672059139392
205,Lazer,5894.380767262277
205,Procurar Emprego,2089.7122448385708
205,Assuntos Pessoais,5690.19553084318
205,Refeição,363.136744106067
206,Trabalho Indústria,5198.166569810839
206,Trabalho Comércio,8075.840107425288
206,Trabalho Serviços,20264.85598372815
206,Educação,45017.08023762506
206,Compras,5400.801439885943
206,Saúde,4072.944085274633
206,Lazer,2592.1432152433895
206,Procurar Emprego,488.5125952170973
206,Assuntos Pessoais,10373.694182243371
206,Refeição,0
207,Trabalho Indústria,18348.33940965149
207,Trabalho Comércio,11494.397659521639
207,Trabalho Serviços,19273.225072398698
207,Educação,56070.59436212482
207,Compras,7159.432709569571
207,Saúde,9115.082109662118
207,Lazer,3717.079936091701
207,Procurar Emprego,108.8684319421708
207,Assuntos Pessoais,5393.100362084392
207,Refeição,0
208,Trabalho Indústria,9414.997386557832
208,Trabalho Comércio,10912.963406513743
208,Trabalho Serviços,30688.53193578239
208,Educação,28643.443577102615
208,Compras,5023.9245253158415
208,Saúde,2744.095175675215
208,Lazer,4860.527903500612
208,Procurar Emprego,134.0474857503919
208,Assuntos Pessoais,6891.2352996771
208,Refeição,658.0439918140708
209,Trabalho Indústria,7154.3062592870865
209,Trabalho Comércio,9702.778179458566
209,Trabalho Serviços,19790.108218523157
209,Educação,29490.768372473565
209,Compras,2937.2066719963686
209,Saúde,3497.487309659271
209,Lazer,5079.215912933026
209,Procurar Emprego,0
209,Assuntos Pessoais,3456.6708981586544
209,Refeição,0
210,Trabalho Indústria,4700.646688005284
210,Trabalho Comércio,8229.847579967143
210,Trabalho Serviços,28011.904938840027
210,Educação,33142.73189417601
210,Compras,3186.8839466861077
210,Saúde,1888.7654154997977
210,Lazer,4880.232431019228
210,Procurar Emprego,518.8553129684229
210,Assuntos Pessoais,5067.289460071693
210,Refeição,2535.3411715559155
211,Trabalho Indústria,9291.93559655407
211,Trabalho Comércio,15080.72439618049
211,Trabalho Serviços,25805.185855281226
211,Educação,33542.61666660688
211,Compras,5661.663277821865
211,Saúde,4130.383269810389
211,Lazer,4093.11254468821
211,Procurar Emprego,0
211,Assuntos Pessoais,11504.909156110893
211,Refeição,993.7906691983104
212,Trabalho Indústria,4246.511876125217
212,Trabalho Comércio,3431.142118344325
212,Trabalho Serviços,16341.692968385145
212,Educação,22382.94014057465
212,Compras,2660.493631299529
212,Saúde,1803.4152262858606
212,Lazer,878.3618735916382
212,Procurar Emprego,653.39721478369
212,Assuntos Pessoais,1921.8195200198088
212,Refeição,0
213,Trabalho Indústria,13045.71839634858
213,Trabalho Comércio,12231.170697943528
213,Trabalho Serviços,16169.26281557058
213,Educação,23230.15074107373
213,Compras,6791.196770917487
213,Saúde,3193.369984780785
213,Lazer,2700.878790178691
213,Procurar Emprego,255.86881107535785
213,Assuntos Pessoais,6901.480098410576
213,Refeição,1704.3524876779893
214,Trabalho Indústria,4017.294307708584
214,Trabalho Comércio,3373.3194473645585
214,Trabalho Serviços,12994.735498292544
214,Educação,22523.095058817773
214,Compras,1357.9507241210713
214,Saúde,755.5179833115222
214,Lazer,1301.9806934167736
214,Procurar Emprego,0
214,Assuntos Pessoais,4687.727370505411
214,Refeição,62.47184385182132
215,Trabalho Indústria,2307.343363596688
215,Trabalho Comércio,6326.423775206333
215,Trabalho Serviços,23412.932982654933
215,Educação,26039.655681295404
215,Compras,1898.9679043478016
215,Saúde,4865.502221331623
215,Lazer,4177.689552994082
215,Procurar Emprego,0
215,Assuntos Pessoais,4318.521296572376
215,Refeição,134.55059319136703
216,Trabalho Indústria,6882.598413559791
216,Trabalho Comércio,2549.7652385979522
216,Trabalho Serviços,17555.008072478253
216,Educação,22586.074395955675
216,Compras,6698.252222875959
216,Saúde,2509.308507803208
216,Lazer,5477.142446129009
216,Procurar Emprego,0
216,Assuntos Pessoais,5193.814700756827
216,Refeição,124.09933124723935
217,Trabalho Indústria,3059.670297056566
217,Trabalho Comércio,2906.7825610480127
217,Trabalho Serviços,15473.768410974699
217,Educação,28593.84800591006
217,Compras,2059.1546799159073
217,Saúde,4359.890351111206
217,Lazer,2743.6358254707084
217,Procurar Emprego,0
217,Assuntos Pessoais,4817.557297291998
217,Refeição,0
218,Trabalho Indústria,6639.387493392641
218,Trabalho Comércio,11430.756178423362
218,Trabalho Serviços,39752.00037310992
218,Educação,52189.009070782384
218,Compras,2908.116316563064
218,Saúde,6092.575524589125
218,Lazer,5487.614163568652
218,Procurar Emprego,639.0220935520491
218,Assuntos Pessoais,8265.097313642405
218,Refeição,2153.2372987125095
219,Trabalho Indústria,12614.844388063457
219,Trabalho Comércio,12413.337643006309
219,Trabalho Serviços,17838.548983766323
219,Educação,33888.50603959631
219,Compras,2397.1895185484327
219,Saúde,3856.7208274156606
219,Lazer,2457.976434293388
219,Procurar Emprego,297.78678777699
219,Assuntos Pessoais,6792.822448946937
219,Refeição,0
220,Trabalho Indústria,2427.817350426368
220,Trabalho Comércio,4520.999880751967
220,Trabalho Serviços,14670.15745970265
220,Educação,19952.27182255399
220,Compras,2982.1246067124043
220,Saúde,2109.679898224479
220,Lazer,9071.065888476956
220,Procurar Emprego,63.31073008283066
220,Assuntos Pessoais,6976.314862244228
220,Refeição,456.5385838305332
221,Trabalho Indústria,4453.618230847698
221,Trabalho Comércio,14609.4091013818
221,Trabalho Serviços,23952.103969467484
221,Educação,27671.17991948958
221,Compras,2541.0903005743703
221,Saúde,1913.7779669757097
221,Lazer,3621.097712159703
221,Procurar Emprego,1583.0338235935383
221,Assuntos Pessoais,9187.954908500398
221,Refeição,0
222,Trabalho Indústria,5505.464328978322
222,Trabalho Comércio,6184.7532389433145
222,Trabalho Serviços,23311.39091524755
222,Educação,20610.393765483986
222,Compras,5434.019202732677
222,Saúde,4148.420294518738
222,Lazer,9103.772754532436
222,Procurar Emprego,242.6319757495712
222,Assuntos Pessoais,3374.144070897018
222,Refeição,190.13083171734743
223,Trabalho Indústria,7724.766193295897
223,Trabalho Comércio,2570.7427070077874
223,Trabalho Serviços,11758.433241683402
223,Educação,11518.1214183177
223,Compras,3180.5533632788793
223,Saúde,1014.2587327605253
223,Lazer,1207.938377231571
223,Procurar Emprego,0
223,Assuntos Pessoais,3080.995396984371
223,Refeição,0
224,Trabalho Indústria,500.1304937669447
224,Trabalho Comércio,61.61427448576313
224,Trabalho Serviços,2049.951825226851
224,Educação,7447.0716405035
224,Compras,281.8987773031958
224,Saúde,0
224,Lazer,796.4896326052774
224,Procurar Emprego,0
224,Assuntos Pessoais,1534.6090912647817
224,Refeição,0
225,Trabalho Indústria,5550.15820746039
225,Trabalho Comércio,3165.5398576110206
225,Trabalho Serviços,11665.369480115072
225,Educação,21815.613488164963
225,Compras,3595.3230590351977
225,Saúde,2048.337089592149
225,Lazer,1634.8137255653714
225,Procurar Emprego,171.53848301888047
225,Assuntos Pessoais,2791.2582343201543
225,Refeição,0
226,Trabalho Indústria,5865.62457118717
226,Trabalho Comércio,9398.279666554765
226,Trabalho Serviços,42073.10092281149
226,Educação,79611.07509203424
226,Compras,7448.652229610993
226,Saúde,6264.622417299504
226,Lazer,14839.90144476941
226,Procurar Emprego,0
226,Assuntos Pessoais,9680.481706184293
226,Refeição,618.4662882451208
227,Trabalho Indústria,5784.579288594468
227,Trabalho Comércio,10617.721001336742
227,Trabalho Serviços,25746.87741481936
227,Educação,30895.903147829187
227,Compras,10837.744490094208
227,Saúde,996.146254462802
227,Lazer,1453.060062716966
227,Procurar Emprego,0
227,Assuntos Pessoais,5035.119801051258
227,Refeição,0
228,Trabalho Indústria,3235.8825997010963
228,Trabalho Comércio,2526.9145422585243
228,Trabalho Serviços,13982.209378102489
228,Educação,24815.792605824645
228,Compras,3277.212968894722
228,Saúde,4694.907776466633
228,Lazer,4373.49094284459
228,Procurar Emprego,686.5967805189745
228,Assuntos Pessoais,1807.31368777396
228,Refeição,0
229,Trabalho Indústria,12179.849132298203
229,Trabalho Comércio,13997.460118824072
229,Trabalho Serviços,58010.51570692614
229,Educação,107805.66984058796
229,Compras,14594.335958451216
229,Saúde,9779.330727964312
229,Lazer,10658.177225849606
229,Procurar Emprego,0
229,Assuntos Pessoais,18224.349035257026
229,Refeição,419.48062941365475
230,Trabalho Indústria,3785.9306834417002
230,Trabalho Comércio,13525.960658305597
230,Trabalho Serviços,27151.384353314243
230,Educação,60322.61445939927
230,Compras,2358.4687687682904
230,Saúde,1762.3780018762707
230,Lazer,5267.064015874571
230,Procurar Emprego,1025.5696342187848
230,Assuntos Pessoais,5149.999684450957
230,Refeição,844.2070567759832
231,Trabalho Indústria,3979.7205900525014
231,Trabalho Comércio,4343.662421508105
231,Trabalho Serviços,10809.577740312463
231,Educação,23018.630525132674
231,Compras,4094.913793286288
231,Saúde,953.6577627424358
231,Lazer,660.8300881331943
231,Procurar Emprego,161.93164107704894
231,Assuntos Pessoais,1992.8764010931402
231,Refeição,0
232,Trabalho Indústria,6082.856838770136
232,Trabalho Comércio,4200.228766378941
232,Trabalho Serviços,16890.56861707951
232,Educação,35344.74737006659
232,Compras,3397.145257062119
232,Saúde,2184.071677501482
232,Lazer,1237.0599194937688
232,Procurar Emprego,194.6639071267238
232,Assuntos Pessoais,5437.403664833408
232,Refeição,0
233,Trabalho Indústria,8070.4851834419405
233,Trabalho Comércio,12120.850097668079
233,Trabalho Serviços,13870.802249315775
233,Educação,43005.694120125234
233,Compras,4849.650243641121
233,Saúde,4703.766746423337
233,Lazer,3210.077006053184
233,Procurar Emprego,0
233,Assuntos Pessoais,4617.348931603342
233,Refeição,0
234,Trabalho Indústria,6983.76433047203
234,Trabalho Comércio,8413.683248623478
234,Trabalho Serviços,30967.674213929364
234,Educação,43479.372222425096
234,Compras,1495.650906415814
234,Saúde,8411.116110864958
234,Lazer,2442.3576888598604
234,Procurar Emprego,465.2174864166967
234,Assuntos Pessoais,2363.471001592137
234,Refeição,646.4876383322537
235,Trabalho Indústria,9056.667092053693
235,Trabalho Comércio,14820.404313632795
235,Trabalho Serviços,24576.701243803498
235,Educação,37729.47909001604
235,Compras,5679.205321557397
235,Saúde,2104.1553405351715
235,Lazer,2238.6523818602946
235,Procurar Emprego,0
235,Assuntos Pessoais,5019.667107195354
235,Refeição,0
236,Trabalho Indústria,3262.8919207692347
236,Trabalho Comércio,2837.709883753211
236,Trabalho Serviços,13705.515061400778
236,Educação,11686.518780457802
236,Compras,2433.6625024297887
236,Saúde,2958.4548195174057
236,Lazer,1436.9392238256128
236,Procurar Emprego,47.127745300461775
236,Assuntos Pessoais,2188.7618095480607
236,Refeição,1790.6586243225406
237,Trabalho Indústria,2895.8737724378643
237,Trabalho Comércio,6027.716605951066
237,Trabalho Serviços,16524.331835279558
237,Educação,4767.156506081814
237,Compras,6716.24005187707
237,Saúde,1871.5480402198573
237,Lazer,3856.6350994875784
237,Procurar Emprego,229.76887387189245
237,Assuntos Pessoais,4420.415589444974
237,Refeição,769.9918142862239
238,Trabalho Indústria,1700.745570680867
238,Trabalho Comércio,3401.574698839479
238,Trabalho Serviços,15449.588903210639
238,Educação,9075.638223015925
238,Compras,2047.0614944608938
238,Saúde,2187.1065911529686
238,Lazer,2976.115455992623
238,Procurar Emprego,0
238,Assuntos Pessoais,5244.2020582860805
238,Refeição,1513.553122557824
239,Trabalho Indústria,4416.748051697357
239,Trabalho Comércio,6768.919651968922
239,Trabalho Serviços,21081.434408185145
239,Educação,25351.777991897306
239,Compras,4290.915624538861
239,Saúde,9896.83217210054
239,Lazer,3558.958222364884
239,Procurar Emprego,120.58186918979641
239,Assuntos Pessoais,4203.720488000222
239,Refeição,1259.1779143965468
240,Trabalho Indústria,2065.282789936753
240,Trabalho Comércio,4804.585799366517
240,Trabalho Serviços,19232.19890056249
240,Educação,14491.295370851361
240,Compras,2408.5873892666164
240,Saúde,3372.0976903276346
240,Lazer,3963.9654058272145
240,Procurar Emprego,0
240,Assuntos Pessoais,3946.7974323388985
240,Refeição,1670.2255554345684
241,Trabalho Indústria,6465.566505643793
241,Trabalho Comércio,3002.40299326767
241,Trabalho Serviços,9351.133040542549
241,Educação,6876.591093554691
241,Compras,898.096002971499
241,Saúde,1016.6384936830655
241,Lazer,759.1957300167821
241,Procurar Emprego,57.82241246656265
241,Assuntos Pessoais,918.4795152887484
241,Refeição,737.1975550011346
242,Trabalho Indústria,11894.625442502444
242,Trabalho Comércio,3500.9941641480727
242,Trabalho Serviços,13027.386063200283
242,Educação,13611.828982206207
242,Compras,1094.595000131887
242,Saúde,5265.548820643647
242,Lazer,1134.4142130317914
242,Procurar Emprego,0
242,Assuntos Pessoais,2703.2865373803916
242,Refeição,386.8469941548045
243,Trabalho Indústria,5453.177880984407
243,Trabalho Comércio,9020.060506264694
243,Trabalho Serviços,22026.943033243133
243,Educação,42712.36831186095
243,Compras,2449.4081211678217
243,Saúde,1071.9438967074511
243,Lazer,4469.392897299661
243,Procurar Emprego,0
243,Assuntos Pessoais,5880.553553967859
243,Refeição,589.7838727245987
244,Trabalho Indústria,8568.139975587166
244,Trabalho Comércio,9060.042581062928
244,Trabalho Serviços,20949.53869916733
244,Educação,40858.86709708168
244,Compras,3545.747338831693
244,Saúde,9938.649204889469
244,Lazer,10303.821709852691
244,Procurar Emprego,0
244,Assuntos Pessoais,7275.4889350539215
244,Refeição,531.7796239258928
245,Trabalho Indústria,5069.741838196633
245,Trabalho Comércio,2549.901267775008
245,Trabalho Serviços,11037.638439811239
245,Educação,8710.022190270345
245,Compras,1377.0321269430774
245,Saúde,1336.173336899383
245,Lazer,254.70039165489746
245,Procurar Emprego,127.12131362503952
245,Assuntos Pessoais,1145.0662642629907
245,Refeição,1188.3897735101077
246,Trabalho Indústria,2749.7729556067366
246,Trabalho Comércio,5320.862068132918
246,Trabalho Serviços,11431.041942290663
246,Educação,23317.845138684646
246,Compras,405.069339078946
246,Saúde,2318.8498368955456
246,Lazer,242.63261976381904
246,Procurar Emprego,0
