COD_ZONA,RAZAO_VIAGEM_A_PE,QTD
226,Ponto/ Estação Distante,190.13083171734743
226,Condução Demora para Passar,464.0407037261857
226,Viagem Demorada,0
226,Condução Lotada,0
226,Atividade Física,2758.270341849227
226,Outros Motivos,0
227,Pequena Distância,16787.99130740888
227,Condução Cara,520.8989978825961
227,Ponto/ Estação Distante,0
227,Condução Demora para Passar,0
227,Viagem Demorada,0
227,Condução Lotada,0
227,Atividade Física,134.07299020965954
227,Outros Motivos,0
228,Pequena Distância,20944.45669984773
228,Condução Cara,0
228,Ponto/ Estação Distante,0
228,Condução Demora para Passar,0
228,Viagem Demorada,0
228,Condução Lotada,0
228,Atividade Física,0
228,Outros Motivos,807.8678360502236
229,Pequena Distância,85160.89499332999
229,Condução Cara,2296.404123705682
229,Ponto/ Estação Distante,3200.3875676147663
229,Condução Demora para Passar,904.9788589156171
229,Viagem Demorada,0
229,Condução Lotada,984.3876869234697
229,Atividade Física,1994.4354492972022
229,Outros Motivos,897.2684878963884
230,Pequena Distância,43111.925889611004
230,Condução Cara,0
230,Ponto/ Estação Distante,2365.464365631993
230,Condução Demora para Passar,857.1362149850722
230,Viagem Demorada,0
230,Condução Lotada,0
230,Atividade Física,303.02494451711215
230,Outros Motivos,0
231,Pequena Distância,15584.426480490654
231,Condução Cara,384.9572637335856
231,Ponto/ Estação Distante,0
231,Condução Demora para Passar,199.04208000764373
231,Viagem Demorada,0
231,Condução Lotada,0
231,Atividade Física,0
231,Outros Motivos,236.4937089476186
232,Pequena Distância,25877.37583998205
232,Condução Cara,2531.662920672748
232,Ponto/ Estação Distante,0
232,Condução Demora para Passar,199.04208000764373
232,Viagem Demorada,389.3278142534476
232,Condução Lotada,0
232,Atividade Física,263.6191663786847
232,Outros Motivos,0
233,Pequena Distância,34158.054796499135
233,Condução Cara,3639.146754839069
233,Ponto/ Estação Distante,0
233,Condução Demora para Passar,0
233,Viagem Demorada,0
233,Condução Lotada,0
233,Atividade Física,0
233,Outros Motivos,621.5909379628833
234,Pequena Distância,52511.19988639407
234,Condução Cara,0
234,Ponto/ Estação Distante,0
234,Condução Demora para Passar,0
234,Viagem Demorada,0
234,Condução Lotada,0
234,Atividade Física,903.3394342221193
234,Outros Motivos,0
235,Pequena Distância,36478.91987802892
235,Condução Cara,0
235,Ponto/ Estação Distante,0
235,Condução Demora para Passar,0
235,Viagem Demorada,0
235,Condução Lotada,0
235,Atividade Física,1192.3998937190806
235,Outros Motivos,0
236,Pequena Distância,13289.447296281061
236,Condução Cara,112.34123153906015
236,Ponto/ Estação Distante,25.586479990086975
236,Condução Demora para Passar,0
236,Viagem Demorada,0
236,Condução Lotada,0
236,Atividade Física,41.00579825220458
236,Outros Motivos,346.6706712412547
237,Pequena Distância,8757.869733401405
237,Condução Cara,953.2135767635755
237,Ponto/ Estação Distante,0
237,Condução Demora para Passar,0
237,Viagem Demorada,46.731827641998336
237,Condução Lotada,0
237,Atividade Física,86.83327757315752
237,Outros Motivos,0
238,Pequena Distância,5841.413220778255
238,Condução Cara,1386.1346383412783
238,Ponto/ Estação Distante,0
238,Condução Demora para Passar,0
238,Viagem Demorada,46.731827641998336
238,Condução Lotada,0
238,Atividade Física,135.08831021747625
238,Outros Motivos,1471.4922838898199
239,Pequena Distância,12590.973111013585
239,Condução Cara,312.99911371293837
239,Ponto/ Estação Distante,85.77852983424948
239,Condução Demora para Passar,85.77852983424948
239,Viagem Demorada,0
239,Condução Lotada,0
239,Atividade Física,101.79305340728604
239,Outros Motivos,0
240,Pequena Distância,12336.178687213305
240,Condução Cara,686.5354412045654
240,Ponto/ Estação Distante,35.05534131019025
240,Condução Demora para Passar,0
240,Viagem Demorada,0
240,Condução Lotada,0
240,Atividade Física,176.09410846968083
240,Outros Motivos,0
241,Pequena Distância,5662.91638762729
241,Condução Cara,535.9627773219855
241,Ponto/ Estação Distante,25.586479990086975
241,Condução Demora para Passar,23.755672179599667
241,Viagem Demorada,0
241,Condução Lotada,0
241,Atividade Física,92.30452450272837
241,Outros Motivos,0
242,Pequena Distância,10363.901751326634
242,Condução Cara,2417.218215861134
242,Ponto/ Estação Distante,0
242,Condução Demora para Passar,647.2857062310393
242,Viagem Demorada,0
242,Condução Lotada,0
242,Atividade Física,0
242,Outros Motivos,0
243,Pequena Distância,32741.727208557408
243,Condução Cara,7459.328445194215
243,Ponto/ Estação Distante,336.82112560133714
243,Condução Demora para Passar,1170.0300267603577
243,Viagem Demorada,0
243,Condução Lotada,0
243,Atividade Física,486.9153941823955
243,Outros Motivos,567.7802777572387
244,Pequena Distância,25194.27274582063
244,Condução Cara,14566.539293570566
244,Ponto/ Estação Distante,743.2275547602999
244,Condução Demora para Passar,3057.2866875195455
244,Viagem Demorada,0
244,Condução Lotada,0
244,Atividade Física,2328.8306227466346
244,Outros Motivos,1498.7912385418413
245,Pequena Distância,12870.996476049266
245,Condução Cara,107.19526648117382
245,Ponto/ Estação Distante,0
245,Condução Demora para Passar,34.41556512793421
245,Viagem Demorada,0
245,Condução Lotada,0
245,Atividade Física,953.2135767635755
245,Outros Motivos,0
246,Pequena Distância,9618.748600263683
246,Condução Cara,0
246,Ponto/ Estação Distante,0
246,Condução Demora para Passar,0
246,Viagem Demorada,446.6532826693497
246,Condução Lotada,0
246,Atividade Física,139.77689105934732
246,Outros Motivos,0
247,Pequena Distância,65506.44572302586
247,Condução Cara,7543.450999507826
247,Ponto/ Estação Distante,0
247,Condução Demora para Passar,0
247,Viagem Demorada,0
247,Condução Lotada,0
247,Atividade Física,3223.2860929982753
247,Outros Motivos,1404.7487269088124
248,Pequena Distância,0
248,Condução Cara,0
248,Ponto/ Estação Distante,0
248,Condução Demora para Passar,0
248,Viagem Demorada,0
248,Condução Lotada,0
248,Atividade Física,108.10387759207396
248,Outros Motivos,0
249,Pequena Distância,19056.142166653768
249,Condução Cara,0
249,Ponto/ Estação Distante,500.0742183254202
249,Condução Demora para Passar,0
249,Viagem Demorada,461.6941681213327
249,Condução Lotada,0
249,Atividade Física,0
249,Outros Motivos,0
250,Pequena Distância,10743.489251783674
250,Condução Cara,216.00567341575155
250,Ponto/ Estação Distante,0
250,Condução Demora para Passar,745.1763786791159
250,Viagem Demorada,0
250,Condução Lotada,0
250,Atividade Física,243.1921878095502
250,Outros Motivos,0
251,Pequena Distância,6728.747840388709
251,Condução Cara,216.00567341575155
251,Ponto/ Estação Distante,0
251,Condução Demora para Passar,0
251,Viagem Demorada,0
251,Condução Lotada,0
251,Atividade Física,0
251,Outros Motivos,0
252,Pequena Distância,15333.18815599237
252,Condução Cara,595.8817316432695
252,Ponto/ Estação Distante,500.0742183254202
252,Condução Demora para Passar,745.1763786791159
252,Viagem Demorada,0
252,Condução Lotada,0
252,Atividade Física,486.9153941823955
252,Outros Motivos,0
253,Pequena Distância,2815.615525766183
253,Condução Cara,14.004241299308648
253,Ponto/ Estação Distante,0
253,Condução Demora para Passar,23.755672179599667
253,Viagem Demorada,0
253,Condução Lotada,12.538142427047946
253,Atividade Física,0
253,Outros Motivos,14.937345363410758
254,Pequena Distância,17245.574877695824
254,Condução Cara,14.004241299308648
254,Ponto/ Estação Distante,0
254,Condução Demora para Passar,12.538142427047946
254,Viagem Demorada,0
254,Condução Lotada,519.1309857733486
254,Atividade Física,0
254,Outros Motivos,73.17260518664726
255,Pequena Distância,36300.0180770371
255,Condução Cara,0
255,Ponto/ Estação Distante,0
255,Condução Demora para Passar,0
255,Viagem Demorada,0
255,Condução Lotada,0
255,Atividade Física,2130.22820993747
255,Outros Motivos,0
256,Pequena Distância,7654.855782092653
256,Condução Cara,0
256,Ponto/ Estação Distante,0
256,Condução Demora para Passar,260.8702704974478
256,Viagem Demorada,0
256,Condução Lotada,266.8778127273937
256,Atividade Física,260.8702704974478
256,Outros Motivos,0
257,Pequena Distância,15994.182263362423
257,Condução Cara,841.2192908572714
257,Ponto/ Estação Distante,0
257,Condução Demora para Passar,260.8702704974478
257,Viagem Demorada,0
257,Condução Lotada,0
257,Atividade Física,426.37812383226014
257,Outros Motivos,0
258,Pequena Distância,22360.184757047184
258,Condução Cara,0
258,Ponto/ Estação Distante,0
258,Condução Demora para Passar,0
258,Viagem Demorada,258.7510537181359
258,Condução Lotada,0
258,Atividade Física,823.9897468685253
258,Outros Motivos,0
259,Pequena Distância,18577.583049132627
259,Condução Cara,658.6120297459795
259,Ponto/ Estação Distante,0
259,Condução Demora para Passar,0
259,Viagem Demorada,0
259,Condução Lotada,0
259,Atividade Física,0
259,Outros Motivos,0
260,Pequena Distância,21985.43574716505
260,Condução Cara,1566.841932864882
260,Ponto/ Estação Distante,0
260,Condução Demora para Passar,674.7714415504163
260,Viagem Demorada,258.7510537181359
260,Condução Lotada,0
260,Atividade Física,0
260,Outros Motivos,316.56229643291283
261,Pequena Distância,21203.954944965226
261,Condução Cara,406.85213014925415
261,Ponto/ Estação Distante,0
261,Condução Demora para Passar,0
261,Viagem Demorada,0
261,Condução Lotada,165.7652788530019
261,Atividade Física,0
261,Outros Motivos,249.9489715470854
262,Pequena Distância,38809.20088481695
262,Condução Cara,2140.7170734647034
262,Ponto/ Estação Distante,0
262,Condução Demora para Passar,0
262,Viagem Demorada,0
262,Condução Lotada,0
262,Atividade Física,0
262,Outros Motivos,1584.3323073451147
263,Pequena Distância,41734.94752358007
263,Condução Cara,472.536353176513
263,Ponto/ Estação Distante,3977.6374522935103
263,Condução Demora para Passar,365.57323256179615
263,Viagem Demorada,365.57323256179615
263,Condução Lotada,0
263,Atividade Física,1164.6700036415255
263,Outros Motivos,1164.6700036415255
264,Pequena Distância,31629.825967323017
264,Condução Cara,573.2423389011423
264,Ponto/ Estação Distante,0
264,Condução Demora para Passar,317.75671251560817
264,Viagem Demorada,0
264,Condução Lotada,0
264,Atividade Física,552.6796258756461
264,Outros Motivos,1204.024677647076
265,Pequena Distância,36529.096515438876
265,Condução Cara,606.3123786526526
265,Ponto/ Estação Distante,0
265,Condução Demora para Passar,343.0507906880651
265,Viagem Demorada,0
265,Condução Lotada,0
265,Atividade Física,0
265,Outros Motivos,443.7876163332534
266,Pequena Distância,7581.17524420059
266,Condução Cara,0
266,Ponto/ Estação Distante,0
266,Condução Demora para Passar,0
266,Viagem Demorada,0
266,Condução Lotada,0
266,Atividade Física,0
266,Outros Motivos,0
267,Pequena Distância,18180.500125781284
267,Condução Cara,0
267,Ponto/ Estação Distante,0
267,Condução Demora para Passar,317.75671251560817
267,Viagem Demorada,0
267,Condução Lotada,0
267,Atividade Física,152.7587144114023
267,Outros Motivos,131.98359787228625
268,Pequena Distância,6888.239786565447
268,Condução Cara,296.48464956420554
268,Ponto/ Estação Distante,0
268,Condução Demora para Passar,408.19049239642317
268,Viagem Demorada,0
268,Condução Lotada,0
268,Atividade Física,36.49898344442361
268,Outros Motivos,142.57557583039835
269,Pequena Distância,13129.278333924733
269,Condução Cara,0
269,Ponto/ Estação Distante,946.5000355348108
269,Condução Demora para Passar,408.19049239642317
269,Viagem Demorada,0
269,Condução Lotada,0
269,Atividade Física,1116.8102905419673
269,Outros Motivos,0
270,Pequena Distância,5261.276792165695
270,Condução Cara,0
270,Ponto/ Estação Distante,0
270,Condução Demora para Passar,0
270,Viagem Demorada,0
270,Condução Lotada,0
270,Atividade Física,0
270,Outros Motivos,0
271,Pequena Distância,870.5048045367773
271,Condução Cara,0
271,Ponto/ Estação Distante,0
271,Condução Demora para Passar,0
271,Viagem Demorada,0
271,Condução Lotada,0
271,Atividade Física,138.58657475744064
271,Outros Motivos,293.0742970970576
272,Pequena Distância,6630.849776005292
272,Condução Cara,0
272,Ponto/ Estação Distante,0
272,Condução Demora para Passar,183.5863567237721
272,Viagem Demorada,106.1307125045862
272,Condução Lotada,0
272,Atividade Física,135.68092866223884
272,Outros Motivos,1277.697496041235
273,Pequena Distância,28113.10677161072
273,Condução Cara,1290.4119996787135
273,Ponto/ Estação Distante,0
273,Condução Demora para Passar,0
273,Viagem Demorada,106.1307125045862
273,Condução Lotada,0
273,Atividade Física,2891.1844678872944
273,Outros Motivos,1277.697496041235
274,Pequena Distância,39121.12442950858
274,Condução Cara,1290.4119996787135
274,Ponto/ Estação Distante,0
274,Condução Demora para Passar,1532.2597712770869
274,Viagem Demorada,0
274,Condução Lotada,0
274,Atividade Física,0
274,Outros Motivos,461.6941681213327
275,Pequena Distância,34386.151302150996
275,Condução Cara,0
275,Ponto/ Estação Distante,0
275,Condução Demora para Passar,183.5863567237721
275,Viagem Demorada,0
275,Condução Lotada,0
275,Atividade Física,337.87421096479795
275,Outros Motivos,810.4463276189507
276,Pequena Distância,42560.68658212261
276,Condução Cara,0
276,Ponto/ Estação Distante,0
276,Condução Demora para Passar,0
276,Viagem Demorada,0
276,Condução Lotada,0
276,Atividade Física,0
276,Outros Motivos,461.6941681213327
277,Pequena Distância,40185.141901115436
277,Condução Cara,2173.0915589973547
277,Ponto/ Estação Distante,0
277,Condução Demora para Passar,372.53788025518753
277,Viagem Demorada,0
277,Condução Lotada,0
277,Atividade Física,0
277,Outros Motivos,366.6947714952013
278,Pequena Distância,90053.77504134236
278,Condução Cara,1674.54130883017
278,Ponto/ Estação Distante,0
278,Condução Demora para Passar,593.4204135518173
278,Viagem Demorada,0
278,Condução Lotada,0
278,Atividade Física,394.90158786995624
278,Outros Motivos,236.7783608495117
279,Pequena Distância,39308.53156081439
279,Condução Cara,3241.95329441951
279,Ponto/ Estação Distante,0
279,Condução Demora para Passar,0
279,Viagem Demorada,0
279,Condução Lotada,0
279,Atividade Física,1309.7141760180466
279,Outros Motivos,299.3353310868852
280,Pequena Distância,11455.7975860495
280,Condução Cara,900.4367730599283
280,Ponto/ Estação Distante,0
280,Condução Demora para Passar,0
280,Viagem Demorada,0
280,Condução Lotada,0
280,Atividade Física,755.19837660241285
280,Outros Motivos,142.57557583039835
281,Pequena Distância,13997.406960867038
281,Condução Cara,1184.7047636098687
281,Ponto/ Estação Distante,0
281,Condução Demora para Passar,963.9719360182223
281,Viagem Demorada,0
281,Condução Lotada,0
281,Atividade Física,0
281,Outros Motivos,0
282,Pequena Distância,22807.566910751033
282,Condução Cara,0
282,Ponto/ Estação Distante,0
282,Condução Demora para Passar,433.22315871163227
282,Viagem Demorada,0
282,Condução Lotada,0
282,Atividade Física,180.98648102460743
282,Outros Motivos,366.6947714952013
283,Pequena Distância,5086.693552099556
283,Condução Cara,0
283,Ponto/ Estação Distante,0
283,Condução Demora para Passar,0
283,Viagem Demorada,0
283,Condução Lotada,0
283,Atividade Física,0
283,Outros Motivos,299.3353310868852
284,Pequena Distância,25836.17970884714
284,Condução Cara,0
284,Ponto/ Estação Distante,0
284,Condução Demora para Passar,0
284,Viagem Demorada,0
284,Condução Lotada,0
284,Atividade Física,0
284,Outros Motivos,0
285,Pequena Distância,67698.90780912498
285,Condução Cara,3194.951570115896
285,Ponto/ Estação Distante,0
285,Condução Demora para Passar,710.7190785169311
285,Viagem Demorada,1075.7769029742751
285,Condução Lotada,0
285,Atividade Física,1469.5096356609038
285,Outros Motivos,726.614906069813
286,Pequena Distância,4825.108302302366
286,Condução Cara,0
286,Ponto/ Estação Distante,0
286,Condução Demora para Passar,0
286,Viagem Demorada,0
286,Condução Lotada,0
286,Atividade Física,173.87021288293974
286,Outros Motivos,0
287,Pequena Distância,10891.855771883607
287,Condução Cara,0
287,Ponto/ Estação Distante,0
287,Condução Demora para Passar,0
287,Viagem Demorada,0
287,Condução Lotada,0
287,Atividade Física,3105.3136767121814
287,Outros Motivos,2919.687154789994
288,Pequena Distância,11432.24533290458
288,Condução Cara,608.4413215319641
288,Ponto/ Estação Distante,0
288,Condução Demora para Passar,0
288,Viagem Demorada,0
288,Condução Lotada,0
288,Atividade Física,0
288,Outros Motivos,0
289,Pequena Distância,29797.04041457198
289,Condução Cara,304.2206607659821
289,Ponto/ Estação Distante,0
289,Condução Demora para Passar,0
289,Viagem Demorada,0
289,Condução Lotada,0
289,Atividade Física,1081.5521157362434
289,Outros Motivos,304.7420927750992
290,Pequena Distância,38359.28915399815
290,Condução Cara,0
290,Ponto/ Estação Distante,0
290,Condução Demora para Passar,0
290,Viagem Demorada,0
290,Condução Lotada,0
290,Atividade Física,0
290,Outros Motivos,0
291,Pequena Distância,33433.103890005164
291,Condução Cara,785.1447260064685
291,Ponto/ Estação Distante,0
291,Condução Demora para Passar,0
291,Viagem Demorada,0
291,Condução Lotada,323.273582465981
291,Atividade Física,0
291,Outros Motivos,0
292,Pequena Distância,33281.52307562173
292,Condução Cara,0
292,Ponto/ Estação Distante,0
292,Condução Demora para Passar,0
292,Viagem Demorada,0
292,Condução Lotada,0
292,Atividade Física,1062.9646654822534
292,Outros Motivos,233.04373473689267
293,Pequena Distância,42841.20446568507
293,Condução Cara,6044.732081622608
293,Ponto/ Estação Distante,1313.4384179580131
293,Condução Demora para Passar,0
293,Viagem Demorada,0
293,Condução Lotada,323.273582465981
293,Atividade Física,539.8428854829851
293,Outros Motivos,0
294,Pequena Distância,84813.24374645088
294,Condução Cara,0
294,Ponto/ Estação Distante,0
294,Condução Demora para Passar,0
294,Viagem Demorada,0
294,Condução Lotada,0
294,Atividade Física,0
294,Outros Motivos,0
295,Pequena Distância,54387.20587207353
295,Condução Cara,822.9882620957516
295,Ponto/ Estação Distante,0
295,Condução Demora para Passar,0
295,Viagem Demorada,0
295,Condução Lotada,1404.863382626314
295,Atividade Física,678.952732896398
295,Outros Motivos,0
296,Pequena Distância,385.75298812384574
296,Condução Cara,0
296,Ponto/ Estação Distante,0
296,Condução Demora para Passar,0
296,Viagem Demorada,0
296,Condução Lotada,0
296,Atividade Física,0
296,Outros Motivos,0
297,Pequena Distância,536.3794726701686
297,Condução Cara,0
297,Ponto/ Estação Distante,0
297,Condução Demora para Passar,0
297,Viagem Demorada,0
297,Condução Lotada,0
297,Atividade Física,0
297,Outros Motivos,0
298,Pequena Distância,88253.1022445773
298,Condução Cara,785.1447260064685
298,Ponto/ Estação Distante,0
298,Condução Demora para Passar,0
298,Viagem Demorada,0
298,Condução Lotada,0
298,Atividade Física,0
298,Outros Motivos,0
299,Pequena Distância,2430.7945605551463
299,Condução Cara,0
299,Ponto/ Estação Distante,0
299,Condução Demora para Passar,0
299,Viagem Demorada,0
299,Condução Lotada,0
299,Atividade Física,0
299,Outros Motivos,0
300,Pequena Distância,58500.286543540446
300,Condução Cara,0
300,Ponto/ Estação Distante,0
300,Condução Demora para Passar,570.6954625206322
300,Viagem Demorada,0
300,Condução Lotada,0
300,Atividade Física,52.839543930976454
300,Outros Motivos,1615.543610656649
301,Pequena Distância,4431.437444504781
301,Condução Cara,0
301,Ponto/ Estação Distante,0
301,Condução Demora para Passar,0
301,Viagem Demorada,0
301,Condução Lotada,0
301,Atividade Física,0
301,Outros Motivos,0
302,Pequena Distância,15605.824243829633
302,Condução Cara,709.0895834450895
302,Ponto/ Estação Distante,0
302,Condução Demora para Passar,0
302,Viagem Demorada,0
302,Condução Lotada,0
302,Atividade Física,0
302,Outros Motivos,0
303,Pequena Distância,14744.786769708442
303,Condução Cara,200.41355278529593
303,Ponto/ Estação Distante,0
303,Condução Demora para Passar,0
303,Viagem Demorada,0
303,Condução Lotada,0
303,Atividade Física,570.6954625206322
303,Outros Motivos,0
304,Pequena Distância,63689.04802576171
304,Condução Cara,0
304,Ponto/ Estação Distante,177.45030505357673
304,Condução Demora para Passar,0
304,Viagem Demorada,330.0994128916799
304,Condução Lotada,0
304,Atividade Física,0
304,Outros Motivos,0
305,Pequena Distância,85711.22287159566
305,Condução Cara,1822.236458877992
305,Ponto/ Estação Distante,0
305,Condução Demora para Passar,570.4747073516812
305,Viagem Demorada,330.0994128916799
305,Condução Lotada,0
305,Atividade Física,606.1356554458562
305,Outros Motivos,0
306,Pequena Distância,44363.72323770896
306,Condução Cara,1563.2467208868825
306,Ponto/ Estação Distante,0
306,Condução Demora para Passar,570.4747073516812
306,Viagem Demorada,0
306,Condução Lotada,0
306,Atividade Física,202.04521848195208
306,Outros Motivos,0
307,Pequena Distância,42210.39733077988
307,Condução Cara,1559.9908653325106
307,Ponto/ Estação Distante,5452.28732656979
307,Condução Demora para Passar,895.0952459569924
307,Viagem Demorada,0
307,Condução Lotada,0
307,Atividade Física,0
307,Outros Motivos,0
308,Pequena Distância,28825.520936831366
308,Condução Cara,1136.4876312174374
308,Ponto/ Estação Distante,0
308,Condução Demora para Passar,2189.033544454018
308,Viagem Demorada,0
308,Condução Lotada,0
308,Atividade Física,0
308,Outros Motivos,0
309,Pequena Distância,23348.030750304573
309,Condução Cara,381.8170510100821
309,Ponto/ Estação Distante,0
309,Condução Demora para Passar,0
309,Viagem Demorada,0
309,Condução Lotada,0
309,Atividade Física,0
309,Outros Motivos,0
310,Pequena Distância,9209.304603606217
310,Condução Cara,258.98973799110956
310,Ponto/ Estação Distante,0
310,Condução Demora para Passar,0
310,Viagem Demorada,0
310,Condução Lotada,0
310,Atividade Física,0
310,Outros Motivos,740.4108885693197
311,Pequena Distância,53633.66380305529
311,Condução Cara,0
311,Ponto/ Estação Distante,0
311,Condução Demora para Passar,0
311,Viagem Demorada,0
311,Condução Lotada,0
311,Atividade Física,0
311,Outros Motivos,740.4108885693197
312,Pequena Distância,26524.116744366667
312,Condução Cara,0
312,Ponto/ Estação Distante,0
312,Condução Demora para Passar,0
312,Viagem Demorada,0
312,Condução Lotada,0
312,Atividade Física,0
312,Outros Motivos,0
313,Pequena Distância,15930.85402917919
313,Condução Cara,1735.7755326506297
313,Ponto/ Estação Distante,0
313,Condução Demora para Passar,0
313,Viagem Demorada,0
313,Condução Lotada,0
313,Atividade Física,0
313,Outros Motivos,0
314,Pequena Distância,67505.04348900491
314,Condução Cara,229.12131248613852
314,Ponto/ Estação Distante,0
314,Condução Demora para Passar,1316.6953798761401
314,Viagem Demorada,0
314,Condução Lotada,0
314,Atividade Física,0
314,Outros Motivos,0
315,Pequena Distância,72070.26737900924
315,Condução Cara,2171.0743028034863
315,Ponto/ Estação Distante,370.5890113604266
315,Condução Demora para Passar,1316.6953798761401
315,Viagem Demorada,0
315,Condução Lotada,0
315,Atividade Física,844.661981115383
315,Outros Motivos,323.1870351176115
316,Pequena Distância,4208.1470381662775
316,Condução Cara,274.4069315650709
316,Ponto/ Estação Distante,0
316,Condução Demora para Passar,0
316,Viagem Demorada,0
316,Condução Lotada,0
316,Atividade Física,0
316,Outros Motivos,0
317,Pequena Distância,732.3841158436896
317,Condução Cara,0
317,Ponto/ Estação Distante,0
317,Condução Demora para Passar,14.96608382494715
317,Viagem Demorada,0
317,Condução Lotada,0
317,Atividade Física,14.745017671598152
317,Outros Motivos,0
318,Pequena Distância,10787.768889264264
318,Condução Cara,189.94653922719363
318,Ponto/ Estação Distante,0
318,Condução Demora para Passar,0
318,Viagem Demorada,0
318,Condução Lotada,0
318,Atividade Física,0
318,Outros Motivos,0
319,Pequena Distância,4527.141798407073
319,Condução Cara,214.5812862897457
319,Ponto/ Estação Distante,0
319,Condução Demora para Passar,0
319,Viagem Demorada,0
319,Condução Lotada,0
319,Atividade Física,288.8191554074985
319,Outros Motivos,0
320,Pequena Distância,46216.90417209159
320,Condução Cara,1693.3353232812228
320,Ponto/ Estação Distante,0
320,Condução Demora para Passar,274.4069315650709
320,Viagem Demorada,274.4069315650709
320,Condução Lotada,0
320,Atividade Física,1197.872558846664
320,Outros Motivos,1328.144424181386
321,Pequena Distância,22920.589046820605
321,Condução Cara,685.1734631098685
321,Ponto/ Estação Distante,0
321,Condução Demora para Passar,274.4069315650709
321,Viagem Demorada,0
321,Condução Lotada,0
321,Atividade Física,664.2831582163135
321,Outros Motivos,779.3305610512443
322,Pequena Distância,13874.678016713158
322,Condução Cara,274.4069315650709
322,Ponto/ Estação Distante,354.90061010715345
322,Condução Demora para Passar,177.45030505357673
322,Viagem Demorada,0
322,Condução Lotada,0
322,Atividade Física,950.2345255227616
322,Outros Motivos,0
323,Pequena Distância,30003.898716244537
323,Condução Cara,0
323,Ponto/ Estação Distante,0
323,Condução Demora para Passar,0
323,Viagem Demorada,0
323,Condução Lotada,0
323,Atividade Física,0
323,Outros Motivos,0
324,Pequena Distância,28986.282566189362
324,Condução Cara,0
324,Ponto/ Estação Distante,0
324,Condução Demora para Passar,0
324,Viagem Demorada,0
324,Condução Lotada,0
324,Atividade Física,0
324,Outros Motivos,0
325,Pequena Distância,31013.134699541675
325,Condução Cara,0
325,Ponto/ Estação Distante,116.66791801954955
325,Condução Demora para Passar,0
325,Viagem Demorada,0
325,Condução Lotada,0
325,Atividade Física,0
325,Outros Motivos,0
326,Pequena Distância,11959.207310576561
326,Condução Cara,0
326,Ponto/ Estação Distante,0
326,Condução Demora para Passar,0
326,Viagem Demorada,0
326,Condução Lotada,0
326,Atividade Física,0
326,Outros Motivos,0
327,Pequena Distância,6985.202759973335
327,Condução Cara,352.97303576891665
327,Ponto/ Estação Distante,0
327,Condução Demora para Passar,0
327,Viagem Demorada,274.4069315650709
327,Condução Lotada,0
327,Atividade Física,196.4889960337423
327,Outros Motivos,137.19891534828744
328,Pequena Distância,7807.363684400122
328,Condução Cara,465.7275420619099
328,Ponto/ Estação Distante,0
328,Condução Demora para Passar,0
328,Viagem Demorada,0
328,Condução Lotada,0
328,Atividade Física,208.40750897209983
328,Outros Motivos,0
329,Pequena Distância,12727.40151214136
329,Condução Cara,3246.026519916928
329,Ponto/ Estação Distante,0
329,Condução Demora para Passar,0
329,Viagem Demorada,0
329,Condução Lotada,0
329,Atividade Física,582.7632501205185
329,Outros Motivos,238.78124911852714
330,Pequena Distância,13938.055311065576
330,Condução Cara,0
330,Ponto/ Estação Distante,0
330,Condução Demora para Passar,0
330,Viagem Demorada,0
330,Condução Lotada,0
330,Atividade Física,0
330,Outros Motivos,0
331,Pequena Distância,17027.3327609067
331,Condução Cara,373.16737358216784
331,Ponto/ Estação Distante,0
331,Condução Demora para Passar,0
331,Viagem Demorada,0
331,Condução Lotada,0
331,Atividade Física,0
331,Outros Motivos,0
332,Pequena Distância,32395.472250845953
332,Condução Cara,829.5025794059761
332,Ponto/ Estação Distante,1389.9049173702053
332,Condução Demora para Passar,0
332,Viagem Demorada,0
332,Condução Lotada,0
332,Atividade Física,1165.547609771862
332,Outros Motivos,0
333,Pequena Distância,8660.617775281515
333,Condução Cara,0
333,Ponto/ Estação Distante,0
333,Condução Demora para Passar,0
333,Viagem Demorada,0
333,Condução Lotada,0
333,Atividade Física,0
333,Outros Motivos,0
334,Pequena Distância,15688.215872833693
334,Condução Cara,697.7153913668977
334,Ponto/ Estação Distante,0
334,Condução Demora para Passar,0
334,Viagem Demorada,0
334,Condução Lotada,0
334,Atividade Física,1501.8288767627273
334,Outros Motivos,0
335,Pequena Distância,23171.88559975181
335,Condução Cara,330.7032295193934
335,Ponto/ Estação Distante,0
335,Condução Demora para Passar,357.35401762413204
335,Viagem Demorada,0
335,Condução Lotada,0
335,Atividade Física,0
335,Outros Motivos,0
336,Pequena Distância,13538.267044162918
336,Condução Cara,0
336,Ponto/ Estação Distante,0
336,Condução Demora para Passar,357.35401762413204
336,Viagem Demorada,0
336,Condução Lotada,0
336,Atividade Física,308.2437656798295
336,Outros Motivos,0
337,Pequena Distância,9052.642424088135
337,Condução Cara,166.4255393191544
337,Ponto/ Estação Distante,0
337,Condução Demora para Passar,0
337,Viagem Demorada,0
337,Condução Lotada,0
337,Atividade Física,0
337,Outros Motivos,0
338,Pequena Distância,20679.31778397465
338,Condução Cara,777.6082298432395
338,Ponto/ Estação Distante,0
338,Condução Demora para Passar,0
338,Viagem Demorada,0
338,Condução Lotada,0
338,Atividade Física,0
338,Outros Motivos,207.37982278242927
339,Pequena Distância,6388.039797273836
339,Condução Cara,0
339,Ponto/ Estação Distante,0
339,Condução Demora para Passar,0
339,Viagem Demorada,0
