COD_ZONA,GRAU_INSTRUCAO,QTD
200,Fundamental I Completo/ Fundamental II Incompleto,5853.4015841110195
200,Fundamental II Completo/ Médio Incompleto,6942.943506008296
200,Médio Completo/ Superior Incompleto,10469.818335874754
200,Superior Completo,1643.572118490581
201,Não Alfabetizado/ Fundamental I Incompleto,16837.614152986913
201,Fundamental I Completo/ Fundamental II Incompleto,8395.138619075316
201,Fundamental II Completo/ Médio Incompleto,16663.16733603453
201,Médio Completo/ Superior Incompleto,28100.84162411583
201,Superior Completo,4670.2435149956455
202,Não Alfabetizado/ Fundamental I Incompleto,15803.508514460393
202,Fundamental I Completo/ Fundamental II Incompleto,12813.356194514132
202,Fundamental II Completo/ Médio Incompleto,8083.61276555322
202,Médio Completo/ Superior Incompleto,35466.79142954322
202,Superior Completo,5462.724051564071
203,Não Alfabetizado/ Fundamental I Incompleto,15194.380815755818
203,Fundamental I Completo/ Fundamental II Incompleto,9143.335506950989
203,Fundamental II Completo/ Médio Incompleto,9184.86662636602
203,Médio Completo/ Superior Incompleto,18261.631903804828
203,Superior Completo,5272.797786965416
204,Não Alfabetizado/ Fundamental I Incompleto,31105.33850887652
204,Fundamental I Completo/ Fundamental II Incompleto,21155.021400222602
204,Fundamental II Completo/ Médio Incompleto,23096.81792016486
204,Médio Completo/ Superior Incompleto,38525.38375609444
204,Superior Completo,1196.4268753624121
205,Não Alfabetizado/ Fundamental I Incompleto,22339.019492457868
205,Fundamental I Completo/ Fundamental II Incompleto,25527.633770403554
205,Fundamental II Completo/ Médio Incompleto,16087.064047920183
205,Médio Completo/ Superior Incompleto,35313.675524689585
205,Superior Completo,8125.625474176274
206,Não Alfabetizado/ Fundamental I Incompleto,12425.587531017074
206,Fundamental I Completo/ Fundamental II Incompleto,3712.0784699459177
206,Fundamental II Completo/ Médio Incompleto,7320.173270149904
206,Médio Completo/ Superior Incompleto,18570.282100691642
206,Superior Completo,3886.874742245728
207,Não Alfabetizado/ Fundamental I Incompleto,18550.16457906191
207,Fundamental I Completo/ Fundamental II Incompleto,17558.034034791126
207,Fundamental II Completo/ Médio Incompleto,11896.782019208755
207,Médio Completo/ Superior Incompleto,24502.58219675579
207,Superior Completo,6518.448216651261
208,Não Alfabetizado/ Fundamental I Incompleto,9831.537507239396
208,Fundamental I Completo/ Fundamental II Incompleto,11750.228217284857
208,Fundamental II Completo/ Médio Incompleto,6882.813058916671
208,Médio Completo/ Superior Incompleto,4649.084600969699
208,Superior Completo,9405.3400407894
209,Não Alfabetizado/ Fundamental I Incompleto,6152.413854590707
209,Fundamental I Completo/ Fundamental II Incompleto,8380.41818707154
209,Fundamental II Completo/ Médio Incompleto,7291.506576677869
209,Médio Completo/ Superior Incompleto,13777.671637759377
209,Superior Completo,6589.986950006459
210,Não Alfabetizado/ Fundamental I Incompleto,4793.9364284514395
210,Fundamental I Completo/ Fundamental II Incompleto,5406.534463961327
210,Fundamental II Completo/ Médio Incompleto,2648.1101230918466
210,Médio Completo/ Superior Incompleto,9204.849622758957
210,Superior Completo,10116.571458680291
211,Não Alfabetizado/ Fundamental I Incompleto,9537.334235589742
211,Fundamental I Completo/ Fundamental II Incompleto,11855.24696156044
211,Fundamental II Completo/ Médio Incompleto,9473.756131238095
211,Médio Completo/ Superior Incompleto,26069.48641305495
211,Superior Completo,5226.164329553112
212,Não Alfabetizado/ Fundamental I Incompleto,12393.550509513825
212,Fundamental I Completo/ Fundamental II Incompleto,7938.570573868952
212,Fundamental II Completo/ Médio Incompleto,4708.433220872781
212,Médio Completo/ Superior Incompleto,11049.891029911529
212,Superior Completo,5931.55494013973
213,Não Alfabetizado/ Fundamental I Incompleto,10477.590831276928
213,Fundamental I Completo/ Fundamental II Incompleto,5830.302574361542
213,Fundamental II Completo/ Médio Incompleto,7517.53781869616
213,Médio Completo/ Superior Incompleto,15199.805820007714
213,Superior Completo,5532.751815700005
214,Não Alfabetizado/ Fundamental I Incompleto,3859.9636098163896
214,Fundamental I Completo/ Fundamental II Incompleto,4724.968465374105
214,Fundamental II Completo/ Médio Incompleto,3076.9272172313867
214,Médio Completo/ Superior Incompleto,11075.526686506842
214,Superior Completo,3294.6106852784387
215,Não Alfabetizado/ Fundamental I Incompleto,8997.28122399525
215,Fundamental I Completo/ Fundamental II Incompleto,5875.286929644259
215,Fundamental II Completo/ Médio Incompleto,1952.7642505272713
215,Médio Completo/ Superior Incompleto,15278.903447417895
215,Superior Completo,7090.758198422123
216,Não Alfabetizado/ Fundamental I Incompleto,7636.091349215157
216,Fundamental I Completo/ Fundamental II Incompleto,6861.644895202604
216,Fundamental II Completo/ Médio Incompleto,3418.456154069938
216,Médio Completo/ Superior Incompleto,16531.90895448475
216,Superior Completo,5839.896165214825
217,Não Alfabetizado/ Fundamental I Incompleto,6223.961002494625
217,Fundamental I Completo/ Fundamental II Incompleto,4188.349258242068
217,Fundamental II Completo/ Médio Incompleto,6145.136427826912
217,Médio Completo/ Superior Incompleto,11127.196273014853
217,Superior Completo,5396.361365143749
218,Não Alfabetizado/ Fundamental I Incompleto,13911.283196342307
218,Fundamental I Completo/ Fundamental II Incompleto,11024.326284897219
218,Fundamental II Completo/ Médio Incompleto,5016.0001854873635
218,Médio Completo/ Superior Incompleto,28386.975775712748
218,Superior Completo,9995.40973955365
219,Não Alfabetizado/ Fundamental I Incompleto,15043.53108372344
219,Fundamental I Completo/ Fundamental II Incompleto,9002.298384479896
219,Fundamental II Completo/ Médio Incompleto,8402.121862994429
219,Médio Completo/ Superior Incompleto,16771.402795448554
219,Superior Completo,5255.6475048903085
220,Não Alfabetizado/ Fundamental I Incompleto,11003.66455508489
220,Fundamental I Completo/ Fundamental II Incompleto,3544.5945351227247
220,Fundamental II Completo/ Médio Incompleto,6262.039173000113
220,Médio Completo/ Superior Incompleto,11946.304106405565
220,Superior Completo,1753.3981870827954
221,Não Alfabetizado/ Fundamental I Incompleto,14994.23561117925
221,Fundamental I Completo/ Fundamental II Incompleto,4645.399212609884
221,Fundamental II Completo/ Médio Incompleto,4975.243633477274
221,Médio Completo/ Superior Incompleto,12514.210327427247
221,Superior Completo,7286.905334847906
222,Não Alfabetizado/ Fundamental I Incompleto,12825.477085321101
222,Fundamental I Completo/ Fundamental II Incompleto,4228.586427087405
222,Fundamental II Completo/ Médio Incompleto,6193.309569037701
222,Médio Completo/ Superior Incompleto,17302.502350365747
222,Superior Completo,3962.118932704177
223,Não Alfabetizado/ Fundamental I Incompleto,8231.13213780713
223,Fundamental I Completo/ Fundamental II Incompleto,4920.970822378507
223,Fundamental II Completo/ Médio Incompleto,3714.3905739077104
223,Médio Completo/ Superior Incompleto,7952.762497982326
223,Superior Completo,1672.7386680129755
224,Não Alfabetizado/ Fundamental I Incompleto,0
224,Fundamental I Completo/ Fundamental II Incompleto,0
224,Fundamental II Completo/ Médio Incompleto,0
224,Médio Completo/ Superior Incompleto,0
224,Superior Completo,0
225,Não Alfabetizado/ Fundamental I Incompleto,7917.293527589332
225,Fundamental I Completo/ Fundamental II Incompleto,5626.6651945909325
225,Fundamental II Completo/ Médio Incompleto,5328.597491283678
225,Médio Completo/ Superior Incompleto,11761.802596301684
225,Superior Completo,1183.642043618554
226,Não Alfabetizado/ Fundamental I Incompleto,19015.34623063637
226,Fundamental I Completo/ Fundamental II Incompleto,12539.823029784671
226,Fundamental II Completo/ Médio Incompleto,15183.792499737081
226,Médio Completo/ Superior Incompleto,44982.32884860657
226,Superior Completo,10556.724478253747
227,Não Alfabetizado/ Fundamental I Incompleto,19912.18094190428
227,Fundamental I Completo/ Fundamental II Incompleto,12271.506773593912
227,Fundamental II Completo/ Médio Incompleto,11226.387052474765
227,Médio Completo/ Superior Incompleto,16904.857579178755
227,Superior Completo,3654.061481720095
228,Não Alfabetizado/ Fundamental I Incompleto,9990.891298145665
228,Fundamental I Completo/ Fundamental II Incompleto,9291.254950657294
228,Fundamental II Completo/ Médio Incompleto,7671.507264796829
228,Médio Completo/ Superior Incompleto,15087.78703072217
228,Superior Completo,2278.574923040395
229,Não Alfabetizado/ Fundamental I Incompleto,45823.09145967724
229,Fundamental I Completo/ Fundamental II Incompleto,32241.934975960896
229,Fundamental II Completo/ Médio Incompleto,19522.099132199986
229,Médio Completo/ Superior Incompleto,45395.6676843501
229,Superior Completo,9883.203283844134
230,Não Alfabetizado/ Fundamental I Incompleto,19636.067781269223
230,Fundamental I Completo/ Fundamental II Incompleto,13044.104792623077
230,Fundamental II Completo/ Médio Incompleto,14247.0543643846
230,Médio Completo/ Superior Incompleto,23544.221205253823
230,Superior Completo,6650.5703474461525
231,Não Alfabetizado/ Fundamental I Incompleto,6856.6725571973875
231,Fundamental I Completo/ Fundamental II Incompleto,6423.751780934225
231,Fundamental II Completo/ Médio Incompleto,5075.677011809223
231,Médio Completo/ Superior Incompleto,16132.569667302663
231,Superior Completo,809.3308528421071
232,Não Alfabetizado/ Fundamental I Incompleto,10378.118170586144
232,Fundamental I Completo/ Fundamental II Incompleto,7508.031746464929
232,Fundamental II Completo/ Médio Incompleto,5436.028475138092
232,Médio Completo/ Superior Incompleto,15634.197496993927
232,Superior Completo,3257.629182089609
233,Não Alfabetizado/ Fundamental I Incompleto,15059.644950378219
233,Fundamental I Completo/ Fundamental II Incompleto,12919.559841538477
233,Fundamental II Completo/ Médio Incompleto,11323.259042737187
233,Médio Completo/ Superior Incompleto,24806.226011519266
233,Superior Completo,3152.321910429491
234,Não Alfabetizado/ Fundamental I Incompleto,15815.525430305584
234,Fundamental I Completo/ Fundamental II Incompleto,9387.263330769012
234,Fundamental II Completo/ Médio Incompleto,16779.7996014208
234,Médio Completo/ Superior Incompleto,26244.938101318145
234,Superior Completo,2598.467342881084
235,Não Alfabetizado/ Fundamental I Incompleto,19965.57098406192
235,Fundamental I Completo/ Fundamental II Incompleto,18640.654026705197
235,Fundamental II Completo/ Médio Incompleto,10190.988772604767
235,Médio Completo/ Superior Incompleto,31686.00916766962
235,Superior Completo,4925.792777549581
236,Não Alfabetizado/ Fundamental I Incompleto,1800.0097800217382
236,Fundamental I Completo/ Fundamental II Incompleto,1264.414371435326
236,Fundamental II Completo/ Médio Incompleto,794.2424291222823
236,Médio Completo/ Superior Incompleto,3323.366416773912
236,Superior Completo,4874.967714689137
237,Não Alfabetizado/ Fundamental I Incompleto,721.5615845550028
237,Fundamental I Completo/ Fundamental II Incompleto,786.6731102448404
237,Fundamental II Completo/ Médio Incompleto,961.1131909200016
237,Médio Completo/ Superior Incompleto,2759.623804136133
237,Superior Completo,2946.027678043558
238,Não Alfabetizado/ Fundamental I Incompleto,3645.8991740407537
238,Fundamental I Completo/ Fundamental II Incompleto,2189.236968460815
238,Fundamental II Completo/ Médio Incompleto,1752.803727705329
238,Médio Completo/ Superior Incompleto,5999.98757869279
238,Superior Completo,5672.076280937301
239,Não Alfabetizado/ Fundamental I Incompleto,1609.1228440912698
239,Fundamental I Completo/ Fundamental II Incompleto,1389.084608214286
239,Fundamental II Completo/ Médio Incompleto,1084.6505737182538
239,Médio Completo/ Superior Incompleto,6565.137508061502
239,Superior Completo,4832.005232789679
240,Não Alfabetizado/ Fundamental I Incompleto,2965.504926413987
240,Fundamental I Completo/ Fundamental II Incompleto,1169.2809358839156
240,Fundamental II Completo/ Médio Incompleto,2424.4962717785543
240,Médio Completo/ Superior Incompleto,7041.8955240750565
240,Superior Completo,5787.818656328204
241,Não Alfabetizado/ Fundamental I Incompleto,1031.2564726898854
241,Fundamental I Completo/ Fundamental II Incompleto,1568.7784761346645
241,Fundamental II Completo/ Médio Incompleto,2327.3386944773374
241,Médio Completo/ Superior Incompleto,3465.6161232606455
241,Superior Completo,1279.0077193132827
242,Não Alfabetizado/ Fundamental I Incompleto,5010.750915822607
242,Fundamental I Completo/ Fundamental II Incompleto,6049.843476057387
242,Fundamental II Completo/ Médio Incompleto,2946.5338814180636
242,Médio Completo/ Superior Incompleto,9239.529282629434
242,Superior Completo,3865.3369740508024
243,Não Alfabetizado/ Fundamental I Incompleto,9011.568689558297
243,Fundamental I Completo/ Fundamental II Incompleto,3804.7221378033023
243,Fundamental II Completo/ Médio Incompleto,7939.88023884356
243,Médio Completo/ Superior Incompleto,18502.082740461203
243,Superior Completo,5520.751025720031
244,Não Alfabetizado/ Fundamental I Incompleto,12142.553285589132
244,Fundamental I Completo/ Fundamental II Incompleto,12618.905095196687
244,Fundamental II Completo/ Médio Incompleto,12879.747278850948
244,Médio Completo/ Superior Incompleto,22573.537344214306
244,Superior Completo,2089.251952606059
245,Não Alfabetizado/ Fundamental I Incompleto,3101.171521844184
245,Fundamental I Completo/ Fundamental II Incompleto,4949.064228760377
245,Fundamental II Completo/ Médio Incompleto,2850.465679497238
245,Médio Completo/ Superior Incompleto,9430.317078260858
245,Superior Completo,4259.985450532953
246,Não Alfabetizado/ Fundamental I Incompleto,5262.610502194803
246,Fundamental I Completo/ Fundamental II Incompleto,1895.7079660424238
246,Fundamental II Completo/ Médio Incompleto,4834.50493230476
246,Médio Completo/ Superior Incompleto,14051.05558959137
246,Superior Completo,3929.1198535766252
247,Não Alfabetizado/ Fundamental I Incompleto,18671.755949683822
247,Fundamental I Completo/ Fundamental II Incompleto,14581.053261867046
247,Fundamental II Completo/ Médio Incompleto,19882.48906915052
247,Médio Completo/ Superior Incompleto,32983.51888434279
247,Superior Completo,12644.191758164994
248,Não Alfabetizado/ Fundamental I Incompleto,0
248,Fundamental I Completo/ Fundamental II Incompleto,0
248,Fundamental II Completo/ Médio Incompleto,0
248,Médio Completo/ Superior Incompleto,0
248,Superior Completo,0
249,Não Alfabetizado/ Fundamental I Incompleto,10633.686508458575
249,Fundamental I Completo/ Fundamental II Incompleto,7847.842156142306
249,Fundamental II Completo/ Médio Incompleto,3835.3606349545844
249,Médio Completo/ Superior Incompleto,16021.34644545376
249,Superior Completo,8476.773552409215
250,Não Alfabetizado/ Fundamental I Incompleto,1920.8750005438715
250,Fundamental I Completo/ Fundamental II Incompleto,1734.6434780204677
250,Fundamental II Completo/ Médio Incompleto,921.2500460266077
250,Médio Completo/ Superior Incompleto,6762.041411420899
250,Superior Completo,7840.188998672798
251,Não Alfabetizado/ Fundamental I Incompleto,2727.8439231818193
251,Fundamental I Completo/ Fundamental II Incompleto,2086.7103903181824
251,Fundamental II Completo/ Médio Incompleto,965.4349329545463
251,Médio Completo/ Superior Incompleto,10736.278453181816
251,Superior Completo,7867.735305499999
252,Não Alfabetizado/ Fundamental I Incompleto,3042.2825651378434
252,Fundamental I Completo/ Fundamental II Incompleto,3337.1233956345054
252,Fundamental II Completo/ Médio Incompleto,2567.842121659328
252,Médio Completo/ Superior Incompleto,7678.102188315877
252,Superior Completo,5863.648330497132
253,Não Alfabetizado/ Fundamental I Incompleto,1954.0307269707457
253,Fundamental I Completo/ Fundamental II Incompleto,712.6567647774632
253,Fundamental II Completo/ Médio Incompleto,868.9635650064677
253,Médio Completo/ Superior Incompleto,1204.938407899827
253,Superior Completo,327.40978855712723
254,Não Alfabetizado/ Fundamental I Incompleto,4108.840522493293
254,Fundamental I Completo/ Fundamental II Incompleto,4632.948129010183
254,Fundamental II Completo/ Médio Incompleto,1768.184816732549
254,Médio Completo/ Superior Incompleto,13949.958323215822
254,Superior Completo,9614.073471368318
255,Não Alfabetizado/ Fundamental I Incompleto,12062.336497457243
255,Fundamental I Completo/ Fundamental II Incompleto,9100.794440146748
255,Fundamental II Completo/ Médio Incompleto,8203.49294788951
255,Médio Completo/ Superior Incompleto,27299.46854880299
255,Superior Completo,8834.899294009998
256,Não Alfabetizado/ Fundamental I Incompleto,5256.238227461537
256,Fundamental I Completo/ Fundamental II Incompleto,3038.3341539999988
256,Fundamental II Completo/ Médio Incompleto,4980.937026683757
256,Médio Completo/ Superior Incompleto,9666.378811264949
256,Superior Completo,6527.113212991451
257,Não Alfabetizado/ Fundamental I Incompleto,11395.637401054553
257,Fundamental I Completo/ Fundamental II Incompleto,2262.7961196440033
257,Fundamental II Completo/ Médio Incompleto,6260.783196602623
257,Médio Completo/ Superior Incompleto,18769.37092466152
257,Superior Completo,5431.40287659871
258,Não Alfabetizado/ Fundamental I Incompleto,11391.451499144276
258,Fundamental I Completo/ Fundamental II Incompleto,8945.569274562262
258,Fundamental II Completo/ Médio Incompleto,12386.711239030681
258,Médio Completo/ Superior Incompleto,24974.19809698989
258,Superior Completo,11667.061915031341
259,Não Alfabetizado/ Fundamental I Incompleto,9919.194509008199
259,Fundamental I Completo/ Fundamental II Incompleto,5525.312583797221
259,Fundamental II Completo/ Médio Incompleto,6158.420858444731
259,Médio Completo/ Superior Incompleto,15171.128949167998
259,Superior Completo,1169.9433684129312
260,Não Alfabetizado/ Fundamental I Incompleto,10417.164762150842
260,Fundamental I Completo/ Fundamental II Incompleto,7916.945747878613
260,Fundamental II Completo/ Médio Incompleto,10386.446238817973
260,Médio Completo/ Superior Incompleto,9350.550957905645
260,Superior Completo,7953.893609412108
261,Não Alfabetizado/ Fundamental I Incompleto,9719.897864353732
261,Fundamental I Completo/ Fundamental II Incompleto,11347.329039574432
261,Fundamental II Completo/ Médio Incompleto,6576.163411890696
261,Médio Completo/ Superior Incompleto,20281.878195624664
261,Superior Completo,8390.72928412066
262,Não Alfabetizado/ Fundamental I Incompleto,22658.446821384623
262,Fundamental I Completo/ Fundamental II Incompleto,19014.108824323084
262,Fundamental II Completo/ Médio Incompleto,12407.751817600003
262,Médio Completo/ Superior Incompleto,26231.737208041035
262,Superior Completo,4869.973010312822
263,Não Alfabetizado/ Fundamental I Incompleto,15701.14918758931
263,Fundamental I Completo/ Fundamental II Incompleto,7599.705030290532
263,Fundamental II Completo/ Médio Incompleto,10941.541216902466
263,Médio Completo/ Superior Incompleto,26642.106719509153
263,Superior Completo,2327.4905730245637
264,Não Alfabetizado/ Fundamental I Incompleto,16952.297864059237
264,Fundamental I Completo/ Fundamental II Incompleto,9470.032433265753
264,Fundamental II Completo/ Médio Incompleto,9805.497743357153
264,Médio Completo/ Superior Incompleto,23977.74270733762
264,Superior Completo,6742.418416248828
265,Não Alfabetizado/ Fundamental I Incompleto,10069.869965043696
265,Fundamental I Completo/ Fundamental II Incompleto,6380.059361197534
265,Fundamental II Completo/ Médio Incompleto,7255.244754667316
265,Médio Completo/ Superior Incompleto,15270.297315734357
265,Superior Completo,5271.522880178852
266,Não Alfabetizado/ Fundamental I Incompleto,4541.299647788761
266,Fundamental I Completo/ Fundamental II Incompleto,2595.257164112889
266,Fundamental II Completo/ Médio Incompleto,2499.2670003241287
266,Médio Completo/ Superior Incompleto,7686.810555749518
266,Superior Completo,1436.3684662984501
267,Não Alfabetizado/ Fundamental I Incompleto,4809.992325259742
267,Fundamental I Completo/ Fundamental II Incompleto,3959.1408277684022
267,Fundamental II Completo/ Médio Incompleto,5174.016902427852
267,Médio Completo/ Superior Incompleto,8076.479745709966
267,Superior Completo,3189.3722598636396
268,Não Alfabetizado/ Fundamental I Incompleto,1933.564999111356
268,Fundamental I Completo/ Fundamental II Incompleto,1085.5348192516192
268,Fundamental II Completo/ Médio Incompleto,589.2110938351035
268,Médio Completo/ Superior Incompleto,2819.3990861832685
268,Superior Completo,7547.290091813475
269,Não Alfabetizado/ Fundamental I Incompleto,2157.109277695766
269,Fundamental I Completo/ Fundamental II Incompleto,1924.352076403915
269,Fundamental II Completo/ Médio Incompleto,1261.4730017673628
269,Médio Completo/ Superior Incompleto,6050.565554637726
269,Superior Completo,10065.503908008095
270,Não Alfabetizado/ Fundamental I Incompleto,1015.6858524726877
270,Fundamental I Completo/ Fundamental II Incompleto,606.8079023508807
270,Fundamental II Completo/ Médio Incompleto,810.4259940750354
270,Médio Completo/ Superior Incompleto,2275.1965879575596
270,Superior Completo,4585.883631094734
271,Não Alfabetizado/ Fundamental I Incompleto,0
271,Fundamental I Completo/ Fundamental II Incompleto,0
271,Fundamental II Completo/ Médio Incompleto,0
271,Médio Completo/ Superior Incompleto,0
271,Superior Completo,0
272,Não Alfabetizado/ Fundamental I Incompleto,2907.9929208857184
272,Fundamental I Completo/ Fundamental II Incompleto,1912.2150589000016
272,Fundamental II Completo/ Médio Incompleto,2201.2287374857165
272,Médio Completo/ Superior Incompleto,6789.392910242858
272,Superior Completo,5695.172950957135
273,Não Alfabetizado/ Fundamental I Incompleto,15526.772573745342
273,Fundamental I Completo/ Fundamental II Incompleto,3411.6167830097406
273,Fundamental II Completo/ Médio Incompleto,8769.18431861172
273,Médio Completo/ Superior Incompleto,21371.60851155445
273,Superior Completo,12396.803042212292
274,Não Alfabetizado/ Fundamental I Incompleto,5384.767739285259
274,Fundamental I Completo/ Fundamental II Incompleto,3082.441370874468
274,Fundamental II Completo/ Médio Incompleto,3503.399022495195
274,Médio Completo/ Superior Incompleto,13900.34229043804
274,Superior Completo,9955.047080776181
275,Não Alfabetizado/ Fundamental I Incompleto,5787.935307767796
275,Fundamental I Completo/ Fundamental II Incompleto,3045.55986860477
275,Fundamental II Completo/ Médio Incompleto,3416.3569363112097
275,Médio Completo/ Superior Incompleto,11834.664962825476
275,Superior Completo,14154.48299008999
276,Não Alfabetizado/ Fundamental I Incompleto,21986.970281766953
276,Fundamental I Completo/ Fundamental II Incompleto,14106.76320432788
276,Fundamental II Completo/ Médio Incompleto,15414.168298774639
276,Médio Completo/ Superior Incompleto,27386.487488812647
276,Superior Completo,13710.596705254224
277,Não Alfabetizado/ Fundamental I Incompleto,7594.85772218968
277,Fundamental I Completo/ Fundamental II Incompleto,8845.120611758093
277,Fundamental II Completo/ Médio Incompleto,10315.440193598304
277,Médio Completo/ Superior Incompleto,18337.32346588655
277,Superior Completo,14359.25941091298
278,Não Alfabetizado/ Fundamental I Incompleto,28686.087964357805
278,Fundamental I Completo/ Fundamental II Incompleto,19179.921811869757
278,Fundamental II Completo/ Médio Incompleto,28596.568601631858
278,Médio Completo/ Superior Incompleto,56804.90626542071
278,Superior Completo,5571.501268075499
279,Não Alfabetizado/ Fundamental I Incompleto,20486.169231835072
279,Fundamental I Completo/ Fundamental II Incompleto,16177.92068781188
279,Fundamental II Completo/ Médio Incompleto,20830.14657567698
279,Médio Completo/ Superior Incompleto,20807.486210363815
279,Superior Completo,5200.285317225319
280,Não Alfabetizado/ Fundamental I Incompleto,3029.551254819683
280,Fundamental I Completo/ Fundamental II Incompleto,1771.9999334408137
280,Fundamental II Completo/ Médio Incompleto,1974.0058626445298
280,Médio Completo/ Superior Incompleto,5226.670306601982
280,Superior Completo,8111.774830271357
281,Não Alfabetizado/ Fundamental I Incompleto,4834.111507990963
281,Fundamental I Completo/ Fundamental II Incompleto,3854.474755900551
281,Fundamental II Completo/ Médio Incompleto,2592.1320369777486
281,Médio Completo/ Superior Incompleto,10955.128269570781
281,Superior Completo,18786.14801710747
282,Não Alfabetizado/ Fundamental I Incompleto,6916.436763024124
282,Fundamental I Completo/ Fundamental II Incompleto,6434.7908493508785
282,Fundamental II Completo/ Médio Incompleto,3052.07809770395
282,Médio Completo/ Superior Incompleto,11608.461318905707
282,Superior Completo,5778.226953945177
283,Não Alfabetizado/ Fundamental I Incompleto,1677.0949495756772
283,Fundamental I Completo/ Fundamental II Incompleto,1195.9316490992621
283,Fundamental II Completo/ Médio Incompleto,1475.1534359079585
283,Médio Completo/ Superior Incompleto,4608.082633149636
283,Superior Completo,1727.73989081898
284,Não Alfabetizado/ Fundamental I Incompleto,12276.9740993883
284,Fundamental I Completo/ Fundamental II Incompleto,5285.223585353757
284,Fundamental II Completo/ Médio Incompleto,8859.854210774529
284,Médio Completo/ Superior Incompleto,15675.60480009288
284,Superior Completo,8903.344819011598
285,Não Alfabetizado/ Fundamental I Incompleto,23190.707778540695
285,Fundamental I Completo/ Fundamental II Incompleto,23237.72245352065
285,Fundamental II Completo/ Médio Incompleto,17816.69784819681
285,Médio Completo/ Superior Incompleto,34085.28549813498
285,Superior Completo,7949.558317885858
286,Não Alfabetizado/ Fundamental I Incompleto,1297.6863646739498
286,Fundamental I Completo/ Fundamental II Incompleto,1378.653969367581
286,Fundamental II Completo/ Médio Incompleto,1505.843581325068
286,Médio Completo/ Superior Incompleto,3390.9327167535575
286,Superior Completo,1545.8853824547084
287,Não Alfabetizado/ Fundamental I Incompleto,4599.508467100012
287,Fundamental I Completo/ Fundamental II Incompleto,5365.526413730662
287,Fundamental II Completo/ Médio Incompleto,2355.7256993084907
287,Médio Completo/ Superior Incompleto,6516.227627217705
287,Superior Completo,8440.01611237196
288,Não Alfabetizado/ Fundamental I Incompleto,6440.348324264489
288,Fundamental I Completo/ Fundamental II Incompleto,2307.8659210057517
288,Fundamental II Completo/ Médio Incompleto,2394.2683342159658
288,Médio Completo/ Superior Incompleto,5991.76284281792
288,Superior Completo,4695.752923723278
289,Não Alfabetizado/ Fundamental I Incompleto,13798.58303185397
289,Fundamental I Completo/ Fundamental II Incompleto,7629.4743375503485
289,Fundamental II Completo/ Médio Incompleto,5293.791926880987
289,Médio Completo/ Superior Incompleto,12304.358102264154
289,Superior Completo,8522.79212584916
290,Não Alfabetizado/ Fundamental I Incompleto,8893.214438713241
290,Fundamental I Completo/ Fundamental II Incompleto,6202.901760176475
290,Fundamental II Completo/ Médio Incompleto,12885.501037058826
290,Médio Completo/ Superior Incompleto,23894.56256395588
290,Superior Completo,4188.812799382354
291,Não Alfabetizado/ Fundamental I Incompleto,12766.177857860544
291,Fundamental I Completo/ Fundamental II Incompleto,11040.571863088053
291,Fundamental II Completo/ Médio Incompleto,13429.120957703128
291,Médio Completo/ Superior Incompleto,29885.245295687364
291,Superior Completo,8687.899090161887
292,Não Alfabetizado/ Fundamental I Incompleto,16649.52131073572
292,Fundamental I Completo/ Fundamental II Incompleto,10365.698729653574
292,Fundamental II Completo/ Médio Incompleto,7831.287934525003
292,Médio Completo/ Superior Incompleto,26674.74585173095
292,Superior Completo,4111.734500435715
293,Não Alfabetizado/ Fundamental I Incompleto,19388.554305597187
293,Fundamental I Completo/ Fundamental II Incompleto,15034.485404907886
293,Fundamental II Completo/ Médio Incompleto,16619.99404334865
293,Médio Completo/ Superior Incompleto,28211.090110886853
293,Superior Completo,6776.874131189109
294,Não Alfabetizado/ Fundamental I Incompleto,27129.043276024455
294,Fundamental I Completo/ Fundamental II Incompleto,20296.58804809053
294,Fundamental II Completo/ Médio Incompleto,22003.10303624441
294,Médio Completo/ Superior Incompleto,37787.610888420546
294,Superior Completo,6260.668988148352
295,Não Alfabetizado/ Fundamental I Incompleto,26940.118306028267
295,Fundamental I Completo/ Fundamental II Incompleto,20899.516416251005
295,Fundamental II Completo/ Médio Incompleto,25717.182919423074
295,Médio Completo/ Superior Incompleto,37711.42700788034
295,Superior Completo,2911.745151042918
296,Não Alfabetizado/ Fundamental I Incompleto,727.35776635
296,Fundamental I Completo/ Fundamental II Incompleto,1053.1102839177422
296,Fundamental II Completo/ Médio Incompleto,1177.3877731290322
296,Médio Completo/ Superior Incompleto,1190.1438270370966
296,Superior Completo,0
297,Não Alfabetizado/ Fundamental I Incompleto,643.546871568083
297,Fundamental I Completo/ Fundamental II Incompleto,351.5208085249888
297,Fundamental II Completo/ Médio Incompleto,356.9299010066809
297,Médio Completo/ Superior Incompleto,975.2697188969231
297,Superior Completo,579.7329572230701
298,Não Alfabetizado/ Fundamental I Incompleto,39050.031837807895
298,Fundamental I Completo/ Fundamental II Incompleto,24572.50067335705
298,Fundamental II Completo/ Médio Incompleto,24010.206182661495
298,Médio Completo/ Superior Incompleto,51285.51723777995
298,Superior Completo,6729.758407915756
299,Não Alfabetizado/ Fundamental I Incompleto,2341.302501553192
299,Fundamental I Completo/ Fundamental II Incompleto,1202.424213829788
299,Fundamental II Completo/ Médio Incompleto,2010.7838700000013
299,Médio Completo/ Superior Incompleto,2404.4496881276614
299,Superior Completo,404.03757845744707
